stn;time;gre000m0;hto000m0;nto000m0;ure200m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
ALT;197204;-;0;84;80.5;958.0;101.2;7.9;4926;0.0;22.1
ALT;197205;-;0;75;76.2;960.7;110.2;12.1;8328;1.2;24.5
ALT;197206;-;0;68;76.5;962.6;135.4;14.9;9876;4.6;26.5
ALT;197207;-;0;75;82.7;964.7;142.9;16.8;8664;8.0;30.2
ALT;197208;-;0;66;81.7;964.9;134.3;16.2;9810;7.2;33.1
ALT;197209;-;0;56;81.7;964.7;59.2;11.2;8610;1.8;23.0
ALT;197210;-;0;70;83.0;965.4;98.0;8.1;5838;-0.2;20.6
ALT;197211;-;0;71;86.0;965.8;213.0;4.4;2622;-6.3;15.4
ALT;197212;-;0;66;83.8;970.2;15.6;1.4;2100;-6.2;15.4
ALT;197301;-;0;84;84.7;968.0;46.4;0.7;1404;-6.6;11.8
ALT;197302;-;2;71;79.0;962.3;40.2;0.3;3888;-7.8;8.4
ALT;197303;-;0;61;74.1;968.8;23.8;3.4;7944;-7.2;16.8
ALT;197304;-;0;75;73.1;961.5;88.8;5.6;8058;-2.6;21.4
ALT;197305;-;0;65;70.7;964.0;63.7;14.6;10374;2.8;24.4
ALT;197306;-;0;71;80.6;965.5;200.0;16.3;10368;2.2;28.6
ALT;197307;-;0;74;83.1;962.4;193.1;17.0;9156;8.8;27.8
ALT;197308;-;0;61;81.1;966.5;118.5;19.0;11730;11.5;31.4
ALT;197309;-;0;59;81.7;965.0;77.4;15.2;9474;5.2;27.0
ALT;197310;-;0;68;85.4;966.4;110.9;8.3;5040;-0.2;26.2
ALT;197311;-;1;70;84.3;968.9;68.6;4.0;2760;-7.6;19.4
ALT;197312;-;3;80;76.9;963.1;77.0;2.3;1548;-14.4;15.6
ALT;197401;-;1;73;83.2;967.8;80.0;3.4;2292;-2.5;14.4
ALT;197402;-;0;84;79.9;957.8;80.4;4.3;3714;-3.4;15.0
ALT;197403;-;0;78;69.4;960.8;40.7;7.9;7650;-4.2;22.3
ALT;197404;-;0;66;72.3;958.4;38.2;8.9;9558;-1.6;19.4
ALT;197405;-;0;66;76.2;961.1;122.6;11.8;8946;1.5;24.7
ALT;197406;-;0;73;76.6;962.2;104.4;14.6;8790;4.3;24.8
ALT;197407;-;0;60;75.2;965.6;137.2;17.3;11898;9.2;29.8
ALT;197408;-;0;64;76.0;964.8;122.8;18.4;11592;9.4;29.8
ALT;197409;-;0;58;76.5;962.5;91.0;14.1;9486;3.2;27.0
ALT;197410;-;0;90;84.1;960.1;152.3;5.6;2358;-1.6;14.8
ALT;197411;-;0;66;77.3;963.3;120.2;5.6;3228;-1.2;18.2
ALT;197412;-;0;68;81.6;971.0;135.6;3.8;2286;-5.6;13.1
ALT;197501;-;0;66;74.2;967.5;110.5;4.8;2706;-3.9;15.2
ALT;197502;-;0;53;79.6;969.3;28.7;2.2;7266;-4.2;14.5
ALT;197503;-;1;79;77.0;955.2;78.2;4.4;5208;-4.8;16.2
ALT;197504;-;2;69;73.9;962.2;131.8;7.7;9420;-1.7;22.4
ALT;197505;-;0;64;72.8;961.1;68.4;12.8;10770;3.5;27.0
ALT;197506;-;0;71;76.2;964.0;176.0;14.4;8646;4.5;27.2
ALT;197507;-;0;54;76.2;965.0;143.1;17.4;12456;7.0;30.2
ALT;197508;-;0;64;78.6;965.3;147.9;17.5;9762;8.8;28.9
ALT;197509;-;0;59;73.5;965.0;111.1;17.1;8568;8.0;32.4
ALT;197510;-;0;64;83.8;968.1;90.9;8.0;6312;0.8;20.4
ALT;197511;-;0;66;81.7;963.6;136.3;4.9;3078;-5.8;14.5
ALT;197512;-;1;79;84.7;969.7;8.6;0.5;1968;-5.4;13.6
ALT;197601;-;2;70;76.6;966.8;61.1;1.5;2880;-11.2;12.8
ALT;197602;-;1;65;75.3;966.0;16.5;2.2;4818;-4.6;13.2
ALT;197603;-;0;60;72.7;964.4;24.0;4.2;8628;-9.1;18.8
ALT;197604;-;0;56;71.2;960.8;132.3;8.3;10878;-1.2;21.3
ALT;197605;-;0;54;71.3;963.4;92.4;13.6;11472;1.7;27.6
ALT;197606;-;0;48;69.0;966.5;124.0;17.8;14454;5.4;28.6
ALT;197607;-;0;64;78.5;964.0;229.0;18.5;10086;9.4;30.0
ALT;197608;-;0;64;78.7;965.7;75.6;16.0;9990;8.2;25.0
ALT;197609;-;0;59;79.2;963.3;102.9;13.3;7104;4.2;26.7
ALT;197610;-;0;63;80.3;956.7;113.2;11.8;6102;3.0;23.2
ALT;197611;-;0;69;77.4;964.4;77.1;5.5;2844;-3.4;17.0
ALT;197612;-;4;80;80.9;957.9;98.0;0.4;1890;-9.8;12.4
ALT;197701;-;5;75;76.2;960.5;48.0;2.2;2136;-7.8;14.2
ALT;197702;-;0;66;67.7;958.6;115.8;5.5;3936;-5.1;15.8
ALT;197703;-;0;69;66.6;966.0;83.5;7.7;6978;-2.4;18.8
ALT;197704;-;0;81;72.4;962.4;211.9;6.6;5898;-1.5;20.6
ALT;197705;-;0;70;63.5;961.0;46.7;12.8;8298;2.2;26.0
ALT;197706;-;0;70;63.7;961.9;77.3;15.9;9450;6.6;32.4
ALT;197707;-;0;60;77.4;962.2;216.5;17.0;10686;9.7;27.8
ALT;197708;-;0;69;83.7;961.7;139.1;16.0;7926;8.8;26.0
ALT;197709;-;0;58;82.7;968.9;61.4;13.1;8538;4.0;24.4
ALT;197710;-;0;63;81.2;966.6;94.6;10.8;5748;2.3;23.7
ALT;197711;-;0;64;78.3;961.5;120.1;5.4;3894;-6.5;19.6
ALT;197712;-;0;81;85.0;967.5;70.6;2.0;1098;-6.2;16.5
ALT;197801;-;2;73;77.7;960.4;85.3;1.4;1614;-8.1;10.6
ALT;197802;-;7;83;74.1;954.7;127.2;1.7;2694;-7.1;17.7
ALT;197803;-;0;80;73.3;961.3;122.6;6.3;4686;-1.3;18.6
ALT;197804;-;0;74;73.5;956.2;38.0;8.0;8334;-4.2;19.2
ALT;197805;-;0;80;78.2;960.9;169.3;11.4;7278;3.4;24.2
ALT;197806;-;0;71;76.4;962.8;139.5;14.8;9630;4.5;29.0
ALT;197807;-;0;68;78.8;964.6;132.8;16.7;10194;8.8;29.0
ALT;197808;-;0;66;79.7;965.9;185.5;15.9;10458;5.6;27.2
ALT;197809;-;0;58;80.4;967.1;94.5;13.7;9162;6.4;24.6
ALT;197810;-;0;58;84.0;969.5;82.3;8.6;5712;-3.5;18.8
ALT;197811;-;0;69;84.1;973.7;9.3;3.0;2928;-7.0;12.4
ALT;197812;-;0;81;80.1;955.9;49.4;3.3;1518;-8.2;17.5
ALT;197901;-;4;81;78.8;960.5;37.7;-1.0;1794;-12.5;14.2
ALT;197902;-;0;84;78.1;957.5;49.3;3.5;3540;-6.2;15.4
ALT;197903;-;0;76;73.5;958.1;178.6;5.7;4776;-3.8;17.5
ALT;197904;-;0;74;69.5;960.0;73.5;7.1;7152;-2.5;19.3
ALT;197905;-;0;59;64.6;964.9;72.8;12.8;13272;-0.6;29.6
ALT;197906;-;0;71;77.7;966.0;173.3;15.7;8856;6.0;29.9
ALT;197907;-;0;70;71.7;967.5;48.4;17.1;8502;6.7;29.3
ALT;197908;-;0;65;79.3;963.8;168.3;15.3;8886;5.2;27.3
ALT;197909;-;0;54;80.9;967.9;96.0;13.6;9084;3.9;24.7
ALT;197910;-;0;65;76.9;961.5;101.5;11.5;5328;1.5;27.3
ALT;197911;-;0;76;81.1;965.0;137.1;3.8;3354;-4.9;14.6
ALT;197912;-;1;74;79.8;963.0;120.1;3.8;2172;-3.8;12.7
ALT;198001;-;12;84;79.4;962.9;81.4;-0.4;1554;-8.6;13.2
ALT;198002;-;0;59;74.7;968.0;80.1;4.0;5856;-3.6;11.4
ALT;198003;-;0;74;72.3;957.9;57.9;5.5;5724;-4.0;14.8
ALT;198004;-;0;71;70.8;964.2;85.7;6.3;6750;-3.0;18.8
ALT;198005;-;0;76;73.6;959.5;38.5;10.8;6744;1.5;23.6
ALT;198006;-;0;78;79.2;962.8;160.1;13.9;6474;5.6;30.7
ALT;198007;-;0;70;79.9;963.1;157.8;14.8;7482;6.4;27.8
ALT;198008;-;0;59;75.7;965.4;117.3;17.7;11022;6.7;28.6
ALT;198009;-;0;45;75.5;968.8;46.7;14.7;10776;5.2;27.1
ALT;198010;-;0;69;75.5;961.9;137.4;9.4;5988;0.1;23.0
ALT;198011;-;0;76;82.9;963.8;22.5;3.6;2382;-3.3;16.0
ALT;198012;-;8;69;82.1;968.3;62.4;-0.8;2886;-12.0;6.7
ALT;198101;32;10;85;81.7;969.3;112.8;-1.2;1998;-12.3;7.7
ALT;198102;69;6;65;77.7;966.5;25.5;-1.1;5068;-9.0;7.3
ALT;198103;105;0;73;74.6;960.0;134.7;7.6;6071;-3.0;21.5
ALT;198104;162;0;70;69.7;963.1;17.9;9.9;8834;-1.8;22.4
ALT;198105;188;0;73;69.1;960.6;96.8;12.8;8707;2.5;27.7
ALT;198106;215;0;66;69.7;965.7;103.1;16.1;10119;5.9;28.9
ALT;198107;187;0;69;75.4;966.2;193.6;16.2;8703;7.1;28.2
ALT;198108;194;0;48;74.4;966.9;97.3;17.3;12498;6.8;28.1
ALT;198109;100;0;78;79.9;965.1;222.0;14.6;4944;2.9;27.1
ALT;198110;76;0;75;77.3;962.3;173.9;9.8;4583;-0.5;25.0
ALT;198111;51;0;58;79.6;972.5;62.8;4.3;4340;-5.1;15.3
ALT;198112;31;4;85;78.4;952.0;146.8;2.0;1682;-10.4;14.7
ALT;198201;30;1;88;88.9;966.6;149.9;1.1;1195;-5.5;13.7
ALT;198202;72;2;69;83.7;967.0;22.1;1.5;4228;-9.4;15.8
ALT;198203;118;0;68;71.3;964.8;51.2;4.7;6412;-3.0;18.9
ALT;198204;188;0;63;66.5;964.0;47.3;7.7;9857;-1.6;20.2
ALT;198205;236;0;53;66.5;967.0;53.4;13.3;12277;1.0;27.6
ALT;198206;206;0;69;71.7;964.2;144.6;17.0;9113;8.4;30.2
ALT;198207;218;0;58;72.2;965.4;111.9;19.4;12174;10.2;30.5
ALT;198208;154;0;66;77.5;965.1;142.5;16.9;7711;7.9;28.4
ALT;198209;146;0;49;75.8;967.2;88.8;16.3;10540;7.0;29.8
ALT;198210;88;0;66;77.9;962.1;67.7;10.0;6179;1.7;20.2
ALT;198211;50;0;60;75.9;965.3;45.2;6.8;4351;-2.6;18.0
ALT;198212;31;1;75;80.5;964.0;66.5;3.0;2226;-4.7;16.1
ALT;198301;39;1;68;81.6;976.0;110.0;2.4;2769;-7.5;11.6
ALT;198302;74;9;78;76.7;964.5;58.1;-0.5;3120;-8.6;10.8
ALT;198303;127;0;61;72.7;965.3;37.1;6.0;7767;-2.8;16.9
ALT;198304;168;0;79;63.9;958.6;88.8;10.4;7326;0.2;21.2
ALT;198305;173;0;81;70.7;959.6;207.0;11.4;6789;2.3;25.2
ALT;198306;210;0;66;69.9;966.9;93.6;16.9;9562;4.9;30.1
ALT;198307;243;0;44;61.0;965.5;32.3;22.2;15583;9.3;33.8
ALT;198308;163;0;65;73.9;965.4;110.9;18.1;9044;8.6;31.7
ALT;198309;129;0;65;74.6;966.5;102.3;14.8;7404;5.9;29.0
ALT;198310;95;0;59;77.2;970.7;51.9;10.2;7658;0.0;21.5
ALT;198311;39;0;79;83.9;966.1;106.5;4.2;2541;-3.9;19.1
ALT;198312;33;0;73;77.5;966.3;61.4;2.2;2673;-6.5;13.1
ALT;198401;36;1;80;74.3;962.2;80.6;1.5;1548;-7.2;13.2
ALT;198402;69;4;79;74.8;965.8;79.8;0.5;4129;-9.1;9.5
ALT;198403;137;0;48;67.4;961.4;31.5;3.0;9793;-6.4;16.6
ALT;198404;192;0;59;65.5;963.7;47.6;7.9;10577;-1.2;22.2
ALT;198405;172;0;84;69.6;955.1;97.6;11.0;6153;0.1;21.4
ALT;198406;216;0;64;67.7;964.1;95.5;15.6;9778;5.8;27.2
ALT;198407;209;0;55;66.7;966.4;121.9;18.2;11524;7.5;34.7
ALT;198408;161;0;60;74.0;965.5;120.8;17.0;9182;9.4;28.7
ALT;198409;118;0;70;77.3;961.2;218.4;12.9;6841;5.1;26.6
ALT;198410;89;0;56;76.2;967.0;77.2;10.3;6333;0.4;21.3
ALT;198411;48;0;66;73.4;959.4;47.7;8.4;3761;-2.5;20.9
ALT;198412;27;0;75;83.7;969.8;58.5;2.5;1812;-5.9;16.3
ALT;198501;37;13;78;77.7;959.1;69.5;-3.4;2392;-18.9;14.0
ALT;198502;61;13;83;83.2;966.8;87.2;0.1;2062;-11.1;10.3
ALT;198503;115;1;74;69.6;961.1;44.4;4.1;6483;-5.7;16.5
ALT;198504;161;0;66;64.9;961.1;73.4;8.9;7906;-0.5;20.7
ALT;198505;201;0;69;67.5;959.1;104.9;13.2;9577;-0.3;27.6
ALT;198506;193;0;74;71.2;963.7;145.9;14.5;8039;5.7;27.9
ALT;198507;222;0;54;68.8;965.9;106.7;19.5;12513;10.8;31.5
ALT;198508;193;0;50;68.8;965.6;161.5;17.4;12639;6.3;32.8
ALT;198509;156;0;39;74.0;969.7;59.3;15.3;11276;6.3;24.2
ALT;198510;91;0;64;77.7;971.1;2.4;10.8;7345;2.0;23.8
ALT;198511;38;1;85;75.5;961.6;72.2;2.8;1805;-5.9;21.7
ALT;198512;38;0;51;77.8;966.4;17.0;3.7;3804;-4.5;19.4
ALT;198601;34;1;76;72.4;959.3;135.5;1.9;1836;-10.9;12.1
ALT;198602;70;6;75;76.8;957.1;34.6;-2.6;3483;-12.6;12.6
ALT;198603;117;2;66;75.0;963.4;76.9;4.3;6684;-4.1;18.7
ALT;198604;134;0;83;73.1;957.4;154.2;7.4;5741;-1.6;19.6
ALT;198605;198;0;66;69.9;966.0;97.6;14.9;9914;3.5;27.0
ALT;198606;237;0;56;71.5;964.6;149.1;16.1;12143;3.8;28.7
ALT;198607;201;0;59;72.6;966.2;148.9;17.8;11168;7.8;30.3
ALT;198608;179;0;64;73.9;964.4;122.1;17.7;10562;7.8;33.9
ALT;198609;139;0;61;77.6;968.0;45.1;14.6;8981;6.0;29.3
ALT;198610;98;0;51;79.1;968.1;73.2;11.0;8206;-0.7;20.5
ALT;198611;54;0;48;80.1;970.7;55.7;5.8;4866;-4.1;19.8
ALT;198612;27;9;84;85.2;968.7;100.5;1.3;1403;-11.4;14.4
ALT;198701;35;16;88;80.2;964.4;106.0;-2.8;1588;-17.1;7.6
ALT;198702;59;9;88;87.1;961.6;87.2;1.3;2168;-8.0;12.5
ALT;198703;110;2;78;75.7;964.1;69.9;2.1;4840;-8.7;16.6
ALT;198704;184;0;51;66.6;965.4;98.7;9.8;10657;-2.4;23.3
ALT;198705;188;0;71;75.9;963.1;156.2;10.2;6609;0.8;23.6
ALT;198706;184;0;78;73.3;964.7;185.9;14.5;7156;5.8;29.6
ALT;198707;198;0;66;74.5;964.6;186.1;18.2;9701;7.2;29.3
ALT;198708;166;0;59;74.8;965.0;172.7;17.0;8822;7.8;28.7
ALT;198709;132;0;64;73.0;966.9;76.5;16.7;7752;6.4;27.2
ALT;198710;80;0;70;73.2;963.6;37.4;12.0;4954;2.5;24.6
ALT;198711;43;0;76;79.0;964.1;69.3;5.8;2454;0.2;16.7
ALT;198712;27;0;73;84.6;968.3;53.5;2.8;2160;-4.6;14.6
ALT;198801;39;0;63;70.7;961.1;56.0;5.1;3275;-4.1;16.5
ALT;198802;71;2;69;69.0;962.7;73.1;2.6;4206;-4.7;12.5
ALT;198803;91;3;88;74.1;961.6;211.6;3.6;3761;-9.3;14.6
ALT;198804;174;0;71;68.5;961.7;52.1;9.9;8491;-2.4;23.7
ALT;198805;202;0;70;65.4;960.6;73.8;15.3;8918;4.8;25.3
ALT;198806;206;0;71;73.8;962.6;84.7;15.9;7870;6.2;28.2
ALT;198807;216;0;58;73.0;965.0;157.1;18.5;11378;10.0;31.1
ALT;198808;171;0;60;75.9;964.3;90.1;18.1;9932;7.4;29.0
ALT;198809;128;0;69;78.3;967.4;64.5;14.7;7483;6.7;27.3
ALT;198810;80;0;70;81.7;965.9;127.4;11.6;5470;1.4;26.3
ALT;198811;45;1;69;83.6;969.5;61.2;3.0;3185;-8.4;14.2
ALT;198812;26;1;80;84.6;971.8;149.7;2.5;1708;-3.6;16.0
ALT;198901;33;0;74;86.1;978.9;8.5;0.3;2327;-5.8;9.3
ALT;198902;62;0;71;82.8;968.2;57.7;2.9;3267;-5.8;13.5
ALT;198903;137;0;54;67.9;964.9;58.9;8.2;9314;-1.5;22.7
ALT;198904;146;0;84;72.5;956.6;149.2;8.8;5921;1.3;19.6
ALT;198905;235;0;50;68.3;966.5;57.8;14.4;13046;2.1;26.2
ALT;198906;218;0;66;70.2;965.0;69.8;15.4;9753;5.5;28.4
ALT;198907;196;0;66;75.4;967.3;156.9;18.7;9298;10.4;29.3
ALT;198908;189;0;58;77.9;964.7;156.5;17.5;11531;6.7;32.4
ALT;198909;122;0;66;81.7;966.9;109.8;14.1;7008;6.7;23.6
ALT;198910;96;0;43;78.9;969.1;86.5;10.2;8444;1.8;23.8
ALT;198911;49;0;65;82.3;964.9;43.3;3.8;4480;-5.4;19.9
ALT;198912;26;0;78;75.2;963.9;31.8;3.1;1412;-6.5;21.3
ALT;199001;38;0;65;81.2;971.7;11.2;0.4;2620;-7.5;14.9
ALT;199002;70;0;53;67.9;965.3;147.5;6.3;5606;-3.9;19.0
ALT;199003;128;0;55;70.4;974.7;49.6;7.0;7963;-4.2;21.5
ALT;199004;147;0;78;74.4;961.6;71.6;7.9;5915;-0.8;21.5
ALT;199005;228;0;65;73.0;966.2;95.3;14.8;11503;5.6;24.0
ALT;199006;197;0;73;78.9;963.7;138.3;15.4;8450;7.5;31.1
ALT;199007;215;0;51;73.0;967.2;128.1;18.2;12114;8.6;30.1
ALT;199008;193;0;48;72.1;967.9;67.3;18.7;12840;9.2;30.7
ALT;199009;135;0;68;79.1;966.3;82.5;13.8;7391;5.8;21.1
ALT;199010;89;0;64;76.2;962.2;93.7;12.6;5897;2.4;26.4
ALT;199011;48;3;70;81.1;962.7;183.5;4.9;3376;-3.3;16.0
ALT;199012;37;14;71;80.2;965.4;81.1;-0.1;2912;-11.7;11.8
ALT;199101;39;0;73;79.7;971.6;47.2;1.7;2694;-5.5;15.8
ALT;199102;89;2;50;76.4;964.2;25.8;-0.1;6302;-12.2;12.6
ALT;199103;112;0;81;73.1;961.5;71.2;8.2;4947;-1.9;20.4
ALT;199104;194;0;60;67.5;963.3;108.6;8.0;10341;-1.7;18.4
ALT;199105;194;0;70;71.5;965.8;121.8;10.2;8649;2.1;23.9
ALT;199106;203;0;70;75.9;964.0;176.1;15.1;8510;6.0;27.4
ALT;199107;240;0;53;75.5;965.2;160.2;19.9;14020;9.8;31.0
ALT;199108;200;0;46;73.5;967.6;31.6;19.5;12355;10.5;29.5
ALT;199109;140;0;58;74.1;965.3;154.3;17.0;8574;6.3;26.8
ALT;199110;91;0;60;82.1;965.1;40.7;8.9;6292;-0.9;24.2
ALT;199111;40;0;75;79.6;963.8;33.6;4.8;2428;-3.4;17.5
ALT;199112;27;0;68;81.0;975.7;190.0;0.0;2400;-8.4;11.2
ALT;199201;38;1;73;81.8;976.1;12.6;-0.5;2577;-9.9;14.5
ALT;199202;74;1;64;80.6;973.3;97.1;1.4;4387;-10.5;13.1
ALT;199203;113;0;66;73.4;964.5;164.5;6.2;6358;-1.9;17.5
ALT;199204;164;0;70;72.1;961.5;90.0;8.6;7778;-1.2;25.5
ALT;199205;219;0;56;64.8;965.7;34.4;15.4;11632;3.5;27.7
ALT;199206;193;0;71;74.9;961.7;84.4;16.1;8056;6.5;29.2
ALT;199207;206;0;61;77.5;966.2;119.6;19.0;11184;11.0;30.5
ALT;199208;193;0;48;71.0;965.0;166.5;20.6;13246;9.9;33.7
ALT;199209;131;0;58;74.8;968.0;87.9;15.2;8584;4.9;26.5
ALT;199210;58;0;84;83.0;957.6;83.5;8.9;2992;-2.3;18.1
ALT;199211;33;0;83;86.9;966.9;180.1;6.3;1353;-2.2;17.0
ALT;199212;23;0;80;82.0;966.9;59.7;2.3;1120;-3.1;15.3
ALT;199301;40;0;61;79.2;974.1;58.7;2.8;3846;-7.9;17.4
ALT;199302;59;1;70;81.9;974.1;29.2;-0.4;3129;-11.2;8.3
ALT;199303;123;0;59;69.3;968.4;35.2;4.6;7960;-6.1;20.1
ALT;199304;164;0;64;62.6;960.3;112.8;11.3;9189;-1.1;24.5
ALT;199305;223;0;61;66.5;962.1;75.6;15.6;11591;4.3;28.7
ALT;199306;202;0;66;74.5;965.2;159.5;17.0;9115;8.4;31.0
ALT;199307;179;0;69;77.7;966.8;179.9;17.0;8300;7.8;32.7
ALT;199308;173;0;58;76.8;966.9;125.6;18.1;11017;6.4;30.3
ALT;199309;126;0;65;78.2;961.5;165.1;14.0;7363;4.5;26.1
ALT;199310;60;0;85;78.1;962.3;174.3;9.7;2852;0.3;22.5
ALT;199311;39;0;79;82.6;966.4;32.7;3.0;2282;-6.7;12.7
ALT;199312;32;1;74;77.6;961.8;104.3;3.8;2567;-6.2;20.1
ALT;199401;39;0;73;77.4;964.4;134.8;3.3;3329;-6.4;13.7
ALT;199402;69;0;69;68.4;961.8;35.5;3.9;3625;-5.9;17.1
ALT;199403;114;0;71;70.7;968.3;64.7;9.3;6426;-2.1;21.3
ALT;199404;154;0;75;72.1;960.1;93.6;8.0;6870;-2.0;24.0
ALT;199405;177;0;71;75.0;961.8;171.3;14.0;7663;4.5;24.8
ALT;199406;211;0;59;69.5;967.4;125.5;17.2;10529;5.3;31.4
ALT;199407;219;0;49;72.1;965.3;110.8;21.0;12829;12.2;31.5
ALT;199408;175;0;59;74.7;963.9;169.9;19.6;10476;11.4;32.0
ALT;199409;121;0;78;79.4;962.9;122.0;15.0;6820;4.9;28.5
ALT;199410;86;0;61;78.9;964.4;35.3;10.1;6271;1.5;20.7
ALT;199411;42;0;73;84.0;968.0;50.0;8.4;2670;0.2;22.0
ALT;199412;29;0;70;83.4;969.4;114.4;3.1;2095;-4.3;13.9
ALT;199501;37;6;70;76.0;965.3;161.9;0.8;2676;-13.3;14.7
ALT;199502;67;0;65;78.5;964.4;96.8;4.9;4280;-3.1;15.6
ALT;199503;121;0;66;68.9;963.0;107.4;3.9;6981;-5.1;16.9
ALT;199504;160;0;73;69.5;963.2;145.0;9.5;7383;0.0;21.6
ALT;199505;199;0;65;67.7;963.0;114.1;13.5;10038;0.2;27.0
ALT;199506;191;0;70;76.8;964.1;122.1;14.7;8401;5.4;29.4
ALT;199507;228;0;50;72.3;964.2;130.0;20.6;13500;12.2;31.8
ALT;199508;153;0;69;79.8;964.7;209.3;17.5;7636;7.1;28.8
ALT;199509;121;0;76;78.2;962.1;113.3;12.7;6004;2.2;24.6
