stn;time;gre000m0;hto000m0;nto000m0;prestam0;ure200m0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx
CHM;199309;-;0;68;886.0;95.2;202.6;9.6;-;0.0;22.0
CHM;199310;-;0;76;885.3;94.6;170.3;5.0;-;-1.4;14.2
CHM;199311;-;7;75;887.5;94.3;40.5;-0.6;-;-11.4;15.8
CHM;199312;-;19;85;884.3;97.0;232.6;0.2;-;-9.4;10.2
CHM;199401;-;21;73;885.9;89.5;123.2;-0.5;-;-10.4;6.2
CHM;199402;-;30;76;883.4;91.7;92.4;-0.3;-;-11.4;10.0
CHM;199403;-;4;65;891.1;86.5;67.4;5.4;-;-1.8;17.0
CHM;199404;-;11;74;882.9;92.4;160.0;3.0;-;-5.4;19.4
CHM;199405;-;0;66;885.9;88.7;172.4;10.0;-;2.0;18.4
CHM;199406;-;0;59;892.1;84.4;76.0;13.5;-;1.0;25.0
CHM;199407;-;0;43;891.9;81.1;115.7;17.9;-;8.8;28.4
CHM;199408;-;0;44;890.3;87.1;149.3;16.2;-;7.0;27.4
CHM;199409;-;0;73;888.0;93.8;171.6;10.6;-;0.0;22.4
CHM;199410;-;0;55;888.4;86.8;92.9;7.6;-;-3.6;18.4
CHM;199411;-;0;63;891.2;92.9;54.3;5.8;-;-1.2;16.8
CHM;199412;-;0;66;891.1;90.9;142.9;0.7;-;-8.0;11.4
CHM;199501;-;43;75;886.8;91.8;286.8;-2.6;-;-14.4;4.8
CHM;199502;-;24;73;887.0;90.2;151.6;1.7;-;-6.8;10.8
CHM;199503;-;32;61;885.5;84.2;153.4;0.0;-;-10.6;13.2
CHM;199504;-;3;61;886.8;85.1;57.1;5.4;-;-3.8;16.8
CHM;199505;-;0;58;887.7;80.3;197.2;9.4;-;-1.4;21.2
CHM;199506;-;0;55;889.0;83.2;66.9;11.1;-;2.4;24.2
CHM;199507;-;0;43;890.6;80.6;77.9;17.3;-;8.8;29.0
CHM;199508;-;0;59;890.5;85.2;98.6;14.7;-;2.0;26.2
CHM;199509;-;0;66;886.8;92.5;181.3;8.8;-;-1.0;17.8
CHM;199510;-;0;48;894.4;91.4;19.6;10.7;-;3.0;21.0
CHM;199511;-;1;59;888.1;85.5;81.5;2.1;-;-9.2;15.6
CHM;199512;-;6;78;883.4;91.4;148.6;-1.1;-;-11.6;10.4
CHM;199601;-;5;59;882.4;82.3;29.5;0.8;-;-8.0;11.2
CHM;199602;-;36;70;881.3;89.6;119.2;-3.3;-;-18.8;8.2
CHM;199603;-;24;49;884.1;81.5;21.8;0.2;-;-11.6;14.0
CHM;199604;-;0;55;886.2;75.0;31.8;6.2;-;-5.4;20.2
CHM;199605;-;0;70;885.4;81.9;140.6;9.3;-;0.8;25.0
CHM;199606;-;0;56;892.7;77.4;85.5;13.0;-;3.0;25.3
CHM;199607;-;0;51;897.2;73.5;138.1;13.6;-;0.9;23.6
CHM;199608;-;0;63;895.6;82.8;185.1;13.1;-;5.9;24.6
CHM;199609;-;0;60;892.9;82.4;48.6;7.7;-;1.4;19.0
CHM;199610;-;0;68;895.9;83.9;97.2;6.5;-;-2.5;17.5
CHM;199611;-;11;76;889.7;88.1;219.7;1.2;-;-10.5;15.5
CHM;199612;-;33;69;887.8;85.9;76.1;-1.5;-;-15.0;7.4
CHM;199701;-;18;68;894.8;81.6;51.7;-0.9;-;-11.0;8.7
CHM;199702;-;9;54;899.0;76.3;83.4;1.2;-;-7.9;10.0
CHM;199703;-;0;50;900.3;74.8;27.4;4.1;-;-5.1;16.0
CHM;199704;-;0;38;895.2;64.1;53.4;4.2;-;-7.5;15.5
CHM;199705;-;0;53;894.0;72.0;71.0;9.2;-;-3.5;21.5
CHM;199706;-;0;71;891.4;76.7;174.9;11.6;-;0.3;24.0
CHM;199707;-;0;61;897.6;79.7;156.0;12.9;-;5.3;22.5
CHM;199708;-;0;48;897.7;80.3;99.3;15.9;-;5.0;24.6
CHM;199709;-;0;36;899.9;80.9;111.6;12.2;-;0.8;23.0
CHM;199710;-;0;49;894.9;81.7;73.3;6.0;-;-6.3;20.5
CHM;199711;-;0;65;887.4;85.2;87.1;2.6;-;-5.5;14.7
CHM;199712;-;5;80;890.3;88.3;151.3;-0.5;-;-10.5;9.5
CHM;199801;-;18;70;894.2;84.1;132.7;-1.1;-;-12.5;12.0
CHM;199802;-;16;34;901.1;70.9;25.4;1.9;-;-10.5;13.0
CHM;199803;-;0;61;898.4;70.0;35.3;2.1;-;-8.5;16.1
CHM;199804;-;2;78;885.0;79.5;167.6;3.8;-;-7.5;16.5
CHM;199805;-;0;42;894.0;67.0;57.5;10.6;-;-2.3;23.4
CHM;199806;-;0;57;897.0;72.4;85.9;12.9;-;0.5;26.5
CHM;199807;-;0;56;895.5;69.0;66.4;14.8;-;5.0;30.0
CHM;199808;-;0;41;898.2;70.2;95.6;14.7;-;2.5;29.5
CHM;199809;-;0;71;892.6;82.5;187.1;10.1;-;1.0;22.5
CHM;199810;-;0;80;894.4;83.8;147.0;6.2;-;0.0;15.5
CHM;199811;-;14;68;893.9;83.1;114.5;-1.1;-;-13.0;13.5
CHM;199812;-;24;61;897.2;78.8;67.6;-0.9;-;-13.5;9.5
CHM;199901;-;19;59;893.5;78.2;111.6;0.2;-;-11.5;10.0
CHM;199902;-;74;79;892.5;88.2;211.7;-3.3;-;-15.0;6.5
CHM;199903;-;37;64;890.0;78.3;86.9;2.3;-;-6.5;13.5
CHM;199904;-;2;75;892.1;82.3;165.6;4.3;-;-7.0;17.0
CHM;199905;-;0;68;894.8;76.8;128.0;11.6;-;4.3;23.5
CHM;199906;-;0;62;897.3;73.8;117.9;11.5;-;3.5;23.0
CHM;199907;-;0;51;896.6;73.1;107.1;15.3;-;6.5;26.0
CHM;199908;-;0;65;894.9;78.8;106.2;14.6;-;7.5;25.0
CHM;199909;-;0;61;893.8;79.6;120.0;13.1;-;5.0;23.5
CHM;199910;-;0;69;895.5;84.2;116.1;6.6;-;-0.5;18.5
CHM;199911;-;6;68;896.2;83.5;67.5;-0.2;-;-9.5;14.5
CHM;199912;-;13;75;891.4;83.0;227.0;-1.0;-;-14.0;9.0
CHM;200001;-;42;61;899.4;87.9;35.9;-2.6;-;-18.0;6.5
CHM;200002;-;19;66;899.0;81.2;169.0;0.5;-;-8.5;11.0
CHM;200003;-;3;61;896.4;75.3;45.8;2.2;-;-9.0;14.5
CHM;200004;-;0;68;886.9;73.7;74.7;6.0;-;-4.0;20.0
CHM;200005;-;0;59;895.2;72.5;141.3;11.2;-;1.5;22.0
CHM;200006;-;0;50;899.4;70.5;80.7;14.0;-;3.5;25.0
CHM;200007;-;0;66;894.3;76.3;148.9;12.1;-;3.0;25.0
CHM;200008;-;0;49;898.5;73.6;108.0;15.4;-;6.0;26.5
CHM;200009;-;0;51;895.2;78.4;77.7;12.0;-;3.5;22.5
CHM;200010;-;0;69;894.0;85.4;126.5;6.8;-;-1.5;15.0
CHM;200011;-;0;76;887.5;87.6;150.7;2.2;-;-5.5;11.0
CHM;200012;-;1;74;890.2;80.3;87.1;1.9;-;-7.5;11.5
CHM;200101;-;7;79;889.6;87.0;148.5;-1.1;-;-9.0;6.5
CHM;200102;-;4;70;894.1;77.7;72.4;-0.2;-;-11.5;11.5
CHM;200103;-;5;88;885.6;87.2;297.6;3.4;-;-7.5;14.5
CHM;200104;-;2;79;891.2;79.0;168.3;3.0;-;-5.5;15.0
CHM;200105;-;0;60;894.6;72.6;61.7;11.6;-;1.0;24.5
CHM;200106;-;0;56;896.8;72.3;118.7;11.6;-;-0.5;25.5
CHM;200107;-;0;51;896.2;72.5;98.2;14.9;-;5.0;26.0
CHM;200108;-;0;46;897.9;75.2;105.4;15.7;-;4.5;27.5
CHM;200109;-;0;80;894.0;85.5;113.5;7.8;-;0.5;19.0
CHM;200110;-;0;51;898.4;81.0;100.1;10.9;-;3.5;22.0
CHM;200111;-;3;69;897.1;87.6;102.5;-0.1;-;-7.0;12.5
CHM;200112;-;5;68;896.4;88.3;69.5;-3.9;-;-17.5;7.5
CHM;200201;-;15;49;900.7;79.0;54.0;-0.5;-;-12.5;14.5
CHM;200202;-;11;79;894.2;83.0;118.5;1.7;-;-12.0;11.5
CHM;200203;-;10;56;894.7;74.2;88.1;3.7;-;-6.0;14.5
CHM;200204;-;0;61;891.5;71.1;28.4;5.4;-;-3.5;15.5
CHM;200205;-;0;65;893.2;79.2;216.4;8.4;-;-0.5;22.5
CHM;200206;-;0;48;896.8;71.5;79.8;15.3;-;3.5;29.0
CHM;200207;-;0;55;895.8;76.1;95.5;14.2;-;6.0;25.0
CHM;200208;-;0;60;895.4;81.8;169.5;13.9;-;6.0;25.0
CHM;200209;-;0;65;896.1;83.9;73.3;9.6;-;-0.5;19.0
CHM;200210;-;0;66;893.3;81.7;202.1;7.1;-;-1.0;17.0
CHM;200211;-;0;88;888.7;90.4;284.6;3.2;-;-3.0;11.0
CHM;200212;-;2;88;891.9;91.2;119.8;1.0;-;-7.5;8.0
CHM;200301;-;9;77;891.3;86.1;116.2;-3.2;-;-14.5;9.1
CHM;200302;-;55;66;893.7;78.5;50.3;-3.9;-;-17.0;8.5
CHM;200303;-;8;44;898.5;67.0;22.6;4.4;-;-6.0;15.0
CHM;200304;-;0;54;892.5;68.9;56.1;5.6;-;-8.0;18.5
CHM;200305;-;0;68;896.9;75.4;61.7;10.7;-;-2.0;22.0
CHM;200306;-;0;39;897.4;65.3;60.7;18.7;-;10.5;30.5
CHM;200307;-;0;42;897.4;67.8;130.4;16.3;-;7.0;29.5
CHM;200308;-;0;30;898.7;62.5;106.4;19.5;-;7.0;31.5
CHM;200309;-;0;42;899.1;77.5;71.6;11.3;-;3.0;23.0
CHM;200310;-;1;69;890.8;87.5;153.1;3.6;-;-11.0;18.0
CHM;200311;-;1;48;893.9;80.4;49.7;4.2;-;-5.0;13.5
CHM;200312;-;4;53;894.1;76.4;56.1;0.2;-;-11.0;10.5
CHM;200401;-;24;85;888.3;86.7;252.3;-1.9;-;-13.0;8.5
CHM;200402;-;30;64;894.8;75.9;44.3;-0.6;-;-12.5;11.5
CHM;200403;-;16;60;895.6;76.9;75.1;0.9;-;-9.0;16.5
CHM;200404;-;1;64;890.2;76.4;33.4;5.5;-;-2.5;17.0
CHM;200405;-;0;54;892.7;71.6;77.1;8.3;-;-0.5;22.0
CHM;200406;-;0;57;897.7;72.3;100.5;12.9;-;5.0;26.0
CHM;200407;-;0;54;897.3;72.1;67.9;14.3;-;3.5;25.5
CHM;200408;-;0;59;895.2;77.8;231.7;14.8;-;5.5;27.0
CHM;200409;-;0;51;899.5;79.6;56.3;11.9;-;2.5;22.5
CHM;200410;-;0;73;891.9;85.1;244.0;8.6;-;0.0;21.0
CHM;200411;-;0;75;896.2;86.7;37.1;1.2;-;-7.0;14.5
CHM;200412;-;8;63;894.3;83.5;93.1;-0.6;-;-12.0;10.0
CHM;200501;-;25;54;898.0;78.3;83.4;-1.9;-;-15.5;10.5
CHM;200502;-;54;76;891.4;82.2;97.4;-4.4;-;-15.5;6.5
CHM;200503;-;34;58;892.8;77.4;61.9;1.8;-;-18.0;16.5
CHM;200504;-;3;70;891.8;75.9;159.8;5.4;-;-4.5;21.0
CHM;200505;-;0;56;895.9;71.1;102.1;10.2;-;0.0;25.5
CHM;200506;-;0;40;898.1;67.1;61.1;14.9;-;2.0;28.0
CHM;200507;-;0;51;896.5;70.8;78.9;15.1;-;5.0;29.5
CHM;200508;-;0;55;896.9;76.7;72.6;12.9;-;3.5;24.5
CHM;200509;-;0;59;897.5;81.9;87.2;12.1;-;2.5;24.0
CHM;200510;-;0;50;897.5;80.7;56.6;9.2;-;2.0;19.0
CHM;200511;-;4;57;893.8;82.6;66.4;1.4;-;-10.5;13.5
CHM;200512;-;40;72;892.6;89.5;115.5;-4.1;-;-16.5;3.0
CHM;200601;-;54;47;896.3;75.9;39.5;-2.7;-;-11.5;7.5
CHM;200602;-;59;75;889.4;85.0;84.4;-2.5;-;-11.0;6.5
CHM;200603;-;66;77;888.1;84.1;209.1;-0.5;-;-13.0;15.0
CHM;200604;-;4;62;892.5;77.7;166.0;5.1;-;-7.0;18.0
CHM;200605;-;0;71;895.6;76.2;183.9;9.3;-;-1.0;20.0
CHM;200606;-;0;43;899.1;69.5;69.2;14.4;-;-1.0;26.0
CHM;200607;-;0;39;899.7;67.1;83.8;19.1;-;10.5;29.0
CHM;200608;-;0;74;893.8;80.1;230.8;11.2;-;0.0;20.0
CHM;200609;-;0;58;896.0;81.7;177.9;14.1;-;6.5;24.5
CHM;200610;-;0;63;894.9;80.3;108.4;10.2;-;2.5;19.5
CHM;200611;-;0;53;897.2;76.8;56.3;5.1;-;-4.5;15.5
CHM;200612;-;0;52;900.3;77.8;66.0;0.9;-;-8.0;10.5
CHM;200701;-;5;69;897.8;84.1;100.9;1.3;-;-12.0;10.5
CHM;200702;-;2;62;890.1;77.8;115.0;2.3;-;-4.0;11.0
CHM;200703;-;5;60;891.6;78.4;128.0;2.4;-;-7.0;12.5
CHM;200704;-;0;35;896.2;64.4;25.2;10.6;-;-1.5;21.5
CHM;200705;-;0;66;892.0;75.0;197.4;10.6;-;-0.5;23.0
CHM;200706;-;0;71;893.6;78.8;140.5;13.0;-;4.5;24.5
CHM;200707;-;0;59;895.9;74.0;194.9;13.9;-;5.0;26.5
CHM;200708;-;0;57;895.3;77.6;259.2;13.6;-;5.5;25.5
CHM;200709;-;0;48;898.2;78.1;66.7;9.9;-;2.0;21.0
CHM;200710;-;0;59;899.2;82.8;13.4;6.3;-;-3.5;20.0
CHM;200711;-;5;62;895.4;80.4;95.4;0.6;-;-9.0;12.0
CHM;200712;-;22;63;898.2;79.0;146.4;-1.3;-;-11.5;6.0
CHM;200801;-;5;64;896.6;73.2;98.3;1.4;-;-9.0;10.0
CHM;200802;-;1;42;901.3;72.9;46.0;1.2;-;-8.5;13.0
CHM;200803;-;11;77;886.8;77.3;124.4;0.4;-;-12.5;11.5
CHM;200804;-;0;78;889.0;77.5;128.1;4.3;-;-9.5;17.0
CHM;200805;-;0;61;892.8;70.0;66.4;11.4;-;0.0;23.5
CHM;200806;-;0;60;896.3;75.5;70.9;13.5;-;3.0;27.0
CHM;200807;-;0;50;896.7;73.0;143.4;14.6;-;6.0;26.0
CHM;200808;-;0;53;896.0;76.2;140.2;14.2;-;4.0;24.0
CHM;200809;-;0;60;895.9;82.9;105.8;9.1;-;0.5;21.0
CHM;200810;-;1;62;896.4;82.0;127.6;7.0;-;-3.0;18.5
CHM;200811;-;5;72;892.1;84.4;56.3;1.8;-;-9.0;12.0
CHM;200812;-;30;75;892.9;85.3;135.4;-1.8;-;-9.5;7.0
CHM;200901;-;45;66;889.3;82.3;68.9;-3.7;-;-14.0;4.5
CHM;200902;-;72;78;890.0;83.9;123.3;-2.4;-;-13.0;9.5
CHM;200903;-;62;71;892.2;79.2;111.5;0.8;-;-6.5;10.5
CHM;200904;-;4;59;891.7;74.4;27.0;7.8;-;0.0;17.5
CHM;200905;-;0;56;898.2;71.4;55.3;12.1;-;0.5;27.0
CHM;200906;-;0;59;896.2;74.4;98.0;12.7;-;4.5;24.5
CHM;200907;-;0;60;897.5;71.9;140.9;15.1;-;6.5;25.0
CHM;200908;-;0;40;899.0;72.0;46.3;16.4;-;7.5;29.5
CHM;200909;-;0;56;899.0;79.1;48.1;12.7;-;3.0;25.0
CHM;200910;-;0;59;896.2;77.0;55.0;6.9;-;-5.0;23.5
CHM;200911;-;0;77;890.7;82.5;146.6;4.6;-;-1.5;15.5
CHM;200912;-;5;85;885.6;88.6;186.0;-2.0;-;-16.0;8.0
CHM;201001;-;16;82;888.4;88.4;73.1;-4.7;-;-11.5;3.0
CHM;201002;-;47;85;882.5;85.1;104.5;-2.6;-;-15.0;7.0
CHM;201003;-;12;67;893.2;73.0;70.9;0.8;-;-12.0;15.0
CHM;201004;-;0;53;895.7;66.7;22.3;6.8;-;-4.0;21.5
CHM;201005;-;0;81;892.6;79.6;128.5;7.8;-;0.0;23.0
CHM;201006;-;0;63;895.0;75.0;74.1;13.3;-;4.0;26.5
CHM;201007;-;0;50;898.9;69.0;42.6;17.0;-;8.0;29.0
CHM;201008;-;0;70;896.8;77.4;190.0;13.8;-;4.0;26.5
CHM;201009;-;0;58;895.5;76.9;32.6;10.4;-;-1.0;21.0
CHM;201010;-;0;65;892.9;78.6;35.4;6.2;-;-4.5;20.0
CHM;201011;-;4;82;885.9;86.3;151.0;1.7;-;-11.5;13.5
CHM;201012;-;11;80;887.9;82.0;147.9;-3.0;-;-13.0;9.0
CHM;201101;-;3;74;894.9;86.3;61.3;-1.5;-;-11.0;9.0
CHM;201102;-;2;65;894.6;77.0;38.8;1.1;-;-10.0;13.5
CHM;201103;-;1;53;896.5;72.8;32.5;3.5;-;-6.0;15.0
CHM;201104;-;0;38;896.5;61.2;14.7;9.5;-;-3.5;20.5
CHM;201105;-;0;48;898.3;66.3;49.8;11.9;-;0.5;24.5
CHM;201106;-;0;69;897.3;74.9;90.1;13.0;-;3.5;28.5
CHM;201107;-;0;61;894.4;71.0;161.4;12.8;-;4.5;26.5
CHM;201108;-;0;48;897.2;72.9;84.8;15.9;-;4.5;28.5
CHM;201109;-;0;49;899.0;78.2;113.0;13.7;-;3.5;25.0
CHM;201110;-;0;48;898.7;80.7;86.6;7.4;-;-4.0;21.5
CHM;201111;-;0;41;897.5;71.3;14.3;5.7;-;-3.0;16.5
CHM;201112;-;13;83;894.6;87.5;265.4;0.7;-;-7.5;9.0
CHM;201201;-;18;72;898.2;85.9;147.5;-0.7;-;-9.0;8.0
CHM;201202;-;33;58;897.9;75.6;29.7;-5.9;-;-19.0;12.5
CHM;201203;-;4;35;901.8;65.3;19.1;5.7;-;-6.0;16.0
CHM;201204;-;0;82;884.7;76.3;109.4;5.4;-;-3.5;23.0
CHM;201205;-;0;60;894.6;69.7;83.2;10.5;-;-0.5;24.5
CHM;201206;-;0;61;895.2;75.7;133.0;13.9;-;5.0;27.5
CHM;201207;-;0;55;896.8;72.2;120.8;14.6;-;6.0;28.5
CHM;201208;-;0;48;898.1;71.3;154.4;16.4;-;5.5;29.5
CHM;201209;-;0;68;895.8;80.2;116.4;11.4;-;3.0;23.5
CHM;201210;-;0;68;891.9;80.4;112.4;7.7;-;-5.5;21.5
CHM;201211;-;1;69;890.8;81.0;185.5;3.7;-;-7.0;12.0
CHM;201212;-;35;84;891.5;86.5;257.7;-1.1;-;-13.0;17.0
CHM;201301;-;11;74;890.7;82.7;76.6;-1.5;-;-13.0;11.0
CHM;201302;-;31;89;888.7;87.0;119.2;-4.7;-;-13.5;5.5
CHM;201303;-;14;81;883.3;80.4;93.9;-0.4;-;-11.0;9.5
CHM;201304;-;3;77;892.2;80.5;101.7;5.2;-;-5.0;19.5
CHM;201305;-;0;81;890.6;81.3;162.5;6.9;-;-1.5;17.5
CHM;201306;-;0;62;897.2;73.5;171.8;12.5;-;2.5;28.0
CHM;201307;-;0;43;899.5;69.3;129.7;17.3;-;7.5;29.0
CHM;201308;-;0;47;898.6;71.1;102.7;15.4;-;6.0;28.0
CHM;201309;143;0;61;890.1;82.3;117.3;11.8;-;2.2;22.1
CHM;201310;83;0;79;888.9;88.0;124.0;8.7;5086;-0.5;18.1
CHM;201311;45;4;81;885.2;87.4;120.4;1.0;2951;-8.4;12.0
CHM;201312;54;11;46;891.4;70.5;102.4;1.8;7344;-5.2;10.8
CHM;201401;44;9;79;880.6;86.0;89.9;0.6;2833;-6.2;10.6
CHM;201402;74;23;78;880.8;86.0;105.4;0.5;4271;-3.6;6.9
CHM;201403;164;7;48;886.7;69.4;32.9;4.5;12239;-3.8;15.5
CHM;201404;185;0;65;885.6;72.5;79.0;7.3;10341;-1.9;16.0
CHM;201405;201;0;72;887.7;77.4;114.0;8.4;9125;0.3;20.1
CHM;201406;272;0;48;889.7;66.5;56.4;14.5;15479;5.3;26.9
CHM;201407;196;0;74;888.5;81.8;210.7;14.2;8875;5.8;25.4
CHM;201408;174;0;73;888.5;81.6;103.1;12.5;7403;5.7;22.2
CHM;201409;157;0;56;890.4;82.9;44.4;12.4;9860;2.4;21.1
CHM;201410;98;0;67;889.8;85.7;99.1;10.1;7206;-1.0;18.6
CHM;201411;57;0;70;882.8;81.1;101.3;6.1;5041;-0.6;15.3
CHM;201412;33;6;78;889.1;84.4;63.3;0.5;2985;-13.2;12.9
CHM;201501;42;15;76;887.2;82.6;113.1;-0.5;3034;-6.7;9.0
CHM;201502;88;46;67;883.9;80.3;54.5;-2.2;6127;-9.6;8.1
CHM;201503;141;17;60;889.1;72.4;78.7;3.3;10381;-3.9;12.1
CHM;201504;206;0;50;890.5;63.5;89.6;6.8;12800;-2.6;17.9
CHM;201505;212;0;69;888.8;73.6;124.2;10.1;10888;0.3;24.1
CHM;201506;272;0;57;891.8;73.3;100.8;14.5;14888;5.3;25.5
CHM;201507;287;0;40;891.2;61.2;52.2;18.5;18147;7.2;31.4
CHM;201508;204;0;53;890.5;71.6;95.5;16.6;13019;6.6;29.4
CHM;201509;145;0;55;889.2;79.0;73.8;9.4;8686;3.1;19.3
CHM;201510;88;0;75;888.2;86.7;50.3;6.2;5718;-1.4;15.7
CHM;201511;71;3;57;892.1;73.7;104.5;5.9;7208;-6.5;16.1
CHM;201512;57;0;36;897.9;75.9;17.7;4.7;8318;-1.9;11.9
CHM;201601;44;17;81;884.8;85.4;179.0;0.4;2944;-11.4;11.1
CHM;201602;55;9;88;882.7;87.6;103.1;0.1;2447;-5.5;10.4
CHM;201603;126;17;69;883.0;80.1;63.0;1.0;6909;-6.6;14.8
CHM;201604;154;0;73;883.8;79.0;130.3;5.0;6747;-4.2;17.4
CHM;201605;200;0;66;885.7;77.0;154.1;8.8;10141;-1.0;20.7
CHM;201606;197;0;75;888.4;84.6;191.3;12.4;7056;6.1;26.0
CHM;201607;248;0;53;892.3;73.2;59.8;15.9;14551;5.6;26.8
CHM;201608;233;0;43;893.6;70.2;42.1;16.0;15254;5.2;27.0
CHM;201609;167;0;48;892.1;77.4;68.1;13.9;11672;6.7;22.4
CHM;201610;91;0;65;890.3;83.3;85.5;6.1;6844;-0.1;15.2
CHM;201611;54;5;80;885.5;84.7;90.9;2.4;4504;-6.8;13.6
CHM;201612;63;0;28;897.3;59.1;1.5;3.2;10305;-4.8;11.8
CHM;201701;52;19;68;889.0;75.6;59.6;-3.6;5059;-13.7;6.6
CHM;201702;92;14;67;887.0;78.6;53.1;2.0;6801;-5.1;12.7
CHM;201703;145;2;61;888.0;75.1;77.8;5.4;10173;-3.2;15.1
CHM;201704;209;1;46;889.4;68.9;45.8;5.4;13209;-5.9;18.2
CHM;201705;224;0;59;889.2;74.6;67.7;10.7;12272;0.0;24.3
CHM;201706;283;0;50;889.8;71.0;69.7;15.9;15268;4.1;27.9
CHM;201707;229;0;65;890.6;72.7;76.6;15.8;11312;7.6;27.5
CHM;201708;206;0;58;892.0;72.9;91.7;16.3;12179;6.7;27.1
CHM;201709;138;0;74;889.1;79.2;33.0;9.6;7500;3.0;19.4
CHM;201710;116;0;48;893.7;73.2;35.7;9.1;10407;-0.7;19.3
CHM;201711;49;3;76;887.2;82.6;112.7;1.7;3926;-6.4;11.6
CHM;201712;41;28;72;886.2;86.6;172.7;-1.3;3815;-9.4;7.7
CHM;201801;40;10;82;885.9;88.7;215.0;1.6;2578;-4.1;8.7
CHM;201802;66;7;85;881.5;87.0;51.5;-5.1;2918;-16.2;5.4
CHM;201803;102;7;84;874.9;84.8;118.3;0.7;3845;-8.8;8.7
CHM;201804;219;0;50;885.4;64.3;25.0;9.6;13361;-2.0;20.3
CHM;201805;199;0;68;887.3;79.3;115.2;11.2;9647;1.8;20.9
CHM;201806;267;0;51;889.8;76.3;119.9;14.3;14179;6.1;24.0
CHM;201807;269;0;41;890.4;66.4;85.5;17.6;16922;7.7;26.6
CHM;201808;219;0;51;891.8;68.6;67.0;17.1;13870;4.7;27.4
CHM;201809;176;0;43;893.7;72.2;61.2;13.5;13155;3.0;23.8
CHM;201810;120;1;45;888.8;72.6;32.6;9.3;11198;-2.5;19.3
CHM;201811;52;0;78;886.2;85.6;48.7;3.7;3803;-5.4;14.5
CHM;201812;35;3;79;890.6;81.6;180.9;1.5;2972;-7.4;10.7