stn;time;gre000m0;prestam0;sre000m0;hto000m0;nto000m0;rre150m0;tre200m0;tre200mn;tre200mx;ure200m0
GRC;186401;-;-;-;-;-;0.7;-4.9;-;-;-
GRC;186402;-;-;-;-;-;27.0;-4.5;-;-;-
GRC;186403;-;-;-;-;-;0.0;0.0;-;-;-
GRC;186404;-;-;-;-;-;18.2;2.9;-;-;-
GRC;186405;-;-;-;-;-;67.5;8.3;-;-;-
GRC;186406;-;-;-;-;-;103.9;9.8;-;-;-
GRC;186407;-;-;-;-;-;42.4;13.4;-;-;-
GRC;186408;-;-;-;-;-;15.1;11.7;-;-;-
GRC;186409;-;-;-;-;-;27.6;8.8;-;-;-
GRC;186410;-;-;-;-;-;162.1;3.6;-;-;-
GRC;186411;-;-;-;-;-;21.7;-0.4;-;-;-
GRC;186412;-;-;-;-;-;0.0;-2.6;-;-;-
GRC;186501;-;-;-;-;-;47.0;-4.0;-;-;-
GRC;186502;-;-;-;-;-;20.0;-6.8;-;-;-
GRC;186503;-;-;-;-;-;41.3;-6.7;-;-;-
GRC;186504;-;-;-;-;-;0.0;6.9;-;-;-
GRC;186505;-;-;-;-;-;57.1;9.9;-;-;-
GRC;186506;-;-;-;-;-;34.1;12.5;-;-;-
GRC;186507;-;-;-;-;-;71.8;14.6;-;-;-
GRC;186508;-;-;-;-;-;96.5;11.3;-;-;-
GRC;186509;-;-;-;-;-;0.0;12.4;-;-;-
GRC;186510;-;-;-;-;-;33.7;4.5;-;-;-
GRC;186511;-;-;-;-;-;79.6;0.8;-;-;-
GRC;186512;-;-;-;-;-;12.1;-1.5;-;-;-
GRC;186601;-;-;-;-;-;22.4;-1.3;-;-;-
GRC;186602;-;-;-;-;-;51.2;-1.2;-;-;-
GRC;186603;-;-;-;-;-;20.5;-1.5;-;-;-
GRC;186604;-;-;-;-;-;21.2;3.7;-;-;-
GRC;186605;-;-;-;-;-;78.9;5.7;-;-;-
GRC;186606;-;-;-;-;-;23.4;12.3;-;-;-
GRC;186607;-;-;-;-;-;40.7;13.5;-;-;-
GRC;186608;-;-;-;-;-;121.0;10.1;-;-;-
GRC;186609;-;-;-;-;-;111.9;9.3;-;-;-
GRC;186610;-;-;-;-;-;14.3;5.4;-;-;-
GRC;186611;-;-;-;-;-;36.6;-0.5;-;-;-
GRC;186612;-;-;-;-;-;19.2;0.4;-;-;-
GRC;186701;-;-;-;-;-;69.2;-4.2;-;-;-
GRC;186702;-;-;-;-;-;33.4;-0.5;-;-;-
GRC;186703;-;-;-;-;-;58.8;0.1;-;-;-
GRC;186704;-;-;-;-;-;36.8;3.4;-;-;-
GRC;186705;-;-;-;-;-;20.8;8.4;-;-;-
GRC;186706;-;-;-;-;-;43.8;11.2;-;-;-
GRC;186707;-;-;-;-;-;19.5;12.2;-;-;-
GRC;186708;-;-;-;-;-;43.6;13.4;-;-;-
GRC;186709;-;-;-;-;-;21.8;10.9;-;-;-
GRC;186710;-;-;-;-;-;60.0;2.8;-;-;-
GRC;186711;-;-;-;-;-;17.0;-1.1;-;-;-
GRC;186712;-;-;-;-;-;32.4;-5.9;-;-;-
GRC;186801;-;-;-;-;-;41.4;-5.3;-;-;-
GRC;186802;-;-;-;-;-;0.0;-1.8;-;-;-
GRC;186803;-;-;-;-;-;33.5;-2.8;-;-;-
GRC;186804;-;-;-;-;-;8.9;2.5;-;-;-
GRC;186805;-;-;-;-;-;35.3;12.0;-;-;-
GRC;186806;-;-;-;-;-;101.2;12.1;-;-;-
GRC;186807;-;-;-;-;-;65.9;13.1;-;-;-
GRC;186808;-;-;-;-;-;53.7;12.6;-;-;-
GRC;186809;-;-;-;-;-;81.9;11.3;-;-;-
GRC;186810;-;-;-;-;-;152.7;4.4;-;-;-
GRC;186811;-;-;-;-;-;38.0;-2.0;-;-;-
GRC;186812;-;-;-;-;-;73.8;0.5;-;-;-
GRC;186901;-;-;-;-;-;0.0;-4.5;-;-;-
GRC;186902;-;-;-;-;-;8.8;1.5;-;-;-
GRC;186903;-;-;-;-;-;50.0;-4.6;-;-;-
GRC;186904;-;-;-;-;-;10.0;4.1;-;-;-
GRC;186905;-;-;-;-;-;40.4;8.9;-;-;-
GRC;186906;-;-;-;-;-;27.8;8.9;-;-;-
GRC;186907;-;-;-;-;-;49.3;15.5;-;-;-
GRC;186908;-;-;-;-;-;74.6;11.2;-;-;-
GRC;186909;-;-;-;-;-;19.9;10.7;-;-;-
GRC;186910;-;-;-;-;-;21.1;2.4;-;-;-
GRC;186911;-;-;-;-;-;42.0;0.5;-;-;-
GRC;186912;-;-;-;-;-;97.0;-4.2;-;-;-
GRC;187001;-;-;-;-;-;6.0;-5.5;-;-;-
GRC;187002;-;-;-;-;-;33.0;-3.0;-;-;-
GRC;187003;-;-;-;-;-;12.5;-2.3;-;-;-
GRC;187004;-;-;-;-;-;0.0;3.2;-;-;-
GRC;187005;-;-;-;-;-;27.9;9.4;-;-;-
GRC;187006;-;-;-;-;-;17.9;12.5;-;-;-
GRC;187007;-;-;-;-;-;38.4;15.3;-;-;-
GRC;187008;-;-;-;-;-;98.1;10.0;-;-;-
GRC;187009;-;-;-;-;-;37.1;8.8;-;-;-
GRC;187010;-;-;-;-;-;146.0;3.5;-;-;-
GRC;187011;-;-;-;-;-;30.6;-0.1;-;-;-
GRC;187012;-;-;-;-;-;32.7;-6.5;-;-;-
GRC;187101;-;-;-;-;-;0.0;-7.6;-;-;-
GRC;187102;-;-;-;-;-;0.0;-1.4;-;-;-
GRC;187103;-;-;-;-;-;15.0;0.3;-;-;-
GRC;187104;-;-;-;-;-;42.5;3.2;-;-;-
GRC;187105;-;-;-;-;-;5.0;7.7;-;-;-
GRC;187106;-;-;-;-;-;20.8;7.9;-;-;-
GRC;187107;-;-;-;-;-;61.2;13.9;-;-;-
GRC;187108;-;-;-;-;-;44.0;13.1;-;-;-
GRC;187109;-;-;-;-;-;15.9;11.5;-;-;-
GRC;187110;-;-;-;-;-;91.3;3.7;-;-;-
GRC;187111;-;-;-;-;-;49.4;-2.7;-;-;-
GRC;187112;-;-;-;-;-;0.0;-6.7;-;-;-
GRC;187201;-;-;-;-;-;5.7;-3.5;-;-;-
GRC;187202;-;-;-;-;-;9.0;-1.5;-;-;-
GRC;187203;-;-;-;-;-;0.0;0.1;-;-;-
GRC;187204;-;-;-;-;-;39.0;4.3;-;-;-
GRC;187205;-;-;-;-;-;86.2;6.0;-;-;-
GRC;187206;-;-;-;-;-;45.8;10.2;-;-;-
GRC;187207;-;-;-;-;-;71.0;14.2;-;-;-
GRC;187208;-;-;-;-;-;45.5;11.4;-;-;-
GRC;187209;-;-;-;-;-;3.8;10.7;-;-;-
GRC;187210;-;-;-;-;-;204.9;5.0;-;-;-
GRC;187211;-;-;-;-;-;21.9;0.8;-;-;-
GRC;187212;-;-;-;-;-;39.0;-1.4;-;-;-
GRC;187301;-;-;-;-;-;25.5;-2.0;-;-;-
GRC;187302;-;-;-;-;-;10.0;-4.1;-;-;-
GRC;187303;-;-;-;-;-;0.0;1.3;-;-;-
GRC;187304;-;-;-;-;-;31.3;1.7;-;-;-
GRC;187305;-;-;-;-;-;18.0;5.9;-;-;-
GRC;187306;-;-;-;-;-;17.5;10.9;-;-;-
GRC;187307;-;-;-;-;-;69.0;14.9;-;-;-
GRC;187308;-;-;-;-;-;27.3;14.1;-;-;-
GRC;187309;-;-;-;-;-;40.0;8.8;-;-;-
GRC;187310;-;-;-;-;-;86.2;5.7;-;-;-
GRC;187311;-;-;-;-;-;61.9;0.3;-;-;-
GRC;187312;-;-;-;-;-;0.0;-0.9;-;-;-
GRC;187401;-;-;-;-;-;0.0;-2.1;-;-;-
GRC;187402;-;-;-;-;-;0.0;-4.1;-;-;-
GRC;187403;-;-;-;-;-;0.0;-1.1;-;-;-
GRC;187404;-;-;-;-;-;53.2;4.7;-;-;-
GRC;187405;-;-;-;-;-;0.0;4.4;-;-;-
GRC;187406;-;-;-;-;-;81.8;11.9;-;-;-
GRC;187407;-;-;-;-;-;41.3;15.3;-;-;-
GRC;187408;-;-;-;-;-;34.7;11.3;-;-;-
GRC;187409;-;-;-;-;-;8.7;11.2;-;-;-
GRC;187410;-;-;-;-;-;61.5;6.3;-;-;-
GRC;187411;-;-;-;-;-;83.0;-1.9;-;-;-
GRC;187412;-;-;-;-;-;43.6;-7.2;-;-;-
GRC;187501;-;-;-;-;-;26.8;-1.4;-;-;-
GRC;187502;-;-;-;-;-;48.0;-6.4;-;-;-
GRC;187503;-;-;-;-;-;9.0;-1.6;-;-;-
GRC;187504;-;-;-;-;-;24.4;3.0;-;-;-
GRC;187505;-;-;-;-;-;23.0;10.3;-;-;-
GRC;187506;-;-;-;-;-;55.7;11.4;-;-;-
GRC;187507;-;-;-;-;-;102.8;11.5;-;-;-
GRC;187508;-;-;-;-;-;89.2;13.7;-;-;-
GRC;187509;-;-;-;-;-;41.1;11.4;-;-;-
GRC;187510;-;-;-;-;-;32.2;4.1;-;-;-
GRC;187511;-;-;-;-;-;52.2;-2.2;-;-;-
GRC;187512;-;-;-;-;-;0.0;-5.2;-;-;-
GRC;187601;-;-;-;-;-;37.4;-2.6;-;-;-
GRC;187602;-;-;-;-;-;41.5;-2.8;-;-;-
GRC;187603;-;-;-;-;-;65.2;-1.5;-;-;-
GRC;187604;-;-;-;-;-;116.8;2.9;-;-;-
GRC;187605;-;-;-;-;-;27.5;5.4;-;-;-
GRC;187606;-;-;-;-;-;88.1;11.0;-;-;-
GRC;187607;-;-;-;-;-;22.4;14.9;-;-;-
GRC;187608;-;-;-;-;-;32.6;13.6;-;-;-
GRC;187609;-;-;-;-;-;53.7;7.7;-;-;-
GRC;187610;-;-;-;-;-;30.7;7.7;-;-;-
GRC;187611;-;-;-;-;-;43.0;-1.2;-;-;-
GRC;187612;-;-;-;-;-;48.3;-0.5;-;-;-
GRC;187701;-;-;-;-;-;3.8;-2.5;-;-;-
GRC;187702;-;-;-;-;-;7.4;-3.0;-;-;-
GRC;187703;-;-;-;-;-;53.0;-2.6;-;-;-
GRC;187704;-;-;-;-;-;12.3;3.0;-;-;-
GRC;187705;-;-;-;-;-;8.1;5.5;-;-;-
GRC;187706;-;-;-;-;-;35.8;14.9;-;-;-
GRC;187707;-;-;-;-;-;71.7;12.4;-;-;-
GRC;187708;-;-;-;-;-;35.6;14.2;-;-;-
GRC;187709;-;-;-;-;-;21.9;7.9;-;-;-
GRC;187710;-;-;-;-;-;25.5;2.9;-;-;-
GRC;187711;-;-;-;-;-;59.2;1.6;-;-;-
GRC;187712;-;-;-;-;-;47.6;-4.1;-;-;-
GRC;187801;-;-;-;-;-;15.0;-6.0;-;-;-
GRC;187802;-;-;-;-;-;0.0;-1.0;-;-;-
GRC;187803;-;-;-;-;-;0.0;-2.4;-;-;-
GRC;187804;-;-;-;-;-;75.2;2.7;-;-;-
GRC;187805;-;-;-;-;-;73.2;8.3;-;-;-
GRC;187806;-;-;-;-;-;75.0;10.5;-;-;-
GRC;187807;-;-;-;-;-;36.3;13.0;-;-;-
GRC;187808;-;-;-;-;-;116.1;12.3;-;-;-
GRC;187809;-;-;-;-;-;68.0;9.3;-;-;-
GRC;187810;-;-;-;-;-;64.2;5.2;-;-;-
GRC;187811;-;-;-;-;-;33.8;-2.7;-;-;-
GRC;187812;-;-;-;-;-;36.3;-6.9;-;-;-
GRC;187901;-;-;-;-;-;29.7;-3.7;-;-;-
GRC;187902;-;-;-;-;-;32.1;-3.3;-;-;-
GRC;187903;-;-;-;-;-;8.2;0.2;-;-;-
GRC;187904;-;-;-;-;-;87.3;0.5;-;-;-
GRC;187905;-;-;-;-;-;125.7;3.7;-;-;-
GRC;187906;-;-;-;-;-;26.2;11.5;-;-;-
GRC;187907;-;-;-;-;-;58.0;10.2;-;-;-
GRC;187908;-;-;-;-;-;47.1;14.7;-;-;-
GRC;187909;-;-;-;-;-;103.0;9.5;-;-;-
GRC;187910;-;-;-;-;-;23.8;4.6;-;-;-
GRC;187911;-;-;-;-;-;12.9;-3.1;-;-;-
GRC;187912;-;-;-;-;-;17.5;-6.1;-;-;-
GRC;188001;-;-;-;-;-;7.5;-4.5;-;-;-
GRC;188002;-;-;-;-;-;26.0;-1.2;-;-;-
GRC;188003;-;-;-;-;-;3.7;3.0;-;-;-
GRC;188004;-;-;-;-;-;35.1;3.8;-;-;-
GRC;188005;-;-;-;-;-;17.0;6.9;-;-;-
GRC;188006;-;-;-;-;-;59.8;8.9;-;-;-
GRC;188007;-;-;-;-;-;55.2;14.4;-;-;-
GRC;188008;-;-;-;-;-;64.7;11.5;-;-;-
GRC;188009;-;-;-;-;-;47.4;9.7;-;-;-
GRC;188010;-;-;-;-;-;106.9;5.5;-;-;-
GRC;188011;-;-;-;-;-;15.3;0.8;-;-;-
GRC;188012;-;-;-;-;-;24.7;-0.4;-;-;-
GRC;188101;-;-;-;-;-;46.0;-6.6;-;-;-
GRC;188102;-;-;-;-;-;11.6;-1.9;-;-;-
GRC;188103;-;-;-;-;-;2.1;1.6;-;-;-
GRC;188104;-;-;-;-;-;27.7;3.2;-;-;-
GRC;188105;-;-;-;-;-;25.8;7.3;-;-;-
GRC;188106;-;-;-;-;-;8.3;10.7;-;-;-
GRC;188107;-;-;-;-;-;30.2;16.1;-;-;-
GRC;188108;-;-;-;-;-;75.5;13.8;-;-;-
GRC;188109;-;-;-;-;-;124.3;7.4;-;-;-
GRC;188110;-;-;-;-;-;48.5;1.3;-;-;-
GRC;188111;-;-;-;-;-;0.0;3.7;-;-;-
GRC;188112;-;-;-;-;-;36.0;-2.6;-;-;-
GRC;188201;-;-;-;-;-;6.2;-0.2;-;-;-
GRC;188202;-;-;-;-;-;3.5;-1.8;-;-;-
GRC;188203;-;-;-;-;-;19.6;1.7;-;-;-
GRC;188204;-;-;-;-;-;25.3;3.0;-;-;-
GRC;188205;-;-;-;-;-;26.9;8.0;-;-;-
GRC;188206;-;-;-;-;-;43.0;10.4;-;-;-
GRC;188207;-;-;-;-;-;68.0;11.7;-;-;-
GRC;188208;-;-;-;-;-;48.9;11.2;-;-;-
GRC;188209;-;-;-;-;-;196.3;6.8;-;-;-
GRC;188210;-;-;-;-;-;141.2;4.6;-;-;-
GRC;188211;-;-;-;-;-;58.6;-1.1;-;-;-
GRC;188212;-;-;-;-;-;57.3;-2.4;-;-;-
GRC;188301;-;-;-;-;-;56.7;-3.3;-;-;-
GRC;188302;-;-;-;-;-;0.0;-1.3;-;-;-
GRC;188303;-;-;-;-;-;5.2;-4.4;-;-;-
GRC;188304;-;-;-;-;-;4.0;2.1;-;-;-
GRC;188305;-;-;-;-;-;22.6;8.1;-;-;-
GRC;188306;-;-;-;-;-;37.5;10.1;-;-;-
GRC;188307;-;-;-;-;-;50.6;11.7;-;-;-
GRC;188308;-;-;-;-;-;11.8;12.9;-;-;-
GRC;188309;-;-;-;-;-;54.6;8.3;-;-;-
GRC;188310;-;-;-;-;-;29.3;4.1;-;-;-
GRC;188311;-;-;-;-;-;24.2;-0.5;-;-;-
GRC;188312;-;-;-;-;-;22.0;-3.8;-;-;-
GRC;188401;-;-;-;-;-;7.0;-1.6;-;-;-
GRC;188402;-;-;-;-;-;17.1;-1.1;-;-;-
GRC;188403;-;-;-;-;-;4.0;0.8;-;-;-
GRC;188404;-;-;-;-;-;82.5;3.1;-;-;-
GRC;188405;-;-;-;-;-;21.4;9.5;-;-;-
GRC;188406;-;-;-;-;-;34.5;8.2;-;-;-
GRC;188407;-;-;-;-;-;42.9;14.0;-;-;-
GRC;188408;-;-;-;-;-;26.4;13.7;-;-;-
GRC;188409;-;-;-;-;-;49.5;9.5;-;-;-
GRC;188410;-;-;-;-;-;0.9;2.7;-;-;-
GRC;188411;-;-;-;-;-;0.0;-1.9;-;-;-
GRC;188412;-;-;-;-;-;17.6;-2.7;-;-;-
GRC;188501;-;-;-;-;-;56.7;-5.4;-;-;-
GRC;188502;-;-;-;-;-;8.2;0.0;-;-;-
GRC;188503;-;-;-;-;-;15.5;-0.1;-;-;-
GRC;188504;-;-;-;-;-;88.2;3.2;-;-;-
GRC;188505;-;-;-;-;-;20.8;5.1;-;-;-
GRC;188506;-;-;-;-;-;26.9;13.2;-;-;-
GRC;188507;-;-;-;-;-;21.3;14.8;-;-;-
GRC;188508;-;-;-;-;-;23.0;13.0;-;-;-
GRC;188509;-;-;-;-;-;87.0;8.9;-;-;-
GRC;188510;-;-;-;-;-;103.1;1.8;-;-;-
GRC;188511;-;-;-;-;-;52.6;1.5;-;-;-
GRC;188512;-;-;-;-;-;0.0;-2.2;-;-;-
GRC;188601;-;-;-;-;-;8.4;-6.0;-;-;-
GRC;188602;-;-;-;-;-;35.5;-4.5;-;-;-
GRC;188603;-;-;-;-;-;13.4;-1.7;-;-;-
GRC;188604;-;-;-;-;-;21.0;4.1;-;-;-
GRC;188605;-;-;-;-;-;21.8;8.2;-;-;-
GRC;188606;-;-;-;-;-;21.3;9.3;-;-;-
GRC;188607;-;-;-;-;-;50.1;14.0;-;-;-
GRC;188608;-;-;-;-;-;14.6;12.4;-;-;-
GRC;188609;-;-;-;-;-;25.0;11.4;-;-;-
GRC;188610;-;-;-;-;-;65.4;6.0;-;-;-
GRC;188611;-;-;-;-;-;70.1;-0.1;-;-;-
GRC;188612;-;-;-;-;-;28.0;-5.2;-;-;-
GRC;188701;-;-;-;-;-;-;-4.3;-;-;-
GRC;188702;-;-;-;-;-;-;-4.0;-;-;-
GRC;188703;-;-;-;-;-;-;-1.5;-;-;-
GRC;188704;-;-;-;-;-;-;2.3;-;-;-
GRC;188705;-;-;-;-;-;-;5.0;-;-;-
GRC;188706;-;-;-;-;-;-;12.8;-;-;-
GRC;188707;-;-;-;-;-;-;15.4;-;-;-
GRC;188708;-;-;-;-;-;-;12.9;-;-;-
GRC;188709;-;-;-;-;-;-;8.8;-;-;-
GRC;188710;-;-;-;-;-;-;1.2;-;-;-
GRC;188711;-;-;-;-;-;-;-0.8;-;-;-
GRC;188712;-;-;-;-;-;-;-6.2;-;-;-
GRC;188801;-;-;-;-;-;-;-4.2;-;-;-
GRC;188802;-;-;-;-;-;-;-4.9;-;-;-
GRC;188803;-;-;-;-;-;-;-2.5;-;-;-
GRC;188804;-;-;-;-;-;-;1.4;-;-;-
GRC;188805;-;-;-;-;-;-;8.8;-;-;-
GRC;188806;-;-;-;-;-;-;11.3;-;-;-
GRC;188807;-;-;-;-;-;-;11.0;-;-;-
GRC;188808;-;-;-;-;-;-;11.8;-;-;-
GRC;188809;-;-;-;-;-;-;9.8;-;-;-
GRC;188810;-;-;-;-;-;-;3.0;-;-;-
GRC;188811;-;-;-;-;-;-;1.3;-;-;-
GRC;188812;-;-;-;-;-;-;-0.6;-;-;-
GRC;188901;-;-;-;-;-;-;-3.6;-;-;-
GRC;188902;-;-;-;-;-;-;-6.5;-;-;-
GRC;188903;-;-;-;-;-;-;-3.5;-;-;-
GRC;188904;-;-;-;-;-;-;1.6;-;-;-
GRC;188905;-;-;-;-;-;-;8.5;-;-;-
GRC;188906;-;-;-;-;-;-;11.7;-;-;-
GRC;188907;-;-;-;-;-;-;12.4;-;-;-
GRC;188908;-;-;-;-;-;-;11.7;-;-;-
GRC;188909;-;-;-;-;-;-;8.0;-;-;-
GRC;188910;-;-;-;-;-;-;4.1;-;-;-
GRC;188911;-;-;-;-;-;-;1.7;-;-;-
GRC;188912;-;-;-;-;-;-;-5.0;-;-;-
GRC;189001;-;-;-;-;-;-;-0.7;-;-;-
GRC;189002;-;-;-;-;-;-;-5.2;-;-;-
GRC;189003;-;-;-;-;-;-;-1.0;-;-;-
GRC;189004;-;-;-;-;-;-;2.2;-;-;-
GRC;189005;-;-;-;-;-;-;8.2;-;-;-
GRC;189006;-;-;-;-;-;-;10.5;-;-;-
GRC;189007;-;-;-;-;-;-;11.5;-;-;-
GRC;189008;-;-;-;-;-;-;12.0;-;-;-
GRC;189009;-;-;-;-;-;-;8.9;-;-;-
GRC;189010;-;-;-;-;-;-;3.7;-;-;-
GRC;189011;-;-;-;-;-;-;-0.6;-;-;-
GRC;189012;-;-;-;-;-;-;-5.5;-;-;-
GRC;189101;-;-;-;-;-;-;-7.7;-;-;-
GRC;189102;-;-;-;-;-;-;-2.3;-;-;-
GRC;189103;-;-;-;-;-;-;-2.0;-;-;-
GRC;189104;-;-;-;-;-;-;0.5;-;-;-
GRC;189105;-;-;-;-;-;102.5;6.8;-;-;-
GRC;189106;-;-;-;-;-;45.3;11.1;-;-;-
GRC;189107;-;-;-;-;-;61.1;12.2;-;-;-
GRC;189108;-;-;-;-;-;55.7;10.8;-;-;-
GRC;189109;-;-;-;-;-;56.7;9.8;-;-;-
GRC;189110;-;-;-;-;-;115.5;6.1;-;-;-
GRC;189111;-;-;-;-;-;28.2;0.1;-;-;-
GRC;189112;-;-;-;-;-;93.4;-1.3;-;-;-
GRC;189201;-;-;-;-;-;26.2;-3.9;-;-;-
GRC;189202;-;-;-;-;-;39.8;-3.2;-;-;-
GRC;189203;-;-;-;-;-;30.3;-3.0;-;-;-
GRC;189204;-;-;-;-;-;13.0;3.6;-;-;-
GRC;189205;-;-;-;-;-;12.2;8.0;-;-;-
GRC;189206;-;-;-;-;-;46.1;12.1;-;-;-
GRC;189207;-;-;-;-;-;44.6;12.9;-;-;-
GRC;189208;-;-;-;-;-;51.1;13.7;-;-;-
GRC;189209;-;-;-;-;-;44.0;10.3;-;-;-
GRC;189210;-;-;-;-;-;69.7;3.6;-;-;-
GRC;189211;-;-;-;-;-;8.8;2.1;-;-;-
GRC;189212;-;-;-;-;-;9.5;-4.3;-;-;-
GRC;189301;-;-;-;-;-;32.2;-7.4;-;-;-
GRC;189302;-;-;-;-;-;55.4;-2.9;-;-;-
GRC;189303;-;-;-;-;-;0.0;1.3;-;-;-
GRC;189304;-;-;-;-;-;0.6;7.4;-;-;-
GRC;189305;-;-;-;-;-;18.2;7.8;-;-;-
GRC;189306;-;-;-;-;-;42.2;11.6;-;-;-
GRC;189307;-;-;-;-;-;80.1;12.9;-;-;-
GRC;189308;-;-;-;-;-;34.8;14.1;-;-;-
GRC;189309;-;-;-;-;-;49.0;9.7;-;-;-
GRC;189310;-;-;-;-;-;33.1;6.6;-;-;-
GRC;189311;-;-;-;-;-;23.1;-0.1;-;-;-
GRC;189312;-;-;-;-;-;6.2;-2.4;-;-;-
GRC;189401;-;-;-;-;-;6.6;-3.9;-;-;-
GRC;189402;-;-;-;-;-;16.4;-2.0;-;-;-
GRC;189403;-;-;-;-;-;12.5;0.1;-;-;-
GRC;189404;-;-;-;-;-;33.1;5.1;-;-;-
GRC;189405;-;-;-;-;-;64.9;6.8;-;-;-
GRC;189406;-;-;-;-;-;12.5;11.3;-;-;-
GRC;189407;-;-;-;-;-;22.4;14.3;-;-;-
GRC;189408;-;-;-;-;-;40.0;12.8;-;-;-
GRC;189409;-;-;-;-;-;15.9;8.7;-;-;-
GRC;189410;-;-;-;-;-;46.4;4.5;-;-;-
GRC;189411;-;-;-;-;-;11.9;2.4;-;-;-
GRC;189412;-;-;-;-;-;17.4;-3.6;-;-;-
GRC;189501;-;-;-;-;-;32.6;-9.2;-;-;-
GRC;189502;-;-;-;-;-;16.5;-8.0;-;-;-
GRC;189503;-;-;-;-;-;61.8;-2.2;-;-;-
GRC;189504;-;-;-;-;-;29.7;4.3;-;-;-
GRC;189505;-;-;-;-;-;30.8;7.5;-;-;-
GRC;189506;-;-;-;-;-;81.5;11.1;-;-;-
GRC;189507;-;-;-;-;-;41.8;14.1;-;-;-
GRC;189508;-;-;-;-;-;28.9;12.6;-;-;-
GRC;189509;-;-;-;-;-;1.9;13.3;-;-;-
GRC;189510;-;-;-;-;-;63.8;3.9;-;-;-
GRC;189511;-;-;-;-;-;52.5;3.7;-;-;-
GRC;189512;-;-;-;-;-;77.9;-2.8;-;-;-
GRC;189601;-;-;-;-;-;8.7;-3.2;-;-;-
GRC;189602;-;-;-;-;-;17.5;-1.0;-;-;-
GRC;189603;-;-;-;-;-;59.9;1.0;-;-;-
GRC;189604;-;-;-;-;-;19.1;0.9;-;-;-
GRC;189605;-;-;-;-;-;51.8;6.3;-;-;-
GRC;189606;-;-;-;-;-;76.6;10.7;-;-;-
GRC;189607;-;-;-;-;-;55.7;14.1;-;-;-
GRC;189608;-;-;-;-;-;95.6;9.3;-;-;-
GRC;189609;-;-;-;-;-;138.4;8.2;-;-;-
GRC;189610;-;-;-;-;-;105.1;3.3;-;-;-
GRC;189611;-;-;-;-;-;71.5;-1.7;-;-;-
GRC;189612;-;-;-;-;-;81.4;-3.0;-;-;-
GRC;189701;-;-;-;-;-;23.0;-4.1;-;-;-
GRC;189702;-;-;-;-;-;75.6;0.0;-;-;-
GRC;189703;-;-;-;-;-;46.0;1.2;-;-;-
GRC;189704;-;-;-;-;-;60.1;3.1;-;-;-
GRC;189705;-;-;-;-;-;20.3;6.4;-;-;-
GRC;189706;-;-;-;-;-;48.3;12.9;-;-;-
GRC;189707;-;-;-;-;-;33.9;14.0;-;-;-
GRC;189708;-;-;-;-;-;74.1;12.8;-;-;-
GRC;189709;-;-;-;-;-;107.5;8.2;-;-;-
GRC;189710;-;-;-;-;-;5.3;4.8;-;-;-
GRC;189711;-;-;-;-;-;11.4;3.1;-;-;-
GRC;189712;-;-;-;-;-;48.3;-2.0;-;-;-
GRC;189801;-;-;-;-;-;7.5;0.6;-;-;-
GRC;189802;-;-;-;-;-;56.5;-3.6;-;-;-
GRC;189803;-;-;-;-;-;126.5;-1.0;-;-;-
GRC;189804;-;-;-;-;-;43.9;3.6;-;-;-
GRC;189805;-;-;-;-;-;73.7;6.4;-;-;-
