stn;time;gre000m0;prestam0;sre000m0;hto000m0;nto000m0;rre150m0;tre200m0;tre200mn;tre200mx;ure200m0
GRC;189806;-;-;-;-;-;80.3;10.0;-;-;-
GRC;189807;-;-;-;-;-;58.3;12.7;-;-;-
GRC;189808;-;-;-;-;-;22.1;14.9;-;-;-
GRC;189809;-;-;-;-;-;24.0;12.1;-;-;-
GRC;189810;-;-;-;-;-;48.7;6.7;-;-;-
GRC;189811;-;-;-;-;-;46.2;3.1;-;-;-
GRC;189812;-;-;-;-;-;7.0;-1.5;-;-;-
GRC;189901;-;-;-;-;-;131.2;-1.5;-;-;-
GRC;189902;-;-;-;-;-;3.4;0.2;-;-;-
GRC;189903;-;-;-;-;-;0.0;0.5;-;-;-
GRC;189904;-;-;-;-;-;31.9;2.7;-;-;-
GRC;189905;-;-;-;-;-;44.5;7.0;-;-;-
GRC;189906;-;-;-;-;-;60.0;11.0;-;-;-
GRC;189907;-;-;-;-;-;20.0;13.0;-;-;-
GRC;189908;-;-;-;-;-;25.7;14.6;-;-;-
GRC;189909;-;-;-;-;-;32.0;9.1;-;-;-
GRC;189910;-;-;-;-;-;14.9;7.8;-;-;-
GRC;189911;-;-;-;-;-;1.6;2.7;-;-;-
GRC;189912;-;-;-;-;-;40.3;-4.1;-;-;-
GRC;190001;-;-;-;-;-;49.0;-4.7;-;-;-
GRC;190002;-;-;-;-;-;105.9;-2.1;-;-;-
GRC;190003;-;-;-;-;-;29.7;-4.5;-;-;-
GRC;190004;-;-;-;-;-;19.3;1.6;-;-;-
GRC;190005;-;-;-;-;-;61.1;7.2;-;-;-
GRC;190006;-;-;-;-;-;16.5;12.3;-;-;-
GRC;190007;-;-;-;-;-;52.2;14.9;-;-;-
GRC;190008;-;-;-;-;-;43.5;12.6;-;-;-
GRC;190009;-;-;-;-;-;17.4;12.2;-;-;-
GRC;190010;-;-;-;-;-;9.5;5.9;-;-;-
GRC;190011;-;-;-;-;-;129.5;0.0;-;-;-
GRC;190012;-;-;-;-;-;52.0;-0.3;-;-;-
GRC;190101;-;-;-;-;-;5.6;-3.9;-;-;-
GRC;190102;-;-;-;-;-;14.7;-9.3;-;-;-
GRC;190103;-;-;-;-;-;39.9;-3.5;-;-;-
GRC;190104;-;-;-;-;-;68.5;3.2;-;-;-
GRC;190105;-;-;-;-;-;17.9;7.5;-;-;-
GRC;190106;-;-;-;-;-;38.7;12.2;-;-;-
GRC;190107;-;-;-;-;-;42.7;13.9;-;-;-
GRC;190108;-;-;-;-;-;34.1;12.7;-;-;-
GRC;190109;-;-;-;-;-;78.2;9.5;-;-;-
GRC;190110;-;-;-;-;-;81.5;4.6;-;-;-
GRC;190111;-;-;-;-;-;5.0;-1.3;-;-;-
GRC;190112;-;-;-;-;-;48.5;-3.2;-;-;-
GRC;190201;-;-;-;-;-;59.0;-2.3;-;-;-
GRC;190202;-;-;-;-;-;29.1;-2.5;-;-;-
GRC;190203;-;-;-;-;-;49.5;-0.1;-;-;-
GRC;190204;-;-;-;-;-;15.5;5.2;-;-;-
GRC;190205;-;-;-;-;-;43.3;3.2;-;-;-
GRC;190206;-;-;-;-;-;28.5;10.1;-;-;-
GRC;190207;-;-;-;-;-;18.5;14.0;-;-;-
GRC;190208;-;-;-;-;-;52.3;11.9;-;-;-
GRC;190209;-;-;-;-;-;67.2;9.4;-;-;-
GRC;190210;-;-;-;-;-;46.0;3.8;-;-;-
GRC;190211;-;-;-;-;-;16.7;0.3;-;-;-
GRC;190212;-;-;-;-;-;30.7;-2.6;-;-;-
GRC;190301;-;-;-;-;-;31.4;-2.9;-;-;-
GRC;190302;-;-;-;-;-;9.5;-0.2;-;-;-
GRC;190303;-;-;-;-;-;32.8;0.0;-;-;-
GRC;190304;-;-;-;-;-;22.1;-0.4;-;-;-
GRC;190305;-;-;-;-;-;66.3;7.5;-;-;-
GRC;190306;-;-;-;-;-;42.3;10.4;-;-;-
GRC;190307;-;-;-;-;-;32.2;12.7;-;-;-
GRC;190308;-;-;-;-;-;24.6;13.1;-;-;-
GRC;190309;-;-;-;-;-;21.1;9.8;-;-;-
GRC;190310;-;-;-;-;-;121.8;5.6;-;-;-
GRC;190311;-;-;-;-;-;15.0;-0.1;-;-;-
GRC;190312;-;-;-;-;-;29.0;-3.5;-;-;-
GRC;190401;-;-;-;-;-;13.7;-3.4;-;-;-
GRC;190402;-;-;-;-;-;78.3;-4.1;-;-;-
GRC;190403;-;-;-;-;-;89.0;-0.6;-;-;-
GRC;190404;-;-;-;-;-;103.7;4.3;-;-;-
GRC;190405;-;-;-;-;-;44.3;9.2;-;-;-
GRC;190406;-;-;-;-;-;27.8;12.5;-;-;-
GRC;190407;-;-;-;-;-;16.8;16.1;-;-;-
GRC;190408;-;-;-;-;-;58.4;13.5;-;-;-
GRC;190409;-;-;-;-;-;48.1;7.8;-;-;-
GRC;190410;-;-;-;-;-;53.2;5.0;-;-;-
GRC;190411;-;-;-;-;-;10.0;-0.6;-;-;-
GRC;190412;-;-;-;-;-;13.1;-1.7;-;-;-
GRC;190501;-;-;-;-;-;45.8;-6.1;-;-;-
GRC;190502;-;-;-;-;-;30.2;-4.8;-;-;-
GRC;190503;-;-;-;-;-;57.3;-0.6;-;-;-
GRC;190504;-;-;-;-;-;33.8;3.1;-;-;-
GRC;190505;-;-;-;-;-;135.7;6.3;-;-;-
GRC;190506;-;-;-;-;-;58.5;11.5;-;-;-
GRC;190507;-;-;-;-;-;55.4;16.0;-;-;-
GRC;190508;-;-;-;-;-;90.4;12.5;-;-;-
GRC;190509;-;-;-;-;-;56.3;10.0;-;-;-
GRC;190510;-;-;-;-;-;20.8;-0.2;-;-;-
GRC;190511;-;-;-;-;-;82.5;-1.7;-;-;-
GRC;190512;-;-;-;-;-;0.0;-2.0;-;-;-
GRC;190601;-;-;-;-;-;25.9;-3.1;-;-;-
GRC;190602;-;-;-;-;-;27.2;-5.4;-;-;-
GRC;190603;-;-;-;-;-;27.9;-0.7;-;-;-
GRC;190604;-;-;-;-;-;15.6;2.3;-;-;-
GRC;190605;-;-;-;-;-;42.3;7.7;-;-;-
GRC;190606;-;-;-;-;-;9.7;11.8;-;-;-
GRC;190607;-;-;-;-;-;59.1;14.0;-;-;-
GRC;190608;-;-;-;-;-;19.9;15.0;-;-;-
GRC;190609;-;-;-;-;-;17.9;10.0;-;-;-
GRC;190610;-;-;-;-;-;78.9;7.5;-;-;-
GRC;190611;-;-;-;-;-;68.3;1.5;-;-;-
GRC;190612;-;-;-;-;-;30.4;-6.8;-;-;-
GRC;190701;-;-;-;-;-;21.0;-4.9;-;-;-
GRC;190702;-;-;-;-;-;23.1;-5.8;-;-;-
GRC;190703;-;-;-;-;-;31.1;-1.7;-;-;-
GRC;190704;-;-;-;-;-;22.8;1.3;-;-;-
GRC;190705;-;-;-;-;-;30.9;8.2;-;-;-
GRC;190706;-;-;-;-;-;57.2;11.6;-;-;-
GRC;190707;-;-;-;-;-;76.7;12.1;-;-;-
GRC;190708;-;-;-;-;-;49.9;14.1;-;-;-
GRC;190709;-;-;-;-;-;46.1;11.3;-;-;-
GRC;190710;-;-;-;-;-;167.8;5.9;-;-;-
GRC;190711;-;-;-;-;-;3.8;1.9;-;-;-
GRC;190712;-;-;-;-;-;49.0;-1.6;-;-;-
GRC;190801;-;-;-;-;-;6.3;-2.4;-;-;-
GRC;190802;-;-;-;-;-;26.2;-3.7;-;-;-
GRC;190803;-;-;-;-;-;17.7;-3.1;-;-;-
GRC;190804;-;-;-;-;-;17.5;0.8;-;-;-
GRC;190805;-;-;-;-;-;99.0;9.6;-;-;-
GRC;190806;-;-;-;-;-;46.6;12.6;-;-;-
GRC;190807;-;-;-;-;-;60.8;12.9;-;-;-
GRC;190808;-;-;-;-;-;29.5;12.4;-;-;-
GRC;190809;-;-;-;-;-;61.0;9.6;-;-;-
GRC;190810;-;-;-;-;-;29.0;7.5;-;-;-
GRC;190811;-;-;-;-;-;25.0;0.4;-;-;-
GRC;190812;-;-;-;-;-;17.5;-3.3;-;-;-
GRC;190901;-;-;-;-;-;17.8;-4.6;-;-;-
GRC;190902;-;-;-;-;-;34.2;-6.7;-;-;-
GRC;190903;-;-;-;-;-;26.2;-3.8;-;-;-
GRC;190904;-;-;-;-;-;13.7;5.3;-;-;-
GRC;190905;-;-;-;-;-;30.7;6.7;-;-;-
GRC;190906;-;-;-;-;-;69.5;9.1;-;-;-
GRC;190907;-;-;-;-;-;24.3;11.4;-;-;-
GRC;190908;-;-;-;-;-;68.5;12.8;-;-;-
GRC;190909;-;-;-;-;-;18.3;8.3;-;-;-
GRC;190910;-;-;-;-;-;42.5;6.0;-;-;-
GRC;190911;-;-;-;-;-;20.2;-2.0;-;-;-
GRC;190912;-;-;-;-;-;49.7;-2.1;-;-;-
GRC;191001;-;-;-;-;-;81.6;-3.4;-;-;-
GRC;191002;-;-;-;-;-;29.2;-4.1;-;-;-
GRC;191003;-;-;-;-;-;5.7;-0.8;-;-;-
GRC;191004;-;-;-;-;-;30.6;1.8;-;-;-
GRC;191005;-;-;-;-;-;47.1;5.6;-;-;-
GRC;191006;-;-;-;-;-;44.2;11.2;-;-;-
GRC;191007;-;-;-;-;-;62.8;10.9;-;-;-
GRC;191008;-;-;-;-;-;58.2;11.9;-;-;-
GRC;191009;-;-;-;-;-;28.3;7.6;-;-;-
GRC;191010;-;-;-;-;-;87.6;6.0;-;-;-
GRC;191011;-;-;-;-;-;65.5;-2.6;-;-;-
GRC;191012;-;-;-;-;-;28.3;-1.8;-;-;-
GRC;191101;-;-;-;-;-;18.0;-4.2;-;-;-
GRC;191102;-;-;-;-;-;33.9;-3.0;-;-;-
GRC;191103;-;-;-;-;-;63.0;-1.5;-;-;-
GRC;191104;-;-;-;-;-;12.8;1.7;-;-;-
GRC;191105;-;-;-;-;-;31.7;7.4;-;-;-
GRC;191106;-;-;-;-;-;0.0;11.0;-;-;-
GRC;191107;-;-;-;-;-;0.0;15.8;-;-;-
GRC;191108;-;-;-;-;-;0.0;15.6;-;-;-
GRC;191109;-;-;-;-;-;58.8;11.7;-;-;-
GRC;191110;-;-;-;-;-;39.7;5.6;-;-;-
GRC;191111;-;-;-;-;-;85.2;1.5;-;-;-
GRC;191112;-;-;-;-;-;40.1;-1.2;-;-;-
GRC;191201;-;-;-;-;-;37.4;-2.7;-;-;-
GRC;191202;-;-;-;-;-;16.7;-0.8;-;-;-
GRC;191203;-;-;-;-;-;36.2;0.7;-;-;-
GRC;191204;-;-;-;-;-;4.2;2.0;-;-;-
GRC;191205;-;-;-;-;-;32.2;9.0;-;-;-
GRC;191206;-;-;-;-;-;55.3;11.3;-;-;-
GRC;191207;-;-;-;-;-;60.4;13.0;-;-;-
GRC;191208;-;-;-;-;-;90.4;10.0;-;-;-
GRC;191209;-;-;-;-;-;17.9;5.2;-;-;-
GRC;191210;-;-;-;-;-;63.8;4.3;-;-;-
GRC;191211;-;-;-;-;-;17.9;-2.7;-;-;-
GRC;191212;-;-;-;-;-;23.9;-0.3;-;-;-
GRC;191301;-;-;-;-;-;33.9;-2.0;-;-;-
GRC;191302;-;-;-;-;-;5.5;-2.8;-;-;-
GRC;191303;-;-;-;-;-;43.5;1.7;-;-;-
GRC;191304;-;-;-;-;-;57.3;2.2;-;-;-
GRC;191305;-;-;-;-;-;60.6;7.7;-;-;-
GRC;191306;-;-;-;-;-;33.7;12.0;-;-;-
GRC;191307;-;-;-;-;-;21.3;10.9;-;-;-
GRC;191308;-;-;-;-;-;17.4;12.8;-;-;-
GRC;191309;-;-;-;-;-;36.1;9.7;-;-;-
GRC;191310;-;-;-;-;-;61.9;7.2;-;-;-
GRC;191311;-;-;-;-;-;22.7;2.2;-;-;-
GRC;191312;-;-;-;-;-;22.0;-3.0;-;-;-
GRC;191401;-;-;-;-;-;22.6;-5.1;-;-;-
GRC;191402;-;-;-;-;-;34.6;0.3;-;-;-
GRC;191403;-;-;-;-;-;48.8;-0.7;-;-;-
GRC;191404;-;-;-;-;-;28.5;5.7;-;-;-
GRC;191405;-;-;-;-;-;128.5;6.4;-;-;-
GRC;191406;-;-;-;-;-;35.6;10.2;-;-;-
GRC;191407;-;-;-;-;-;111.1;12.1;-;-;-
GRC;191408;-;-;-;-;-;120.7;13.2;-;-;-
GRC;191409;-;-;-;-;-;61.0;9.4;-;-;-
GRC;191410;-;-;-;-;-;178.5;4.8;-;-;-
GRC;191411;-;-;-;-;-;5.4;-0.5;-;-;-
GRC;191412;-;-;-;-;-;32.6;-2.0;-;-;-
GRC;191501;-;-;-;-;-;54.8;-5.6;-;-;-
GRC;191502;-;-;-;-;-;14.1;-4.0;-;-;-
GRC;191503;-;-;-;-;-;8.6;-0.7;-;-;-
GRC;191504;-;-;-;-;-;48.9;1.8;-;-;-
GRC;191505;-;-;-;-;-;37.9;10.6;-;-;-
GRC;191506;-;-;-;-;-;37.5;13.4;-;-;-
GRC;191507;-;-;-;-;-;68.1;13.3;-;-;-
GRC;191508;-;-;-;-;-;31.9;12.6;-;-;-
GRC;191509;-;-;-;-;-;116.0;8.7;-;-;-
GRC;191510;-;-;-;-;-;9.3;3.1;-;-;-
GRC;191511;-;-;-;-;-;16.3;-1.6;-;-;-
GRC;191512;-;-;-;-;-;35.8;0.5;-;-;-
GRC;191601;-;-;-;-;-;17.0;-0.6;-;-;-
GRC;191602;-;-;-;-;-;51.2;-2.6;-;-;-
GRC;191603;-;-;-;-;-;98.8;0.1;-;-;-
GRC;191604;-;-;-;-;-;27.2;3.3;-;-;-
GRC;191605;-;-;-;-;-;92.5;8.5;-;-;-
GRC;191606;-;-;-;-;-;52.3;9.4;-;-;-
GRC;191607;-;-;-;-;-;26.8;12.8;-;-;-
GRC;191608;-;-;-;-;-;28.9;12.9;-;-;-
GRC;191609;-;-;-;-;-;51.8;8.4;-;-;-
GRC;191610;-;-;-;-;-;42.1;5.4;-;-;-
GRC;191611;-;-;-;-;-;56.0;0.5;-;-;-
GRC;191612;-;-;-;-;-;153.0;-2.2;-;-;-
GRC;191701;-;-;-;-;-;10.0;-6.5;-;-;-
GRC;191702;-;-;-;-;-;0.0;-3.9;-;-;-
GRC;191703;-;-;-;-;-;26.0;-2.8;-;-;-
GRC;191704;-;-;-;-;-;22.3;-0.3;-;-;-
GRC;191705;-;-;-;-;-;87.0;10.4;-;-;-
GRC;191706;-;-;-;-;-;53.1;13.1;-;-;-
GRC;191707;-;-;-;-;-;135.6;13.4;-;-;-
GRC;191708;-;-;-;-;-;50.1;12.2;-;-;-
GRC;191709;-;-;-;-;-;15.6;12.5;-;-;-
GRC;191710;-;-;-;-;-;105.9;2.3;-;-;-
GRC;191711;-;-;-;-;-;20.6;-0.4;-;-;-
GRC;191712;-;-;-;-;-;31.3;-5.2;-;-;-
GRC;191801;-;-;-;-;-;16.3;-2.1;-;-;-
GRC;191802;-;-;-;-;-;1.5;-1.3;-;-;-
GRC;191803;-;-;-;-;-;95.0;-0.7;-;-;-
GRC;191804;-;-;-;-;-;31.3;2.5;-;-;-
GRC;191805;-;-;-;-;-;15.3;9.1;-;-;-
GRC;191806;-;-;-;-;-;92.5;9.6;-;-;-
GRC;191807;-;-;-;-;-;11.6;13.8;-;-;-
GRC;191808;-;-;-;-;-;34.6;13.1;-;-;-
GRC;191809;-;-;-;-;-;76.4;11.0;-;-;-
GRC;191810;-;-;-;-;-;92.1;3.5;-;-;-
GRC;191811;-;-;-;-;-;0.0;1.0;-;-;-
GRC;191812;-;-;-;-;-;0.0;-1.0;-;-;-
GRC;191901;-;-;-;-;-;61.7;-4.7;-;-;-
GRC;191902;-;-;-;-;-;41.3;-3.5;-;-;-
GRC;191903;-;-;-;-;-;60.7;-0.3;-;-;-
GRC;191904;-;-;-;-;-;20.9;1.3;-;-;-
GRC;191905;-;-;-;-;-;20.7;7.9;-;-;-
GRC;191906;-;-;-;-;-;38.3;11.5;-;-;-
GRC;191907;-;-;-;-;-;37.3;9.8;-;-;-
GRC;191908;-;-;-;-;-;9.4;14.9;-;-;-
GRC;191909;-;-;-;-;-;33.9;11.2;-;-;-
GRC;191910;-;-;-;-;-;43.2;1.2;-;-;-
GRC;191911;-;-;-;-;-;76.6;-2.8;-;-;-
GRC;191912;-;-;-;-;-;131.8;-2.6;-;-;-
GRC;192001;-;-;-;-;-;164.4;-1.1;-;-;-
GRC;192002;-;-;-;-;-;2.3;-0.2;-;-;-
GRC;192003;-;-;-;-;-;125.0;2.1;-;-;-
GRC;192004;-;-;-;-;-;48.9;3.2;-;-;-
GRC;192005;-;-;-;-;-;41.1;10.7;-;-;-
GRC;192006;-;-;-;-;-;58.4;10.6;-;-;-
GRC;192007;-;-;-;-;-;33.7;12.7;-;-;-
GRC;192008;-;-;-;-;-;35.8;10.9;-;-;-
GRC;192009;-;-;-;-;-;153.0;10.0;-;-;-
GRC;192010;-;-;-;-;-;31.5;6.7;-;-;-
GRC;192011;-;-;-;-;-;5.6;2.3;-;-;-
GRC;192012;-;-;-;-;-;48.6;-1.8;-;-;-
GRC;192101;-;-;-;-;-;20.5;-0.5;-;-;-
GRC;192102;-;-;-;-;-;30.9;-1.9;-;-;-
GRC;192103;-;-;-;-;-;8.4;1.8;-;-;-
GRC;192104;-;-;-;-;-;40.0;2.5;-;-;-
GRC;192105;-;-;-;-;-;9.2;9.7;-;-;-
GRC;192106;-;-;-;-;-;41.6;12.9;-;-;-
GRC;192107;-;-;-;-;-;34.9;16.5;-;-;-
GRC;192108;-;-;-;-;-;54.6;13.9;-;-;-
GRC;192109;-;-;-;-;-;19.0;13.7;-;-;-
GRC;192110;-;-;-;-;-;4.2;10.3;-;-;-
GRC;192111;-;-;-;-;-;21.8;0.7;-;-;-
GRC;192112;-;-;-;-;-;5.3;-2.1;-;-;-
GRC;192201;-;-;-;-;-;90.0;-4.5;-;-;-
GRC;192202;-;-;-;-;-;22.6;-1.6;-;-;-
GRC;192203;-;-;-;-;-;39.9;1.3;-;-;-
GRC;192204;-;-;-;-;-;123.6;1.7;-;-;-
GRC;192205;-;-;-;-;-;17.4;10.7;-;-;-
GRC;192206;-;-;-;-;-;24.2;12.7;-;-;-
GRC;192207;-;-;-;-;-;56.2;12.6;-;-;-
GRC;192208;-;-;-;-;-;100.9;13.7;-;-;-
GRC;192209;-;-;-;-;-;68.3;7.7;-;-;-
GRC;192210;-;-;-;-;-;45.1;4.6;-;-;-
GRC;192211;-;-;-;-;-;73.1;-0.4;-;-;-
GRC;192212;-;-;-;-;-;120.0;-3.3;-;-;-
GRC;192301;-;-;-;-;-;7.4;-5.3;-;-;-
GRC;192302;-;-;-;-;-;29.8;-0.9;-;-;-
GRC;192303;-;-;-;-;-;7.6;0.8;-;-;-
GRC;192304;-;-;-;-;-;33.5;3.8;-;-;-
GRC;192305;-;-;-;-;-;83.7;8.4;-;-;-
GRC;192306;-;-;-;-;-;23.5;9.0;-;-;-
GRC;192307;-;-;-;-;-;30.0;16.4;-;-;-
GRC;192308;-;-;-;-;-;37.8;15.4;-;-;-
GRC;192309;-;-;-;-;-;10.4;10.1;-;-;-
GRC;192310;-;-;-;-;-;52.2;7.4;-;-;-
GRC;192311;-;-;-;-;-;36.3;0.7;-;-;-
GRC;192312;-;-;-;-;-;30.3;-3.9;-;-;-
GRC;192401;-;-;-;-;-;0.0;-3.1;-;-;-
GRC;192402;-;-;-;-;-;3.4;-4.5;-;-;-
GRC;192403;-;-;-;-;-;0.1;0.9;-;-;-
GRC;192404;-;-;-;-;-;33.8;4.1;-;-;-
GRC;192405;-;-;-;-;-;49.9;9.6;-;-;-
GRC;192406;-;-;-;-;-;35.9;12.1;-;-;-
GRC;192407;-;-;-;-;-;18.1;14.4;-;-;-
GRC;192408;-;-;-;-;-;40.9;11.1;-;-;-
GRC;192409;-;-;-;-;-;56.1;10.5;-;-;-
GRC;192410;-;-;-;-;-;97.3;6.1;-;-;-
GRC;192411;-;-;-;-;-;13.2;2.8;-;-;-
GRC;192412;-;-;-;-;-;33.8;-0.6;-;-;-
GRC;192501;-;-;-;-;-;4.7;0.6;-;-;-
GRC;192502;-;-;-;-;-;31.0;-0.2;-;-;-
GRC;192503;-;-;-;-;-;26.8;-2.8;-;-;-
GRC;192504;-;-;-;-;-;3.4;2.5;-;-;-
GRC;192505;-;-;-;-;-;34.0;8.2;-;-;-
GRC;192506;-;-;-;-;-;24.3;13.2;-;-;-
GRC;192507;-;-;-;-;-;76.3;13.0;-;-;-
GRC;192508;-;-;-;-;-;45.4;13.0;-;-;-
GRC;192509;-;-;-;-;-;40.2;7.9;-;-;-
GRC;192510;-;-;-;-;-;1.5;6.7;-;-;-
GRC;192511;-;-;-;-;-;3.2;0.3;-;-;-
GRC;192512;-;-;-;-;-;5.7;-2.9;-;-;-
GRC;192601;-;-;-;-;-;32.0;-3.3;-;-;-
GRC;192602;-;-;-;-;-;17.0;0.7;-;-;-
GRC;192603;-;-;-;-;-;6.6;1.4;-;-;-
GRC;192604;-;-;-;-;-;1.4;3.9;-;-;-
GRC;192605;-;-;-;-;-;120.1;6.2;-;-;-
GRC;192606;-;-;-;-;-;5.8;9.4;-;-;-
GRC;192607;-;-;-;-;-;85.6;13.2;-;-;-
GRC;192608;-;-;-;-;-;47.5;14.3;-;-;-
GRC;192609;-;-;-;-;-;15.5;12.3;-;-;-
GRC;192610;-;-;-;-;-;37.9;6.1;-;-;-
GRC;192611;-;-;-;-;-;69.3;2.6;-;-;-
GRC;192612;-;-;-;-;-;4.8;-2.8;-;-;-
GRC;192701;-;-;-;-;-;79.4;-3.1;-;-;-
GRC;192702;-;-;-;-;-;6.2;-2.3;-;-;-
GRC;192703;-;-;-;-;-;49.0;-0.2;-;-;-
GRC;192704;-;-;-;-;-;32.0;3.9;-;-;-
GRC;192705;-;-;-;-;-;33.9;9.5;-;-;-
GRC;192706;-;-;-;-;-;82.8;11.9;-;-;-
GRC;192707;-;-;-;-;-;69.5;13.6;-;-;-
GRC;192708;-;-;-;-;-;85.8;12.8;-;-;-
GRC;192709;-;-;-;-;-;46.6;10.1;-;-;-
GRC;192710;-;-;-;-;-;0.2;6.7;-;-;-
GRC;192711;-;-;-;-;-;35.6;2.6;-;-;-
GRC;192712;-;-;-;-;-;16.4;-2.0;-;-;-
GRC;192801;-;-;-;-;-;10.4;-2.5;-;-;-
GRC;192802;-;-;-;-;-;66.8;-1.5;-;-;-
GRC;192803;-;-;-;-;-;36.6;0.5;-;-;-
GRC;192804;-;-;-;-;-;154.5;3.8;-;-;-
GRC;192805;-;-;-;-;-;29.2;6.4;-;-;-
GRC;192806;-;-;-;-;-;25.6;12.5;-;-;-
GRC;192807;-;-;-;-;-;15.5;17.6;-;-;-
GRC;192808;-;-;-;-;-;35.2;15.5;-;-;-
GRC;192809;-;-;-;-;-;46.8;10.4;-;-;-
GRC;192810;-;-;-;-;-;225.8;5.2;-;-;-
GRC;192811;-;-;-;-;-;41.7;0.9;-;-;-
GRC;192812;-;-;-;-;-;0.0;-4.1;-;-;-
GRC;192901;-;-;-;-;-;0.0;-6.5;-;-;-
GRC;192902;-;-;-;-;-;0.0;-6.4;-;-;-
GRC;192903;-;-;-;-;-;0.0;1.3;-;-;-
GRC;192904;-;-;-;-;-;0.0;1.6;-;-;-
GRC;192905;-;-;-;-;-;5.8;8.4;-;-;-
GRC;192906;-;-;-;-;-;84.2;12.4;-;-;-
GRC;192907;-;-;-;-;-;30.6;15.3;-;-;-
GRC;192908;-;-;-;-;-;80.7;14.1;-;-;-
GRC;192909;-;-;-;-;-;10.0;13.8;-;-;-
GRC;192910;-;-;-;-;-;41.9;5.9;-;-;-
GRC;192911;-;-;-;-;-;9.0;0.9;-;-;-
GRC;192912;-;-;-;-;-;31.0;-1.7;-;-;-
GRC;193001;-;-;-;-;-;0.0;-0.6;-;-;-
GRC;193002;-;-;-;-;-;0.0;-3.9;-;-;-
GRC;193003;-;-;-;-;-;4.0;0.6;-;-;-
GRC;193004;-;-;-;-;-;107.5;3.3;-;-;-
GRC;193005;-;-;-;-;-;70.8;6.1;-;-;-
GRC;193006;-;-;-;-;-;18.7;14.2;-;-;-
GRC;193007;-;-;-;-;-;71.4;12.5;-;-;-
GRC;193008;-;-;-;-;-;51.1;13.7;-;-;-
GRC;193009;-;-;-;-;-;72.3;10.4;-;-;-
GRC;193010;-;-;-;-;-;81.6;5.1;-;-;-
GRC;193011;-;-;-;-;-;127.5;2.1;-;-;-
GRC;193012;-;-;-;-;-;0.0;-1.8;-;-;-
GRC;193101;-;-;-;-;-;8.0;-5.6;-;-;-
GRC;193102;-;-;-;-;-;77.0;-6.2;-;-;-
GRC;193103;-;-;-;-;-;49.3;-0.4;-;-;-
GRC;193104;-;-;-;-;-;25.2;1.8;-;-;-
GRC;193105;-;-;-;-;-;38.4;9.4;-;-;-
GRC;193106;-;-;-;-;-;21.6;14.5;-;-;-
GRC;193107;-;-;-;-;-;64.1;13.3;-;-;-
GRC;193108;-;-;-;-;-;102.6;11.4;-;-;-
GRC;193109;-;-;-;-;-;43.2;5.8;-;-;-
GRC;193110;-;-;-;-;-;21.6;5.5;-;-;-
GRC;193111;-;-;-;-;-;17.8;1.9;-;-;-
GRC;193112;-;-;-;-;-;31.0;-3.7;-;-;-
GRC;193201;-;-;-;-;-;7.1;-0.9;-;-;-
GRC;193202;-;-;-;-;-;3.0;-6.1;-;-;-
GRC;193203;-;-;-;-;-;70.6;-1.6;-;-;-
GRC;193204;-;-;-;-;-;32.2;0.7;-;-;-
GRC;193205;-;-;-;-;-;95.0;6.4;-;-;-
GRC;193206;-;-;-;-;-;50.9;10.2;-;-;-
GRC;193207;-;-;-;-;-;95.9;12.5;-;-;-
GRC;193208;-;-;-;-;-;46.6;16.8;-;-;-
