stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;sre000m0;tre200mn;tre200mx;ure200m0
GRH;194407;-;-;-;-;201.0;8.9;-;-;-;-
GRH;194408;-;-;-;-;48.4;12.1;-;-;-;-
GRH;194409;-;-;-;-;153.5;6.2;-;-;-;-
GRH;194410;-;-;-;-;246.1;0.6;-;-;-;-
GRH;194411;-;-;-;-;400.2;-3.9;-;-;-;-
GRH;194412;-;-;-;-;127.4;-6.7;-;-;-;-
GRH;194501;-;-;-;-;109.2;-10.7;-;-;-;-
GRH;194502;-;-;-;-;205.6;-2.3;-;-;-;-
GRH;194503;-;-;-;-;225.0;-2.4;-;-;-;-
GRH;194504;-;-;-;-;196.9;1.2;-;-;-;-
GRH;194505;-;-;-;-;172.5;4.9;-;-;-;-
GRH;194506;-;-;-;-;92.7;8.7;-;-;-;-
GRH;194507;-;-;-;-;136.8;10.6;-;-;-;-
GRH;194508;-;-;-;-;235.7;8.6;-;-;-;-
GRH;194509;-;-;-;-;300.6;6.7;-;-;-;-
GRH;194510;-;-;-;-;194.3;2.8;-;-;-;-
GRH;194511;-;-;-;-;112.3;-2.1;-;-;-;-
GRH;194512;-;-;-;-;227.3;-5.4;-;-;-;-
GRH;194601;-;-;-;-;112.8;-6.6;-;-;-;-
GRH;194602;-;-;-;-;322.7;-5.4;-;-;-;-
GRH;194603;-;-;-;-;115.9;-1.9;-;-;-;-
GRH;194604;-;-;-;-;35.3;2.5;-;-;-;-
GRH;194605;-;-;-;-;147.3;4.6;-;-;-;-
GRH;194606;-;-;-;-;279.7;6.3;-;-;-;-
GRH;194607;-;-;-;-;192.9;10.0;-;-;-;-
GRH;194608;-;-;-;-;220.4;9.2;-;-;-;-
GRH;194609;-;-;-;-;69.3;8.8;-;-;-;-
GRH;194610;-;-;-;-;123.7;3.1;-;-;-;-
GRH;194611;-;-;-;-;123.5;-0.9;-;-;-;-
GRH;194612;-;-;-;-;116.4;-6.6;-;-;-;-
GRH;194701;-;-;-;-;112.3;-7.6;-;-;-;-
GRH;194702;-;-;-;-;132.3;-6.2;-;-;-;-
GRH;194703;-;-;-;-;232.1;-1.6;-;-;-;-
GRH;194704;-;-;-;-;80.6;3.8;-;-;-;-
GRH;194705;-;-;-;-;224.2;6.5;-;-;-;-
GRH;194706;-;-;-;-;182.6;10.5;-;-;-;-
GRH;194707;-;-;-;-;110.3;11.7;-;-;-;-
GRH;194708;-;-;-;-;69.5;12.3;-;-;-;-
GRH;194709;-;-;-;-;152.2;9.7;-;-;-;-
GRH;194710;-;-;-;-;73.2;5.5;-;-;-;-
GRH;194711;-;-;-;-;352.0;-0.7;-;-;-;-
GRH;194712;-;-;-;-;493.1;-6.8;-;-;-;-
GRH;194801;-;-;-;-;243.9;-4.2;-;-;-;-
GRH;194802;-;-;-;-;262.9;-5.3;-;-;-;-
GRH;194803;-;-;-;-;77.3;0.7;-;-;-;-
GRH;194804;-;-;-;-;172.7;0.7;-;-;-;-
GRH;194805;-;-;-;-;100.9;5.6;-;-;-;-
GRH;194806;-;-;-;-;321.3;5.9;-;-;-;-
GRH;194807;-;-;-;-;322.2;7.3;-;-;-;-
GRH;194808;-;-;-;-;189.3;9.7;-;-;-;-
GRH;194809;-;-;-;-;223.0;7.4;-;-;-;-
GRH;194810;-;-;-;-;80.9;4.8;-;-;-;-
GRH;194811;-;-;-;-;59.4;2.0;-;-;-;-
GRH;194812;-;-;-;-;59.9;-2.7;-;-;-;-
GRH;194901;-;-;-;-;200.2;-3.8;-;-;-;-
GRH;194902;-;-;-;-;90.4;-2.9;-;-;-;-
GRH;194903;-;-;-;-;242.2;-4.8;-;-;-;-
GRH;194904;-;-;-;-;144.2;3.7;-;-;-;-
GRH;194905;-;-;-;-;214.8;4.0;-;-;-;-
GRH;194906;-;-;-;-;87.5;8.1;-;-;-;-
GRH;194907;-;-;-;-;51.7;10.9;-;-;-;-
GRH;194908;-;-;-;-;112.7;10.2;-;-;-;-
GRH;194909;-;-;-;-;142.7;10.4;-;-;-;-
GRH;194910;-;-;-;-;43.5;6.2;-;-;-;-
GRH;194911;-;-;-;-;212.5;-2.6;-;-;-;-
GRH;194912;-;-;-;-;173.6;-2.2;-;-;-;-
GRH;195001;-;-;-;-;248.8;-4.5;-;-;-;-
GRH;195002;-;-;-;-;362.4;-2.8;-;-;-;-
GRH;195003;-;-;-;-;55.1;-1.8;-;-;-;-
GRH;195004;-;-;-;-;289.8;-2.2;-;-;-;-
GRH;195005;-;-;-;-;168.5;5.4;-;-;-;-
GRH;195006;-;-;-;-;99.5;10.1;-;-;-;-
GRH;195007;-;-;-;-;160.0;11.6;-;-;-;-
GRH;195008;-;-;-;-;189.5;9.8;-;-;-;-
GRH;195009;-;-;-;-;179.1;6.3;-;-;-;-
GRH;195010;-;-;-;-;47.2;3.6;-;-;-;-
GRH;195011;-;-;-;-;361.2;-2.6;-;-;-;-
GRH;195012;-;-;-;-;125.6;-7.4;-;-;-;-
GRH;195101;-;-;-;-;299.8;-5.0;-;-;-;-
GRH;195102;-;-;-;-;433.1;-5.7;-;-;-;-
GRH;195103;-;-;-;-;271.9;-4.2;-;-;-;-
GRH;195104;-;-;-;-;214.9;-0.1;-;-;-;-
GRH;195105;-;-;-;-;215.5;4.2;-;-;-;-
GRH;195106;-;-;-;-;209.2;7.5;-;-;-;-
GRH;195107;-;-;-;-;84.5;10.1;-;-;-;-
GRH;195108;-;-;-;-;213.7;9.5;-;-;-;-
GRH;195109;-;-;-;-;89.3;8.1;-;-;-;-
GRH;195110;-;-;-;-;103.3;3.5;-;-;-;-
GRH;195111;-;-;-;-;342.4;-1.5;-;-;-;-
GRH;195112;-;-;-;-;94.9;-2.9;-;-;-;-
GRH;195201;-;-;-;-;261.6;-7.5;-;-;-;-
GRH;195202;-;-;-;-;208.5;-7.7;-;-;-;-
GRH;195203;-;-;-;-;293.7;-1.8;-;-;-;-
GRH;195204;-;-;-;-;96.3;2.0;-;-;-;-
GRH;195205;-;-;-;-;116.6;4.3;-;-;-;-
GRH;195206;-;-;-;-;121.1;9.6;-;-;-;-
GRH;195207;-;-;-;-;104.3;11.8;-;-;-;-
GRH;195208;-;-;-;-;117.2;9.9;-;-;-;-
GRH;195209;-;-;-;-;196.9;3.4;-;-;-;-
GRH;195210;-;-;-;-;299.8;1.5;-;-;-;-
GRH;195211;-;-;-;-;410.5;-4.7;-;-;-;-
GRH;195212;-;-;-;-;251.4;-4.6;-;-;-;-
GRH;195301;-;-;-;-;113.5;-5.8;-;-;-;-
GRH;195302;-;-;-;-;182.5;-4.7;-;-;-;-
GRH;195303;-;-;-;-;37.8;-0.6;-;-;-;-
GRH;195304;-;-;-;-;213.6;2.0;-;-;-;-
GRH;195305;-;-;-;-;163.0;5.7;-;-;-;-
GRH;195306;-;-;-;-;274.1;6.6;-;-;-;-
GRH;195307;-;-;-;-;204.2;10.4;-;-;-;-
GRH;195308;-;-;-;-;97.9;9.5;-;-;-;-
GRH;195309;-;-;-;-;188.6;8.0;-;-;-;-
GRH;195310;-;-;-;-;303.0;4.6;-;-;-;-
GRH;195311;-;-;-;-;41.6;0.6;-;-;-;-
GRH;195312;-;-;-;-;142.0;-1.8;-;-;-;-
GRH;195401;-;-;-;-;336.1;-6.8;-;-;-;-
GRH;195402;-;-;-;-;90.6;-4.4;-;-;-;-
GRH;195403;-;-;-;-;82.2;-0.2;-;-;-;-
GRH;195404;-;-;-;-;259.3;0.2;-;-;-;-
GRH;195405;-;-;-;-;148.3;4.1;-;-;-;-
GRH;195406;-;-;-;-;130.4;8.6;-;-;-;-
GRH;195407;-;-;-;-;192.1;8.0;-;-;-;-
GRH;195408;-;-;-;-;328.6;9.0;-;-;-;-
GRH;195409;-;-;-;-;159.8;8.0;-;-;-;-
GRH;195410;-;-;-;-;155.3;4.6;-;-;-;-
GRH;195411;-;-;-;-;122.4;1.6;-;-;-;-
GRH;195412;-;-;-;-;327.0;-1.0;-;-;-;-
GRH;195501;-;-;-;-;214.1;-2.3;-;-;-;-
GRH;195502;-;-;-;-;333.1;-5.3;-;-;-;-
GRH;195503;-;-;-;-;94.7;-2.8;-;-;-;-
GRH;195504;-;-;-;-;166.6;0.9;-;-;-;-
GRH;195505;-;-;-;-;215.7;3.9;-;-;-;-
GRH;195506;-;-;-;-;206.1;8.1;-;-;-;-
GRH;195507;-;-;-;-;212.3;9.8;-;-;-;-
GRH;195508;-;-;-;-;127.0;8.9;-;-;-;-
GRH;195509;-;-;-;-;129.0;6.2;-;-;-;-
GRH;195510;-;-;-;-;161.4;2.7;-;-;-;-
GRH;195511;-;-;-;-;59.7;-0.1;-;-;-;-
GRH;195512;-;-;-;-;228.0;-1.9;-;-;-;-
GRH;195601;-;-;-;-;191.7;-4.7;-;-;-;-
GRH;195602;-;-;-;-;85.3;-13.4;-;-;-;-
GRH;195603;-;-;-;-;277.0;-3.5;-;-;-;-
GRH;195604;-;-;-;-;312.7;-1.3;-;-;-;-
GRH;195605;-;-;-;-;296.5;4.2;-;-;-;-
GRH;195606;-;-;-;-;243.9;5.3;-;-;-;-
GRH;195607;-;-;-;-;251.6;9.5;-;-;-;-
GRH;195608;-;-;-;-;257.6;8.5;-;-;-;-
GRH;195609;-;-;-;-;145.1;9.1;-;-;-;-
GRH;195610;-;-;-;-;277.4;2.2;-;-;-;-
GRH;195611;-;-;-;-;159.4;-2.9;-;-;-;-
GRH;195612;-;-;-;-;73.9;-4.6;-;-;-;-
GRH;195701;-;-;-;-;153.6;-4.6;-;-;-;-
GRH;195702;-;-;-;-;405.0;-3.7;-;-;-;-
GRH;195703;-;-;-;-;45.4;0.5;-;-;-;-
GRH;195704;-;-;-;-;156.4;0.6;-;-;-;-
GRH;195705;-;-;-;-;204.9;2.3;-;-;-;-
GRH;195706;-;-;-;-;209.8;8.4;-;-;-;-
GRH;195707;-;-;-;-;171.4;9.5;-;-;-;-
GRH;195708;-;-;-;-;165.4;8.5;-;-;-;-
GRH;195709;-;-;-;-;159.3;6.2;-;-;-;-
GRH;195710;-;-;-;-;45.9;4.6;-;-;-;-
GRH;195711;-;-;-;-;80.9;0.3;-;-;-;-
GRH;195712;-;-;-;-;160.2;-5.4;-;-;-;-
GRH;195801;-;-;-;-;287.0;-6.6;-;-;-;-
GRH;195802;-;-;-;-;501.3;-3.9;-;-;-;-
GRH;195803;-;-;-;-;314.1;-6.3;-;-;-;-
GRH;195804;-;-;-;-;494.3;-3.4;-;-;-;-
GRH;195805;-;-;-;-;215.2;5.2;-;-;-;-
GRH;195806;-;-;-;-;125.5;6.7;-;-;-;-
GRH;195807;-;-;-;-;142.0;9.7;-;-;-;-
GRH;195808;-;-;-;-;162.6;10.4;-;-;-;-
GRH;195809;-;-;-;-;88.2;8.9;-;-;-;-
GRH;195810;-;-;-;-;340.5;2.5;-;-;-;-
GRH;195811;-;-;-;-;129.4;-0.7;-;-;-;-
GRH;195812;-;-;-;-;202.3;-4.2;-;-;-;-
GRH;195901;-;-;-;797.8;339.1;-7.0;-;-;-;77.2
GRH;195902;-;-;-;811.1;73.1;-3.5;-;-;-;58.5
GRH;195903;-;-;-;801.8;149.5;-0.9;-;-;-;73.0
GRH;195904;-;-;-;799.3;207.2;-0.1;-;-;-;72.1
GRH;195905;-;-;-;803.1;110.0;3.9;-;-;-;67.4
GRH;195906;-;-;-;808.2;169.7;7.4;-;-;-;75.5
GRH;195907;-;-;-;809.3;149.7;11.0;-;-;-;67.9
GRH;195908;-;-;-;808.2;91.1;8.8;-;-;-;72.3
GRH;195909;-;-;-;808.4;28.3;8.9;-;-;-;72.1
GRH;195910;-;-;-;805.5;183.6;3.1;-;-;-;69.5
GRH;195911;-;-;-;800.2;203.2;-2.2;-;-;-;75.4
GRH;195912;-;-;-;795.1;309.2;-4.7;-;-;-;86.4
GRH;196001;-;-;-;798.5;206.0;-6.9;-;-;-;82.8
GRH;196002;-;-;-;796.7;116.5;-4.5;-;-;-;76.8
GRH;196003;-;-;-;797.2;183.8;-2.9;-;-;-;79.3
GRH;196004;-;-;-;801.8;187.7;-0.9;-;-;-;74.0
GRH;196005;-;-;-;805.3;104.1;4.5;-;-;-;69.6
GRH;196006;-;-;-;808.3;132.4;8.3;-;-;-;72.3
GRH;196007;-;-;-;806.3;248.2;7.5;-;-;-;79.5
GRH;196008;-;-;-;806.2;197.8;8.6;-;-;-;76.1
GRH;196009;-;-;-;804.6;239.5;5.0;-;-;-;80.2
GRH;196010;-;-;-;798.4;292.3;1.1;-;-;-;79.8
GRH;196011;-;-;-;799.9;207.6;-1.5;-;-;-;81.5
GRH;196012;-;-;-;794.5;106.2;-5.9;-;-;-;80.0
GRH;196101;-;-;-;799.0;88.8;-5.5;-;-;-;80.4
GRH;196102;-;-;-;807.4;478.3;-2.8;-;-;-;70.8
GRH;196103;-;-;-;808.4;178.6;-2.0;-;-;-;63.3
GRH;196104;-;-;-;800.5;141.6;2.4;-;-;-;73.0
GRH;196105;-;-;-;802.4;203.9;2.4;-;-;-;76.1
GRH;196106;-;-;-;807.2;156.3;8.2;-;-;-;73.1
GRH;196107;-;-;-;807.4;153.5;8.2;-;-;-;77.1
GRH;196108;-;-;-;809.8;145.4;9.1;-;-;-;73.4
GRH;196109;-;-;-;810.4;30.9;10.3;-;-;-;65.4
GRH;196110;-;-;-;804.2;105.0;4.2;-;-;-;68.5
GRH;196111;-;-;-;798.7;118.2;-1.4;-;-;-;71.7
GRH;196112;-;-;-;799.2;185.1;-3.4;-;-;-;74.1
GRH;196201;-;-;-;801.9;298.6;-5.3;-;-;-;79.9
GRH;196202;-;-;-;801.1;329.7;-7.0;-;-;-;74.3
GRH;196203;-;-;-;792.6;302.7;-7.2;-;-;-;79.2
GRH;196204;-;-;-;801.1;330.8;-1.9;-;-;-;76.8
GRH;196205;-;-;-;802.8;222.3;1.9;-;-;-;75.8
GRH;196206;-;-;-;808.4;71.5;6.1;-;-;-;70.2
GRH;196207;-;-;-;807.4;84.6;8.6;-;-;-;75.4
GRH;196208;-;-;-;809.8;88.2;11.0;-;-;-;70.5
GRH;196209;-;-;-;806.8;86.4;6.9;-;-;-;73.0
GRH;196210;-;-;-;806.9;49.0;4.6;-;-;-;69.3
GRH;196211;-;-;-;797.7;126.7;-3.3;-;-;-;74.8
GRH;196212;-;-;-;796.9;369.8;-6.8;-;-;-;75.2
GRH;196301;-;-;-;795.3;152.1;-10.0;-;-;-;81.3
GRH;196302;-;-;-;790.2;119.5;-8.9;-;-;-;71.0
GRH;196303;-;-;-;799.6;339.1;-3.7;-;-;-;73.3
GRH;196304;-;-;-;799.5;156.4;0.5;-;-;-;74.0
GRH;196305;-;-;-;803.2;152.1;2.9;-;-;-;74.9
GRH;196306;-;-;-;804.4;136.9;7.3;-;-;-;76.3
GRH;196307;-;-;-;809.1;72.8;10.8;-;-;-;73.5
GRH;196308;-;-;-;804.9;162.4;8.4;-;-;-;78.1
GRH;196309;-;-;-;807.5;94.7;7.5;-;-;-;74.6
GRH;196310;-;-;-;807.4;56.1;3.7;-;-;-;67.9
GRH;196311;-;-;-;799.4;163.9;0.1;-;-;-;77.5
GRH;196312;-;-;-;799.3;22.6;-5.6;-;-;-;61.7
GRH;196401;-;9;30;808.0;50.7;-4.8;-;-;-;55.6
GRH;196402;-;43;67;800.5;84.7;-4.5;-;-;-;77.5
GRH;196403;-;88;78;795.8;213.5;-3.6;-;-;-;80.0
GRH;196404;-;106;74;801.8;227.8;0.2;-;-;-;81.4
GRH;196405;-;46;66;806.6;153.8;5.5;-;-;-;74.1
GRH;196406;-;0;67;807.3;102.6;8.9;-;-;-;75.2
GRH;196407;-;0;53;810.0;51.5;10.8;-;-;-;70.8
GRH;196408;-;0;62;807.1;139.9;8.5;-;-;-;77.3
GRH;196409;-;1;47;809.9;85.5;7.5;-;-;-;72.7
GRH;196410;-;38;78;802.0;213.3;0.5;-;-;-;80.3
GRH;196411;-;48;63;804.4;154.1;-0.6;-;-;-;73.3
GRH;196412;-;125;56;798.3;153.5;-5.4;-;-;-;70.5
GRH;196501;-;151;81;796.8;239.1;-6.0;-;-;-;82.2
GRH;196502;-;275;53;798.9;266.1;-10.7;-;-;-;78.5
GRH;196503;-;322;66;800.2;321.9;-4.5;-;-;-;78.2
GRH;196504;-;361;78;798.0;418.6;-2.8;-;-;-;83.2
GRH;196505;-;362;76;803.1;197.3;2.4;-;-;-;79.0
GRH;196506;-;191;71;806.5;170.2;7.2;-;-;-;73.6
GRH;196507;-;0;73;806.1;191.2;7.9;-;-;-;78.3
GRH;196508;-;0;74;806.9;207.7;7.9;-;-;-;78.5
GRH;196509;-;1;70;803.5;263.0;4.8;-;-;-;74.6
GRH;196510;-;0;28;808.0;7.1;5.8;-;-;-;51.5
GRH;196511;-;42;86;796.3;271.7;-2.7;-;-;-;82.9
GRH;196512;-;166;84;795.8;402.3;-4.5;-;-;-;85.9
GRH;196601;-;258;60;796.4;198.6;-6.8;-;-;-;73.2
GRH;196602;-;310;77;-;260.6;-1.8;-;-;-;78.2
GRH;196603;-;397;65;-;475.2;-5.3;-;-;-;78.1
GRH;196604;-;419;66;-;144.8;1.8;-;-;-;69.5
GRH;196605;-;302;62;-;161.3;4.2;-;-;-;76.7
GRH;196606;-;62;67;-;112.0;8.1;-;-;-;77.0
GRH;196607;-;0;76;-;152.9;7.6;-;-;-;85.6
GRH;196608;-;0;70;-;146.2;8.3;-;-;-;78.9
GRH;196609;-;0;42;-;46.5;9.2;-;-;-;75.4
GRH;196610;-;4;74;-;132.7;5.3;-;-;-;79.9
GRH;196611;-;99;76;-;325.3;-4.8;-;-;-;87.1
GRH;196612;-;201;75;-;592.4;-5.8;-;-;-;83.2
GRH;196701;-;253;57;-;238.1;-5.8;-;-;-;84.9
GRH;196702;-;231;58;-;150.3;-4.4;-;-;-;70.9
GRH;196703;-;269;75;-;408.8;-2.6;-;-;-;82.8
GRH;196704;-;318;62;-;390.7;-1.5;-;-;-;79.4
GRH;196705;-;245;65;-;300.0;3.5;-;-;-;77.0
GRH;196706;-;123;63;-;92.5;6.3;-;-;-;77.1
GRH;196707;-;0;58;-;78.9;11.4;-;-;-;71.9
GRH;196708;-;0;68;-;121.1;9.4;-;-;-;79.5
GRH;196709;-;1;66;-;117.7;6.6;-;-;-;78.7
GRH;196710;-;1;43;-;56.5;6.0;-;-;-;65.4
GRH;196711;-;16;57;-;103.5;0.9;-;-;-;73.2
GRH;196712;-;67;64;-;209.2;-5.8;-;-;-;76.2
GRH;196801;-;279;68;-;692.1;-7.2;-;-;-;86.6
GRH;196802;-;322;64;-;141.8;-4.1;-;-;-;80.1
GRH;196803;-;347;51;-;221.1;-3.2;-;-;-;75.9
GRH;196804;-;294;57;-;123.3;1.6;-;-;-;72.4
GRH;196805;-;197;81;-;214.8;3.5;-;-;-;79.1
GRH;196806;-;28;69;-;97.3;7.8;-;-;-;74.3
GRH;196807;-;0;66;-;148.8;9.1;-;-;-;73.7
GRH;196808;-;0;78;-;209.1;7.8;-;-;-;82.5
GRH;196809;-;0;68;-;139.8;6.1;-;-;-;79.6
GRH;196810;-;0;46;-;44.7;5.8;-;-;-;69.0
GRH;196811;-;14;51;-;95.6;0.1;-;-;-;72.0
GRH;196812;-;59;50;-;230.9;-5.2;-;-;-;74.4
GRH;196901;-;169;57;-;182.8;-4.2;-;-;-;76.0
GRH;196902;-;211;73;-;202.0;-8.7;-;-;-;86.5
GRH;196903;-;198;64;-;55.6;-2.8;-;-;-;76.7
GRH;196904;-;262;73;-;399.8;-0.5;-;-;-;79.6
GRH;196905;-;141;71;-;143.6;5.3;-;-;-;74.0
GRH;196906;-;19;76;-;266.6;5.6;-;-;-;81.3
GRH;196907;-;1;58;-;119.1;10.5;-;-;-;75.9
GRH;196908;-;1;72;-;216.1;8.2;-;-;-;81.1
GRH;196909;-;0;53;-;32.5;8.6;-;-;-;73.6
GRH;196910;-;0;23;-;13.2;6.2;-;-;-;59.4
GRH;196911;-;25;68;-;184.6;-1.8;-;-;-;79.6
GRH;196912;-;123;43;-;223.3;-8.5;-;-;-;80.4
GRH;197001;-;126;62;-;141.9;-4.6;-;-;-;80.2
GRH;197002;-;315;90;-;672.3;-5.4;-;-;-;92.2
GRH;197003;-;438;72;-;361.0;-5.9;-;-;-;90.4
GRH;197004;-;583;82;-;483.9;-2.4;-;-;-;83.0
GRH;197005;-;571;73;-;201.3;2.6;-;-;-;79.6
GRH;197006;-;318;62;-;84.0;8.4;-;-;-;71.5
GRH;197007;-;23;67;-;154.4;8.9;-;-;-;77.2
GRH;197008;-;0;61;-;170.1;9.3;-;-;-;77.6
GRH;197009;-;0;45;-;74.7;8.6;-;-;-;67.8
GRH;197010;-;21;45;-;229.8;3.0;-;-;-;64.4
GRH;197011;-;52;60;-;141.4;0.3;-;-;-;73.9
GRH;197012;-;83;47;-;161.1;-5.6;-;-;-;68.1
GRH;197101;-;75;43;-;42.6;-5.6;-;-19.4;-;70.4
GRH;197102;-;113;56;-;277.3;-5.9;-;-14.9;-;78.9
GRH;197103;-;202;69;793.5;246.0;-7.3;-;-22.5;-;79.7
GRH;197104;-;176;54;798.5;60.0;2.5;-;-5.3;-;67.2
GRH;197105;-;42;70;800.5;59.1;5.8;-;-2.6;-;74.2
GRH;197106;-;1;81;802.1;220.7;5.9;-;-1.6;17.8;68.3
GRH;197107;-;0;43;808.5;54.3;11.1;-;0.0;22.5;64.7
GRH;197108;-;0;60;807.3;161.4;11.1;-;3.5;24.2;69.2
GRH;197109;-;0;54;808.3;103.8;6.2;-;-3.4;16.2;72.1
GRH;197110;-;0;26;810.6;34.8;5.3;-;-5.5;14.5;58.0
GRH;197111;-;38;55;797.2;266.5;-2.6;-;-15.8;11.0;78.2
GRH;197112;-;81;40;807.2;129.8;-1.8;-;-11.2;7.1;55.1
GRH;197201;-;101;53;795.2;71.9;-5.9;-;-15.8;3.8;71.5
GRH;197202;-;94;74;795.8;89.2;-3.9;-;-13.5;3.0;75.8
GRH;197203;-;112;51;798.4;80.7;-1.6;-;-10.0;9.6;68.3
GRH;197204;-;139;83;795.7;285.8;-1.8;-;-10.0;10.8;84.7
GRH;197205;-;137;75;800.3;198.4;2.3;-;-7.6;13.8;79.2
GRH;197206;-;16;66;803.5;218.2;5.7;-;-1.5;17.8;79.4
GRH;197207;-;0;74;806.6;94.7;8.4;-;0.3;21.0;80.8
GRH;197208;-;0;69;806.6;161.3;8.2;-;-1.6;20.7;80.1
GRH;197209;-;4;59;803.8;114.2;3.9;-;-3.0;15.2;74.6
GRH;197210;-;23;38;803.9;209.5;3.5;-;-7.5;15.8;67.4
GRH;197211;-;81;55;802.7;328.4;-1.2;-;-12.6;10.8;71.6
GRH;197212;-;91;39;805.9;19.2;-2.9;-;-11.2;3.3;56.2
GRH;197301;-;96;49;801.9;111.9;-4.6;-;-12.5;3.0;63.0
GRH;197302;-;158;56;795.4;284.1;-8.0;-;-18.4;5.8;70.9
GRH;197303;-;227;58;802.2;126.7;-5.1;-;-16.5;8.0;72.7
GRH;197304;-;275;78;796.9;378.3;-4.6;-;-13.5;8.6;82.3
GRH;197305;-;169;68;804.5;106.4;4.5;-;-4.4;15.6;77.5
GRH;197306;-;6;70;806.5;209.2;7.4;-;-1.8;21.1;77.1
GRH;197307;-;0;71;804.3;223.6;8.4;-;-0.6;21.4;81.3
GRH;197308;-;0;60;809.4;110.7;11.0;-;1.4;21.5;74.3
GRH;197309;-;0;55;806.4;84.3;8.1;-;-1.8;22.8;71.2
GRH;197310;-;16;53;804.3;193.2;2.9;-;-6.6;15.4;69.2
GRH;197311;-;56;50;804.2;250.7;-1.6;-;-15.2;10.6;72.1
GRH;197312;-;173;68;798.1;315.3;-5.7;-;-23.2;2.0;76.4
GRH;197401;-;183;64;803.4;137.4;-3.1;-;-11.6;5.6;70.6
GRH;197402;-;237;79;794.2;239.6;-5.3;-;-16.5;3.1;79.2
GRH;197403;-;246;71;798.5;112.7;-2.2;-;-13.1;8.6;71.7
