stn;time;gre000m0;hto000m0;nto000m0;prestam0;sre000m0;tre200mn;tre200mx;ure200m0;rre150m0;tre200m0
OTL;199707;233;0;51;971.5;14995;10.6;30.4;62.4;156.6;20.4
OTL;199708;217;0;53;972.8;14983;12.0;30.1;69.9;261.6;21.8
OTL;199709;166;0;44;975.8;13648;12.3;27.9;71.1;13.4;19.0
OTL;199710;113;0;45;972.0;11688;0.1;27.4;65.8;26.4;13.2
OTL;199711;51;0;61;967.5;5501;1.2;15.6;78.3;258.2;7.0
OTL;199712;44;1;58;970.2;5788;-0.5;17.1;68.6;161.6;4.6
OTL;199801;60;0;45;974.6;8273;-2.9;13.5;70.5;55.7;3.6
OTL;199802;114;0;22;979.9;12702;-3.3;20.8;53.9;20.7;7.9
OTL;199803;172;0;35;975.4;15746;0.1;22.8;44.3;1.5;9.4
OTL;199804;134;0;77;964.0;7769;0.2;22.8;70.2;464.1;10.0
OTL;199805;221;0;51;970.2;14378;7.8;28.2;61.5;185.4;16.6
OTL;199806;242;0;53;972.2;14409;9.8;29.1;67.2;211.7;19.7
OTL;199807;244;0;45;969.2;15972;14.3;31.5;62.8;154.5;22.4
OTL;199808;213;0;42;972.0;15635;11.9;32.3;64.0;72.7;22.2
OTL;199809;133;0;61;968.9;9807;8.0;25.1;71.2;375.2;16.4
OTL;199810;90;0;55;971.5;9034;5.9;18.9;71.5;167.7;12.0
OTL;199811;67;0;41;972.0;9001;-3.6;15.9;56.7;8.0;5.8
OTL;199812;47;0;44;977.0;7203;-2.9;18.6;59.1;34.4;3.7
OTL;199901;63;0;43;973.2;9414;-2.1;13.8;65.8;99.2;4.2
OTL;199902;105;0;44;969.3;10400;-3.6;17.6;52.5;13.4;3.9
OTL;199903;138;0;51;968.5;11994;0.3;20.1;59.0;124.7;8.9
OTL;199904;169;0;63;969.1;10689;2.7;23.7;57.6;166.7;12.2
OTL;199905;188;0;69;971.6;10461;10.0;26.5;70.7;194.1;17.3
OTL;199906;230;0;56;972.5;13685;10.9;28.7;66.6;299.8;18.6
OTL;199907;251;0;49;971.2;16538;15.7;29.8;63.6;161.6;22.1
OTL;199908;188;0;64;970.1;11793;13.3;28.6;76.4;321.9;20.8
OTL;199909;131;0;59;971.0;9853;11.0;26.4;77.5;544.6;18.1
OTL;199910;87;0;63;973.9;8543;5.0;21.1;76.8;265.0;12.7
OTL;199911;59;0;49;974.9;7183;-0.5;16.7;64.9;126.8;7.0
OTL;199912;48;0;52;970.9;6662;-3.9;11.3;57.3;48.8;3.2
OTL;200001;70;0;32;977.8;10079;-5.5;18.2;58.3;0.2;3.6
OTL;200002;101;0;35;977.9;10677;-0.2;17.5;55.7;16.9;6.6
OTL;200003;149;0;41;973.0;13417;2.1;26.4;50.2;87.4;10.1
OTL;200004;125;0;75;966.0;7009;4.9;25.9;69.9;443.5;11.5
OTL;200005;195;0;63;972.2;11152;11.1;26.6;71.0;212.3;17.1
OTL;200006;249;0;46;974.7;15206;13.4;30.0;62.5;186.3;20.7
OTL;200007;228;0;51;968.8;13935;10.0;28.5;61.3;295.2;20.0
OTL;200008;207;0;44;973.6;15325;14.0;32.0;68.4;107.1;21.6
OTL;200009;164;0;48;971.0;13461;11.5;26.6;67.7;214.6;18.2
OTL;200010;71;0;70;972.4;5908;7.6;21.5;80.1;428.8;12.8
OTL;200011;42;0;67;968.3;4307;1.7;14.7;81.4;491.8;6.7
OTL;200012;40;1;62;971.3;5340;-2.4;13.0;75.9;138.6;5.2
OTL;200101;46;2;67;971.6;4944;-3.6;11.7;73.8;145.9;3.1
OTL;200102;94;0;44;972.8;9939;-1.7;19.8;56.7;110.7;6.6
OTL;200103;112;1;71;964.6;8248;-0.8;20.7;70.4;238.5;9.2
OTL;200104;185;0;59;967.8;12047;2.7;21.5;52.2;82.6;11.4
OTL;200105;207;0;60;971.2;12537;10.6;31.2;68.5;122.1;17.4
OTL;200106;262;0;44;971.2;16526;9.0;29.8;56.8;329.4;19.1
OTL;200107;231;0;52;970.8;13913;13.1;30.4;66.0;233.4;21.2
OTL;200108;215;0;45;972.5;15691;13.0;30.8;68.8;163.3;22.1
OTL;200109;156;0;54;969.5;12055;7.6;26.1;64.0;150.4;15.2
OTL;200110;102;0;51;976.9;10211;7.9;22.2;78.6;163.3;14.8
OTL;200111;74;0;41;973.9;9240;1.0;19.3;61.6;14.2;7.6
OTL;200112;67;0;24;975.2;10685;-4.9;19.4;53.2;0.1;2.7
OTL;200201;70;0;31;981.2;10141;-3.7;11.6;55.2;19.1;2.8
OTL;200202;97;1;50;973.0;9685;0.1;15.7;62.2;142.4;6.4
OTL;200203;156;0;48;972.9;12977;2.5;27.3;51.9;55.6;10.7
OTL;200204;181;0;65;968.8;11445;4.5;25.2;57.8;64.2;12.5
OTL;200205;186;0;65;970.1;10515;5.0;25.7;72.2;671.2;14.9
OTL;200206;249;0;48;972.0;15199;11.1;31.6;67.9;159.6;21.2
OTL;200207;216;0;54;970.3;13214;12.8;29.2;70.1;298.2;20.4
OTL;200208;201;0;53;970.0;13547;11.9;28.5;73.8;174.2;20.0
OTL;200209;153;0;60;971.6;10569;7.9;26.6;71.1;140.7;16.4
OTL;200210;108;0;51;970.8;10430;5.2;25.1;68.5;88.2;13.0
OTL;200211;47;0;73;967.5;4780;3.4;18.5;75.8;790.0;9.2
OTL;200212;40;0;71;972.1;4173;-1.0;13.8;77.6;45.8;5.0
OTL;200301;70;2;39;969.5;9368;-4.0;17.8;59.6;39.5;3.8
OTL;200302;111;0;27;975.1;11264;-4.3;12.3;54.8;9.1;2.4
OTL;200303;173;0;33;976.9;15364;1.5;20.7;47.8;2.6;10.4
OTL;200304;181;0;54;970.9;11866;-0.4;26.1;56.0;69.1;12.1
OTL;200305;228;0;60;973.5;13098;9.3;28.7;56.5;54.9;18.1
OTL;200306;277;0;42;971.8;17666;16.6;34.8;55.6;29.1;24.8
OTL;200307;252;0;46;971.1;16429;14.3;34.1;56.3;140.1;23.8
OTL;200308;228;0;36;972.4;17876;16.1;37.9;54.0;173.2;25.3
OTL;200309;170;0;45;975.5;13839;10.7;27.2;59.9;68.7;17.8
OTL;200310;103;0;65;969.0;9162;0.2;25.5;68.8;160.2;11.0
OTL;200311;50;0;68;974.7;5166;1.4;15.6;82.3;200.8;7.3
OTL;200312;47;2;52;974.8;6455;-3.0;16.7;66.2;160.1;4.5
OTL;200401;62;3;58;966.9;7411;-2.6;15.4;66.8;18.9;3.2
OTL;200402;93;2;55;972.9;8752;-3.0;15.8;56.6;108.9;5.0
OTL;200403;141;1;61;974.6;9942;-1.4;20.9;58.0;46.3;7.8
OTL;200404;165;0;64;968.1;10395;2.1;25.5;61.6;209.0;11.7
OTL;200405;221;0;55;968.8;13868;4.3;27.9;62.7;187.7;14.8
OTL;200406;252;0;54;971.7;15871;11.9;31.9;53.9;27.4;21.1
OTL;200407;227;0;49;971.7;14614;13.1;31.5;59.4;190.7;21.9
OTL;200408;185;0;57;970.6;12385;13.5;31.2;69.5;396.0;20.7
OTL;200409;158;0;55;975.2;12581;9.6;28.0;66.9;74.4;18.5
OTL;200410;71;0;81;971.3;4740;4.8;22.0;85.1;371.1;13.4
OTL;200411;71;0;48;973.5;7709;1.1;18.5;62.8;196.9;7.9
OTL;200412;57;2;46;974.5;7438;-2.8;12.1;66.8;66.5;4.4
OTL;200501;83;0;26;976.1;11298;-4.3;14.8;53.8;3.1;3.7
OTL;200502;111;0;47;969.7;9258;-3.3;13.6;50.9;7.0;3.4
OTL;200503;147;0;45;971.2;12188;-5.9;27.9;53.4;64.1;8.9
OTL;200504;161;0;64;969.8;10174;5.0;24.5;62.8;165.1;11.8
OTL;200505;223;0;56;971.7;14841;7.5;29.5;57.7;123.3;17.4
OTL;200506;259;0;49;973.0;17208;10.2;32.0;60.7;161.5;21.2
OTL;200507;240;0;48;970.6;15307;13.5;31.9;57.3;83.6;22.5
OTL;200508;205;0;52;971.1;14011;13.9;29.2;61.1;198.3;20.3
OTL;200509;154;0;61;973.7;11189;11.2;29.7;73.0;110.5;18.3
OTL;200510;84;0;60;977.5;7812;7.7;19.2;81.7;61.2;12.3
OTL;200511;66;0;49;972.8;8183;-2.2;16.8;70.4;18.5;7.1
OTL;200512;54;4;43;971.3;8033;-6.3;12.1;65.5;61.5;1.9
OTL;200601;65;5;38;977.9;8863;-4.7;12.5;64.0;50.1;2.2
OTL;200602;84;2;52;968.2;7588;-2.9;11.7;67.1;103.5;3.4
OTL;200603;144;0;54;967.5;11230;-2.2;19.1;58.5;47.2;6.9
OTL;200604;192;0;54;969.9;11646;3.9;23.7;60.1;114.7;12.9
OTL;200605;213;0;64;973.0;11692;7.8;28.2;64.0;88.9;16.6
OTL;200606;266;0;51;975.6;15937;9.2;32.3;53.7;32.6;21.5
OTL;200607;263;0;45;975.6;17043;15.6;34.4;63.4;138.3;24.4
OTL;200608;203;0;54;968.6;12669;11.4;30.8;61.3;306.6;19.8
OTL;200609;154;0;55;973.9;11848;12.2;30.8;75.3;220.5;19.0
OTL;200610;95;0;56;974.7;9603;8.4;25.1;79.7;221.9;14.5
OTL;200611;60;0;51;977.5;7354;1.7;21.5;70.2;84.8;9.2
OTL;200612;50;0;39;982.7;8768;-1.0;12.4;76.2;219.9;5.0
OTL;200701;58;0;47;976.9;8503;-3.0;24.0;67.6;74.0;6.4
OTL;200702;81;0;54;970.3;7460;1.1;19.5;66.5;31.6;7.3
OTL;200703;158;0;56;970.2;12011;1.7;19.7;52.4;73.5;10.2
OTL;200704;259;0;43;973.0;15866;6.6;26.5;55.5;30.3;16.7
OTL;200705;217;0;58;967.7;12448;7.8;30.2;59.7;220.8;17.4
OTL;200706;241;0;64;969.7;12057;10.8;29.0;72.1;299.5;19.5
OTL;200707;289;0;34;970.9;18785;13.1;32.0;54.1;111.4;22.1
OTL;200708;206;0;57;970.7;12609;11.0;29.5;68.3;321.7;20.1
OTL;200709;186;0;44;973.8;14193;7.8;27.5;62.2;198.9;16.8
OTL;200710;130;0;50;976.2;12100;4.4;23.5;67.6;11.1;13.4
OTL;200711;80;0;44;973.3;9504;-1.4;19.3;55.9;116.9;7.6
OTL;200712;65;0;33;978.1;9722;-3.3;14.5;57.7;14.1;4.6
OTL;200801;60;1;55;978.1;7532;-0.7;20.7;70.8;161.5;4.8
OTL;200802;113;0;34;982.3;11458;-2.6;15.0;62.9;39.5;6.0
OTL;200803;170;0;51;963.4;12991;-0.3;23.7;47.5;88.0;9.3
OTL;200804;169;0;67;966.8;9951;4.3;23.2;59.8;243.4;11.2
OTL;200805;213;0;68;971.1;11117;6.1;25.2;70.9;287.4;16.0
OTL;200806;246;0;60;971.5;12666;11.3;31.1;71.7;136.6;19.8
OTL;200807;259;0;49;971.3;15814;12.3;29.9;64.4;284.9;21.2
OTL;200808;227;0;50;971.0;15275;13.6;31.2;65.2;93.3;21.4
OTL;200809;162;0;57;972.5;11358;8.1;25.9;73.0;351.9;16.0
OTL;200810;105;0;56;974.5;9373;4.9;22.1;75.2;218.5;13.1
OTL;200811;56;1;66;971.7;5042;-0.7;18.1;75.9;269.6;7.4
OTL;200812;43;4;57;973.0;5571;-5.2;20.5;75.3;172.5;3.8
OTL;200901;59;2;57;969.4;6548;-3.3;9.6;72.7;29.8;2.6
OTL;200902;110;1;47;968.0;10076;-2.5;15.4;55.9;121.2;4.8
OTL;200903;164;0;53;968.2;12963;0.4;22.6;50.1;141.3;9.3
OTL;200904;173;0;70;970.5;9465;4.2;25.0;65.3;312.2;12.7
OTL;200905;254;0;55;974.4;14982;9.3;31.1;55.5;49.0;18.7
OTL;200906;277;0;49;970.0;15412;10.6;29.9;59.6;304.7;20.2
OTL;200907;274;0;46;972.3;16516;11.0;31.2;61.8;349.6;21.9
OTL;200908;245;0;39;973.7;17127;14.9;31.2;66.9;201.4;22.6
OTL;200909;182;0;47;975.0;13935;11.7;27.2;72.0;120.5;18.5
OTL;200910;122;0;43;972.7;11485;3.2;24.6;64.2;148.7;13.0
OTL;200911;61;0;63;970.4;5891;3.0;16.0;78.4;197.6;8.3
OTL;200912;51;3;55;965.0;5734;-5.6;14.7;66.3;130.0;3.1
OTL;201001;61;1;60;968.1;5981;-3.9;11.9;69.6;47.6;1.5
OTL;201002;90;1;65;962.3;6600;-3.2;12.3;64.7;77.2;3.9
OTL;201003;137;0;63;972.4;9366;-2.3;17.8;60.0;154.0;7.6
OTL;201004;206;0;57;973.2;13360;2.0;24.3;57.6;104.3;12.5
OTL;201005;203;0;67;967.9;11106;5.8;27.4;66.2;406.6;14.8
OTL;201006;233;0;61;969.4;12165;12.3;29.3;65.2;226.2;19.9
OTL;201007;291;0;44;972.4;18548;15.4;32.6;55.7;68.0;24.3
OTL;201008;222;0;51;971.0;13959;11.6;30.5;66.2;221.6;20.8
OTL;201009;184;0;55;970.9;13467;7.4;25.8;66.4;114.4;17.0
OTL;201010;95;0;61;971.2;8000;2.9;21.5;73.8;200.4;11.4
OTL;201011;55;0;71;964.7;5490;-1.5;15.8;78.7;280.7;7.0
OTL;201012;49;2;55;967.6;6354;-5.4;13.6;64.7;118.8;2.0
OTL;201101;62;0;50;975.0;7570;-3.8;13.6;67.9;46.4;3.2
OTL;201102;103;0;45;972.8;9012;0.0;18.6;60.4;51.3;6.3
OTL;201103;145;0;57;976.5;11136;-0.2;20.2;65.3;97.7;8.9
OTL;201104;237;0;46;972.9;16373;6.5;31.8;47.3;34.3;16.1
OTL;201105;272;0;46;974.1;17004;8.9;29.0;54.5;77.8;18.3
OTL;201106;229;0;60;972.2;11482;11.9;30.9;70.6;244.0;19.3
OTL;201107;240;0;54;968.4;13892;11.4;29.6;64.7;382.6;20.1
OTL;201108;242;0;39;972.1;16892;14.1;32.5;62.9;212.4;22.4
OTL;201109;184;0;41;973.9;14277;10.4;29.5;68.4;118.4;19.9
OTL;201110;131;0;41;977.1;12597;3.1;27.0;65.7;70.0;13.1
OTL;201111;72;0;43;979.0;8701;1.8;15.2;74.0;226.5;8.0
OTL;201112;55;0;49;973.8;6904;-0.9;15.5;60.1;16.9;5.5
OTL;201201;68;2;42;976.1;8420;-3.7;17.0;59.4;72.5;4.5
OTL;201202;117;7;39;975.0;10643;-9.5;24.5;54.6;3.3;3.1
OTL;201203;172;0;36;979.2;14438;1.9;25.6;49.8;126.5;12.4
OTL;201204;160;0;72;963.5;8079;2.0;26.3;69.2;260.4;10.8
OTL;201205;236;0;57;971.5;13699;6.9;28.9;62.7;190.2;16.2
OTL;201206;254;0;59;970.8;13519;11.7;30.8;65.6;142.9;21.0
OTL;201207;274;0;45;971.0;16405;14.6;32.1;60.4;140.1;22.5
OTL;201208;231;0;47;973.2;15099;12.9;33.9;63.7;153.7;23.0
OTL;201209;161;0;57;972.4;11359;11.1;27.7;67.2;234.7;17.9
OTL;201210;104;0;54;970.2;8807;1.2;22.6;76.4;205.9;13.0
OTL;201211;67;0;62;971.1;6797;2.5;19.1;73.5;288.6;8.7
OTL;201212;57;2;51;971.6;7800;-2.9;13.4;62.5;44.1;3.6
OTL;201301;67;0;50;968.3;8004;-1.5;22.6;60.1;24.0;4.9
OTL;201302;105;1;51;967.2;8513;-3.6;12.4;54.8;26.3;3.6
OTL;201303;131;0;61;963.3;9303;-1.1;16.3;67.9;98.6;6.4
OTL;201304;166;0;69;970.7;9917;2.7;24.4;71.8;347.3;12.0
OTL;201305;199;0;70;967.2;9609;6.1;23.9;66.0;300.5;14.1
OTL;201306;291;0;51;972.4;16072;10.3;31.5;57.4;52.6;20.2
OTL;201307;286;0;44;974.6;17825;14.5;33.5;62.5;113.6;23.3
OTL;201308;250;0;43;973.4;16688;13.9;32.8;61.4;72.9;22.3
OTL;201309;182;0;53;971.8;13489;10.2;29.3;66.2;221.8;18.4
OTL;201310;74;0;81;975.5;4361;4.3;20.1;84.7;287.6;13.2
OTL;201311;61;0;58;970.0;6111;-1.2;17.3;70.7;146.3;8.0
OTL;201312;57;0;39;979.5;8343;-0.8;17.0;64.0;255.8;5.6
OTL;201401;53;2;65;968.9;5487;-1.3;14.8;74.5;212.7;4.5
OTL;201402;74;1;69;969.1;5496;-0.2;14.5;78.3;285.7;5.3
OTL;201403;167;0;45;971.9;13397;0.0;26.3;55.2;125.1;10.8
OTL;201404;207;0;56;969.1;12706;2.9;24.9;57.7;132.9;14.0
OTL;201405;257;0;57;971.0;14211;8.0;26.1;55.9;82.8;16.2
OTL;201406;274;0;56;972.2;15118;11.6;32.2;64.3;159.3;20.3
OTL;201407;223;0;64;970.3;11374;11.7;30.1;73.4;269.0;20.2
OTL;201408;203;0;63;970.7;11195;12.8;28.8;73.8;347.7;19.6
OTL;201409;174;0;51;973.5;11911;10.8;26.7;70.1;60.1;18.0
OTL;201410;104;0;60;975.1;8714;5.9;22.6;78.9;326.9;14.5
OTL;201411;48;0;73;970.7;4522;4.0;17.2;85.7;732.6;9.3
OTL;201412;52;0;55;974.5;6154;-1.3;14.1;69.1;46.6;6.6
OTL;201501;64;1;49;973.2;7555;-1.7;20.5;60.0;126.7;5.2
OTL;201502;90;3;55;970.4;7308;-1.1;14.4;63.5;130.0;4.9
OTL;201503;142;0;56;974.7;10629;2.3;22.8;58.6;50.9;9.5
OTL;201504;222;0;46;974.8;15073;3.8;25.7;47.9;113.8;14.0
OTL;201505;221;0;63;971.5;12539;8.1;26.3;64.5;230.4;17.0
OTL;201506;279;0;52;974.1;15545;12.8;31.5;63.4;83.1;21.1
OTL;201507;287;0;40;972.0;18492;17.8;36.8;56.7;51.4;25.8
OTL;201508;220;0;49;973.2;14851;14.4;34.9;67.9;130.3;22.3
OTL;201509;146;0;62;972.9;9267;9.6;26.5;71.1;219.4;16.7
OTL;201510;113;0;55;973.6;10526;6.4;21.0;79.2;207.7;12.4
OTL;201511;91;0;32;976.6;11104;0.1;20.6;59.5;0.5;10.1
OTL;201512;67;0;29;986.3;10015;1.9;19.5;62.8;0.3;6.7
OTL;201601;66;0;47;972.4;7736;-2.9;14.1;64.4;27.9;4.3
OTL;201602;80;0;66;969.4;6233;0.2;19.7;69.0;147.3;6.4
OTL;201603;163;2;48;968.6;12517;-0.2;19.3;56.6;137.6;8.8
OTL;201604;178;0;69;968.7;9324;5.7;22.8;64.6;230.8;12.8
OTL;201605;208;0;66;969.7;10977;6.0;25.5;62.5;250.2;15.5
OTL;201606;259;0;61;970.7;12608;11.1;31.1;69.7;228.0;19.4
OTL;201607;269;0;45;973.4;16504;14.4;31.8;63.5;78.5;22.7
OTL;201608;251;0;41;975.3;17271;14.4;30.8;63.9;129.5;22.1
OTL;201609;194;0;48;975.0;14268;12.3;29.5;65.8;67.1;20.3
OTL;201610;104;0;56;975.7;8990;4.8;23.2;77.3;104.2;11.9
OTL;201611;56;0;70;973.1;4840;0.3;18.3;76.4;215.4;8.0
OTL;201612;64;0;34;984.3;9684;-0.2;18.6;61.3;3.4;6.4
OTL;201701;76;0;31;977.0;9755;-3.5;13.6;55.5;5.5;2.2
OTL;201702;83;0;64;975.1;6320;1.0;15.2;71.6;92.7;6.4
OTL;201703;150;0;55;973.4;11776;3.2;24.6;56.9;156.4;11.7
OTL;201704;230;0;44;972.6;15732;1.8;25.7;49.9;155.7;13.8
OTL;201705;258;0;53;972.9;15407;4.4;30.0;61.4;142.6;17.3
OTL;201706;277;0;49;971.7;16096;11.3;32.7;64.6;312.5;22.1
OTL;201707;286;0;46;972.2;17210;11.9;31.4;59.4;46.1;22.8
OTL;201708;223;0;48;974.0;14639;13.1;34.5;63.9;380.6;22.7
OTL;201709;167;0;61;972.1;11117;8.4;26.3;66.4;151.4;16.3
OTL;201710;141;0;33;977.0;13904;8.3;25.1;58.5;0.5;14.8
OTL;201711;75;0;47;972.3;8072;0.4;16.5;61.0;117.3;7.9
OTL;201712;57;6;47;973.4;7609;-2.4;13.9;63.7;124.2;3.2
OTL;201801;55;0;64;974.0;6030;0.4;13.7;79.0;94.6;5.3
OTL;201802;96;0;60;968.5;7625;-7.5;11.6;61.9;13.1;3.3
OTL;201803;123;0;71;961.5;8001;-3.8;17.4;70.0;142.8;6.9
OTL;201804;196;0;56;972.1;11952;4.9;27.6;61.3;142.9;14.6
OTL;201805;220;0;70;971.2;10810;9.5;27.8;74.6;156.0;16.8
OTL;201806;311;0;46;971.0;17396;14.1;32.5;60.2;42.6;21.7
OTL;201807;315;0;40;971.1;19210;16.0;34.3;59.2;67.5;24.1
OTL;201808;259;0;47;973.2;16692;13.8;35.0;64.1;162.2;23.3
OTL;201809;206;0;41;976.5;15108;9.8;28.8;67.3;41.3;19.9
OTL;201810;109;0;55;973.9;10272;7.5;30.5;71.7;367.9;15.1
OTL;201811;39;0;78;974.6;1982;1.5;17.2;84.9;216.8;8.7
OTL;201812;65;0;42;976.7;8526;-2.0;18.2;62.3;17.9;5.6