stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;tre200m0;ure200m0;sre000m0;tre200mn;tre200mx
SMA;186401;-;-;76;968.5;23.6;-5.7;93.8;-;-;-
SMA;186402;-;-;-;957.0;31.8;-0.6;88.1;-;-;-
SMA;186403;-;-;50;952.4;51.9;5.4;79.1;-;-;-
SMA;186404;-;-;36;960.9;54.1;8.0;74.3;-;-;-
SMA;186405;-;-;48;958.5;90.8;13.6;80.2;-;-;-
SMA;186406;-;-;65;960.9;173.0;15.9;84.9;-;-;-
SMA;186407;-;-;49;961.7;86.8;18.0;81.5;-;-;-
SMA;186408;-;-;39;962.8;38.2;16.3;81.1;-;-;-
SMA;186409;-;-;47;962.9;80.2;13.9;84.5;-;-;-
SMA;186410;-;-;60;955.6;17.9;7.7;83.8;-;-;-
SMA;186411;-;-;82;956.5;79.7;3.4;88.5;-;-;-
SMA;186412;-;-;89;961.2;3.7;-3.4;95.7;-;-;-
SMA;186501;-;-;78;951.3;58.5;0.9;86.8;-;-;-
SMA;186502;-;-;76;956.8;51.0;-2.0;90.0;-;-;-
SMA;186503;-;-;74;952.7;52.8;-0.3;85.5;-;-;-
SMA;186504;-;-;30;963.5;4.5;13.1;71.0;-;-;-
SMA;186505;-;-;48;961.4;69.3;16.5;75.2;-;-;-
SMA;186506;-;-;46;964.3;51.1;17.2;69.3;-;-;-
SMA;186507;-;-;47;962.0;89.2;20.1;75.9;-;-;-
SMA;186508;-;-;68;960.4;201.0;16.8;84.7;-;-;-
SMA;186509;-;-;16;968.5;0.0;16.4;72.5;-;-;-
SMA;186510;-;-;62;954.0;79.8;10.3;81.5;-;-;-
SMA;186511;-;-;73;960.5;63.8;5.1;87.7;-;-;-
SMA;186512;-;-;85;970.0;16.0;-1.1;93.5;-;-;-
SMA;186601;-;-;63;964.8;74.7;2.6;85.6;-;-;-
SMA;186602;-;-;76;957.6;163.4;4.6;80.9;-;-;-
SMA;186603;-;-;80;951.2;113.5;4.6;82.5;-;-;-
SMA;186604;-;-;61;959.4;120.3;10.3;74.3;-;-;-
SMA;186605;-;-;63;959.7;119.5;11.0;69.2;-;-;-
SMA;186606;-;-;51;961.6;41.1;18.7;68.2;-;-;-
SMA;186607;-;-;55;961.1;62.0;18.5;67.1;-;-;-
SMA;186608;-;-;73;959.7;244.5;15.7;80.8;-;-;-
SMA;186609;-;-;63;959.8;105.4;15.3;81.1;-;-;-
SMA;186610;-;-;74;964.0;31.0;9.0;90.5;-;-;-
SMA;186611;-;-;77;961.8;109.8;4.5;89.1;-;-;-
SMA;186612;-;-;-;965.0;122.3;2.5;87.8;-;-;-
SMA;186701;-;-;-;953.6;123.5;-0.3;93.1;-;-;-
SMA;186702;-;-;64;967.7;72.8;5.6;80.4;-;-;-
SMA;186703;-;-;79;953.0;107.2;4.6;87.0;-;-;-
SMA;186704;-;-;77;959.1;145.6;9.4;78.5;-;-;-
SMA;186705;-;-;50;959.2;125.8;14.1;79.1;-;-;-
SMA;186706;-;-;60;962.6;221.6;16.9;78.9;-;-;-
SMA;186707;-;-;59;961.7;52.6;17.4;80.3;-;-;-
SMA;186708;-;-;56;962.7;192.2;18.6;80.2;-;-;-
SMA;186709;-;-;53;965.2;140.1;15.2;86.9;-;-;-
SMA;186710;-;-;78;961.6;193.3;7.7;90.6;-;-;-
SMA;186711;-;-;64;967.5;28.1;1.8;90.4;-;-;-
SMA;186712;-;-;90;959.0;54.6;-1.8;92.5;-;-;-
SMA;186801;-;-;77;960.1;33.7;-1.6;88.8;-;-;-
SMA;186802;-;-;50;968.9;6.2;3.2;78.4;-;-;-
SMA;186803;-;-;66;961.4;64.0;3.5;80.3;-;-;-
SMA;186804;-;-;69;959.9;92.8;8.5;74.6;-;-;-
SMA;186805;-;-;39;962.0;10.6;18.9;65.5;-;-;-
SMA;186806;-;-;58;964.4;104.8;18.5;69.5;-;-;-
SMA;186807;-;-;60;961.6;100.1;19.2;75.4;-;-;-
SMA;186808;-;-;54;962.0;84.8;18.5;75.3;-;-;-
SMA;186809;-;-;42;959.3;93.3;16.6;80.3;-;-;-
SMA;186810;-;-;78;961.6;186.1;9.8;87.1;-;-;-
SMA;186811;-;-;78;960.3;52.2;1.5;90.6;-;-;-
SMA;186812;-;-;84;957.9;121.6;5.9;84.4;-;-;-
SMA;186901;-;-;74;967.3;19.5;-0.8;90.2;-;-;-
SMA;186902;-;-;68;966.3;18.8;5.8;77.8;-;-;-
SMA;186903;-;-;85;948.7;45.0;1.4;84.8;-;-;-
SMA;186904;-;-;47;961.0;90.6;11.3;69.0;-;-;-
SMA;186905;-;-;76;956.5;125.5;15.2;72.3;-;-;-
SMA;186906;-;-;57;962.6;143.3;14.6;70.5;-;-;-
SMA;186907;-;-;46;963.7;149.1;20.7;74.5;-;-;-
SMA;186908;-;-;60;964.4;235.4;16.5;77.6;-;-;-
SMA;186909;-;-;43;962.2;100.8;15.4;78.6;-;-;-
SMA;186910;-;-;65;963.7;73.8;7.0;85.2;-;-;-
SMA;186911;-;-;83;960.7;68.4;4.7;83.0;-;-;-
SMA;186912;-;-;88;956.8;44.6;-1.1;92.9;-;-;-
SMA;187001;-;-;75;962.6;8.7;-1.5;91.9;-;-;-
SMA;187002;-;-;69;956.3;18.4;-2.2;81.8;-;-;-
SMA;187003;-;-;75;958.3;74.3;2.6;85.6;-;-;-
SMA;187004;-;-;49;965.1;8.8;9.2;67.8;-;-;-
SMA;187005;-;-;52;963.3;56.4;15.3;67.9;-;-;-
SMA;187006;-;-;54;963.8;64.6;18.1;65.2;-;-;-
SMA;187007;-;-;49;961.6;106.8;20.8;66.7;-;-;-
SMA;187008;-;-;70;958.5;113.9;16.1;74.7;-;-;-
SMA;187009;-;-;54;965.6;92.6;12.9;79.0;-;-;-
SMA;187010;-;-;75;958.7;215.9;9.1;81.0;-;-;-
SMA;187011;-;-;89;957.0;65.1;3.8;87.4;-;-;-
SMA;187012;-;-;89;954.2;84.8;-3.5;94.4;-;-;-
SMA;187101;-;-;92;955.8;36.0;-4.2;97.1;-;-;-
SMA;187102;-;-;67;966.1;35.8;1.8;84.3;-;-;-
SMA;187103;-;-;54;963.5;31.7;5.0;77.8;-;-;-
SMA;187104;-;-;77;958.5;125.5;9.7;74.0;-;-;-
SMA;187105;-;-;36;960.3;31.3;12.9;62.3;-;-;-
SMA;187106;-;-;67;958.3;157.8;13.8;74.8;-;-;-
SMA;187107;-;-;48;962.0;114.3;19.2;72.8;-;-;-
SMA;187108;-;-;42;964.0;111.5;18.5;74.8;-;-;-
SMA;187109;-;-;39;959.9;39.7;16.3;77.9;-;-;-
SMA;187110;-;-;74;962.2;147.5;7.2;86.6;-;-;-
SMA;187111;-;-;89;957.1;37.3;0.7;90.8;-;-;-
SMA;187112;-;-;85;965.4;7.6;-6.4;92.4;-;-;-
SMA;187201;-;-;79;956.9;40.2;0.4;87.4;-;-;-
SMA;187202;-;-;63;961.7;76.8;1.2;82.5;-;-;-
SMA;187203;-;-;62;956.8;40.8;6.2;75.1;-;-;-
SMA;187204;-;-;57;957.6;81.4;10.2;72.4;-;-;-
SMA;187205;-;-;72;958.5;257.7;12.6;77.4;-;-;-
SMA;187206;-;-;62;961.4;200.2;16.3;77.4;-;-;-
SMA;187207;-;-;41;961.4;131.7;19.6;72.2;-;-;-
SMA;187208;-;-;58;961.5;230.2;16.5;80.3;-;-;-
SMA;187209;-;-;43;962.0;24.2;15.1;78.0;-;-;-
SMA;187210;-;-;66;956.4;103.4;10.3;83.8;-;-;-
SMA;187211;-;-;70;958.2;124.5;6.5;85.9;-;-;-
SMA;187212;-;-;77;955.0;116.9;3.0;88.3;-;-;-
SMA;187301;-;-;72;960.6;29.7;1.2;87.5;-;-;-
SMA;187302;-;-;82;960.9;32.7;0.8;87.0;-;-;-
SMA;187303;-;-;67;955.3;156.2;6.9;82.1;-;-;-
SMA;187304;-;-;70;956.2;206.4;7.7;77.2;-;-;-
SMA;187305;-;-;63;960.0;146.3;11.1;77.3;-;-;-
SMA;187306;-;-;52;961.7;62.4;17.4;70.4;-;-;-
SMA;187307;-;-;39;963.8;176.4;20.8;71.9;-;-;-
SMA;187308;-;-;45;963.9;126.7;19.5;73.3;-;-;-
SMA;187309;-;-;52;963.2;105.7;13.8;80.8;-;-;-
SMA;187310;-;-;72;960.0;136.0;10.1;86.5;-;-;-
SMA;187311;-;-;75;959.1;87.9;4.4;86.5;-;-;-
SMA;187312;-;-;69;971.5;18.6;-0.2;90.1;-;-;-
SMA;187401;-;-;73;968.6;30.2;-0.1;88.5;-;-;-
SMA;187402;-;-;59;964.3;15.8;0.0;83.3;-;-;-
SMA;187403;-;-;52;968.0;42.5;4.2;78.2;-;-;-
SMA;187404;-;-;53;958.4;124.4;10.7;72.6;-;-;-
SMA;187405;-;-;61;958.4;146.4;10.1;72.8;-;-;-
SMA;187406;-;-;58;964.2;118.9;17.5;71.8;-;-;-
SMA;187407;-;-;46;963.4;204.3;21.1;74.0;-;-;-
SMA;187408;-;-;46;963.6;112.6;16.2;78.0;-;-;-
SMA;187409;-;-;40;963.8;51.0;15.7;80.5;-;-;-
SMA;187410;-;-;56;962.2;28.5;8.5;88.9;-;-;-
SMA;187411;-;-;82;960.1;88.0;0.8;88.6;-;-;-
SMA;187412;-;-;83;953.0;116.2;-1.7;86.0;-;-;-
SMA;187501;-;-;78;965.8;129.3;1.6;85.5;-;-;-
SMA;187502;-;-;76;959.4;19.3;-3.2;85.7;-;-;-
SMA;187503;-;-;63;962.7;72.9;2.3;80.8;-;-;-
SMA;187504;-;-;39;961.5;19.4;9.3;60.2;-;-;-
SMA;187505;-;-;47;963.1;152.5;15.7;70.0;-;-;-
SMA;187506;-;-;61;962.2;163.3;17.5;74.8;-;-;-
SMA;187507;-;-;64;961.8;149.0;17.2;78.0;-;-;-
SMA;187508;-;-;46;964.5;77.2;19.4;75.8;-;-;-
SMA;187509;-;-;48;965.7;138.8;15.5;78.6;-;-;-
SMA;187510;-;-;70;958.1;187.6;7.9;86.8;-;-;-
SMA;187511;-;-;88;957.0;196.0;3.7;84.9;-;-;-
SMA;187512;-;-;87;965.4;15.9;-2.8;92.5;-;-;-
SMA;187601;-;-;81;969.2;15.3;-2.7;88.4;-;-;-
SMA;187602;-;-;78;959.8;190.6;2.0;85.4;-;-;-
SMA;187603;-;-;76;952.7;286.7;4.5;82.5;-;-;-
SMA;187604;-;-;60;958.6;182.9;8.9;77.8;-;-;-
SMA;187605;-;-;62;961.1;169.9;10.2;75.1;-;-;-
SMA;187606;-;-;58;960.5;430.1;16.5;79.0;-;-;-
SMA;187607;-;-;40;965.6;106.4;19.7;71.5;-;-;-
SMA;187608;-;-;49;963.0;159.2;18.7;73.5;-;-;-
SMA;187609;-;-;57;961.1;232.8;13.1;80.2;-;-;-
SMA;187610;-;-;62;961.9;15.2;11.1;87.2;-;-;-
SMA;187611;-;-;72;960.6;103.6;2.4;88.9;-;-;-
SMA;187612;-;-;75;953.5;95.0;3.8;86.1;-;-;-
SMA;187701;-;-;63;963.5;75.6;2.5;81.3;-;-;-
SMA;187702;-;-;81;962.1;114.1;3.5;83.7;-;-;-
SMA;187703;-;-;71;954.7;94.4;2.9;80.2;-;-;-
SMA;187704;-;-;62;954.2;126.4;8.2;76.5;-;-;-
SMA;187705;-;-;72;958.4;121.4;10.9;76.8;-;-;-
SMA;187706;-;-;34;964.6;46.5;19.9;68.5;-;-;-
SMA;187707;-;-;59;963.8;188.0;17.7;79.2;-;-;-
SMA;187708;-;-;52;963.0;118.0;18.7;79.3;-;-;-
SMA;187709;-;-;58;963.4;47.5;11.7;83.2;-;-;-
SMA;187710;-;-;65;965.3;39.4;6.9;82.7;-;-;-
SMA;187711;-;-;74;959.8;84.2;5.7;86.6;-;-;-
SMA;187712;-;-;82;963.8;94.5;0.9;86.9;-;-;-
SMA;187801;-;-;75;966.5;71.9;-2.4;86.5;-;-;-
SMA;187802;-;-;72;971.4;32.5;0.8;86.4;-;-;-
SMA;187803;-;-;74;961.9;95.2;3.2;81.6;-;-;-
SMA;187804;-;-;66;957.5;139.9;8.9;77.7;-;-;-
SMA;187805;-;-;58;959.4;165.7;14.5;75.0;-;-;-
SMA;187806;-;-;62;962.1;299.0;16.2;78.2;-;-;-
SMA;187807;-;-;58;963.0;114.5;17.6;77.4;-;-;-
SMA;187808;-;-;64;959.6;143.7;17.5;83.4;-;-;-
SMA;187809;-;-;63;963.5;123.8;14.0;86.0;-;-;-
SMA;187810;-;-;65;960.2;79.6;9.8;84.7;-;-;-
SMA;187811;-;-;75;955.4;62.1;2.0;87.2;-;-;-
SMA;187812;-;-;77;954.4;95.3;-2.6;89.1;-;-;-
SMA;187901;-;-;75;960.6;58.8;-1.1;86.4;-;-;-
SMA;187902;-;-;76;949.7;153.6;1.7;87.2;-;-;-
SMA;187903;-;-;59;961.2;33.8;4.5;79.8;-;-;-
SMA;187904;-;-;71;951.1;105.6;6.9;77.2;-;-;-
SMA;187905;-;-;74;959.7;111.6;9.2;78.5;-;-;-
SMA;187906;-;-;52;961.8;118.2;17.0;74.0;-;-;-
SMA;187907;-;-;59;961.2;180.9;15.7;80.4;-;-;-
SMA;187908;-;-;49;962.2;80.2;19.0;79.3;-;-;-
SMA;187909;-;-;63;963.2;141.3;14.1;86.7;-;-;-
SMA;187910;-;-;69;965.1;83.6;7.4;87.2;-;-;-
SMA;187911;-;-;78;964.0;102.0;0.2;86.4;-;-;-
SMA;187912;-;-;71;970.8;62.3;-8.6;90.5;-;-;-
SMA;188001;-;-;79;971.8;26.9;-5.2;84.8;-;-;-
SMA;188002;-;-;61;961.5;61.4;0.4;84.1;-;-;-
SMA;188003;-;-;34;965.1;29.3;6.9;71.7;-;-;-
SMA;188004;-;-;74;957.1;151.4;9.2;81.0;-;-;-
SMA;188005;-;-;56;960.2;72.3;12.1;76.5;-;-;-
SMA;188006;-;-;59;960.3;106.4;15.7;76.0;-;-;-
SMA;188007;-;-;43;962.9;129.8;19.5;75.3;-;-;-
SMA;188008;-;-;61;960.6;150.5;16.8;82.8;-;-;-
SMA;188009;-;-;54;964.5;121.7;14.7;85.2;-;-;-
SMA;188010;-;-;72;959.7;197.0;9.0;88.9;-;-;-
SMA;188011;-;-;75;963.4;38.5;4.7;85.7;-;-;-
SMA;188012;-;-;76;964.2;97.4;5.0;84.5;-;-;-
SMA;188101;-;-;63;956.4;32.7;-3.4;80.0;-;-;-
SMA;188102;-;-;68;957.9;80.7;1.9;84.1;-;-;-
SMA;188103;-;-;55;960.5;108.5;5.5;75.9;-;-;-
SMA;188104;-;-;72;957.4;116.7;7.8;82.0;-;-;-
SMA;188105;-;-;47;963.5;66.1;12.4;72.7;-;-;-
SMA;188106;-;-;57;961.8;121.8;16.2;74.5;-;-;-
SMA;188107;-;-;31;964.9;74.1;21.1;68.5;-;-;-
SMA;188108;-;-;51;961.9;241.0;17.8;77.8;-;-;-
SMA;188109;-;-;62;962.2;209.9;12.6;86.6;-;4.4;22.2
SMA;188110;-;-;72;959.8;59.0;5.5;86.9;-;-1.0;19.0
SMA;188111;-;-;62;968.3;9.5;5.1;89.5;-;-1.0;15.3
SMA;188112;-;-;74;965.0;38.9;0.1;88.4;-;-8.0;9.0
SMA;188201;-;-;85;975.8;19.7;-1.0;90.8;-;-7.2;7.0
SMA;188202;-;-;62;971.7;15.5;0.8;83.4;-;-9.0;12.5
SMA;188203;-;-;39;964.4;28.9;6.6;77.6;-;-2.5;19.0
SMA;188204;-;-;50;957.8;84.5;8.8;72.3;-;-5.6;23.0
SMA;188205;-;-;48;962.8;84.0;13.8;72.9;-;0.0;28.0
SMA;188206;-;-;59;962.4;197.4;15.7;74.3;-;4.7;29.5
SMA;188207;-;-;63;961.9;131.0;16.6;80.5;-;8.7;32.0
SMA;188208;-;-;66;962.7;128.0;15.7;80.7;-;8.0;31.0
SMA;188209;-;-;82;958.6;193.8;12.6;87.8;-;4.1;26.3
SMA;188210;-;-;74;960.0;179.9;9.9;89.9;-;0.3;22.0
SMA;188211;-;-;75;957.5;162.1;5.1;84.6;-;-4.3;14.3
SMA;188212;-;-;85;956.2;170.6;1.2;89.2;-;-9.3;12.0
SMA;188301;-;-;71;962.2;57.2;0.3;87.6;-;-11.6;13.0
SMA;188302;-;-;59;969.0;45.2;2.8;88.1;-;-3.4;12.7
SMA;188303;-;-;66;954.9;42.0;0.1;86.9;-;-12.6;17.0
SMA;188304;-;-;62;959.1;76.4;7.9;74.8;-;-1.0;22.8
SMA;188305;-;-;53;959.6;146.7;13.5;74.6;-;0.8;27.6
SMA;188306;-;-;64;961.4;168.2;15.8;82.5;-;6.0;30.0
SMA;188307;-;-;66;961.9;153.0;16.8;80.1;-;8.3;31.0
SMA;188308;-;-;38;965.2;48.9;16.6;79.5;-;5.4;31.1
SMA;188309;-;-;66;961.0;111.5;13.3;86.6;-;4.8;22.8
SMA;188310;-;-;66;964.2;112.3;7.6;90.0;-;-1.0;18.7
SMA;188311;-;-;71;962.8;82.0;4.3;88.3;-;-4.0;13.3
SMA;188312;-;-;81;965.2;78.0;-0.1;90.7;-;-14.0;7.5
SMA;188401;-;-;74;969.8;47.7;1.9;90.0;3018;-4.1;12.0
SMA;188402;-;-;66;963.8;51.7;2.2;86.7;4500;-6.0;12.8
SMA;188403;-;-;46;960.6;25.3;5.6;80.1;10212;-3.7;19.0
SMA;188404;-;-;69;953.0;51.9;7.6;80.3;7950;0.0;21.6
SMA;188405;-;-;45;963.2;105.4;14.3;72.2;13788;2.3;29.0
SMA;188406;-;-;66;961.5;142.8;13.3;80.5;9000;3.0;27.8
SMA;188407;-;-;49;963.9;172.1;19.1;77.4;14406;7.7;34.0
SMA;188408;-;-;36;963.9;129.5;17.9;80.1;15300;6.3;31.0
SMA;188409;-;-;51;965.5;86.4;13.9;87.8;10344;5.0;25.7
SMA;188410;-;-;78;965.0;43.1;8.2;85.8;4602;0.0;17.2
SMA;188411;-;-;76;966.8;22.7;1.7;93.6;2904;-9.0;11.6
SMA;188412;-;-;74;960.4;112.7;0.6;91.5;2292;-9.0;11.1
SMA;188501;-;-;80;960.6;8.0;-4.1;95.0;2220;-10.0;8.2
SMA;188502;-;-;62;960.0;83.9;3.7;89.0;5742;-5.0;14.2
SMA;188503;-;-;70;960.6;109.1;3.5;85.5;6168;-5.0;13.0
SMA;188504;-;-;49;953.8;46.2;9.7;73.5;11988;-1.6;24.6
SMA;188505;-;-;65;959.3;187.3;10.5;79.8;10596;0.0;30.5
SMA;188506;-;-;37;962.7;84.9;18.4;69.9;18606;5.8;30.5
SMA;188507;-;-;37;965.9;105.0;19.1;77.4;18006;10.0;30.0
SMA;188508;-;-;55;960.9;75.3;16.9;79.4;13314;6.5;30.0
SMA;188509;-;-;56;962.9;194.6;13.0;88.0;10446;0.0;27.0
SMA;188510;-;-;72;956.3;172.2;7.2;88.0;5880;-2.2;19.0
SMA;188511;-;-;87;960.2;76.8;4.2;90.4;2058;-3.3;15.5
SMA;188512;-;-;80;967.8;119.1;-0.3;94.3;2040;-14.0;12.8
SMA;188601;-;-;76;953.6;47.7;-1.7;91.2;2592;-10.3;6.0
SMA;188602;-;-;83;962.1;40.8;-2.4;92.5;1992;-8.0;9.0
SMA;188603;-;-;49;961.2;61.0;2.5;79.7;10422;-12.0;19.0
SMA;188604;-;-;56;958.6;108.5;10.0;74.9;10026;0.0;23.2
SMA;188605;-;-;41;961.8;72.2;13.5;68.2;16998;-0.2;30.2
SMA;188606;-;-;79;959.7;225.9;14.5;82.1;7332;7.0;28.7
SMA;188607;-;-;47;962.7;174.5;18.3;76.2;16236;6.7;33.3
SMA;188608;-;-;53;962.8;193.3;17.4;84.1;13452;8.0;31.0
SMA;188609;-;-;48;964.7;62.1;15.9;83.5;12180;2.9;30.0
SMA;188610;-;-;70;960.4;109.3;9.8;88.9;6492;0.0;21.1
SMA;188611;-;-;78;961.6;84.1;4.4;90.4;2526;-3.6;12.5
SMA;188612;-;-;81;955.0;145.9;0.9;88.0;2094;-10.1;11.8
SMA;188701;-;-;83;963.8;10.6;-4.0;91.9;2418;-10.0;4.0
SMA;188702;-;-;47;969.8;8.8;-1.7;83.4;8424;-13.0;9.0
SMA;188703;-;-;75;961.6;109.6;0.9;88.6;5178;-14.0;10.8
SMA;188704;-;-;48;958.7;63.2;8.3;70.3;12276;-4.0;23.8
SMA;188705;-;-;73;959.9;199.2;10.2;82.3;8051;1.0;25.2
SMA;188706;-;-;35;965.1;43.4;17.9;68.3;18666;4.5;31.1
SMA;188707;-;-;50;963.9;154.3;20.0;76.3;15833;8.3;32.0
SMA;188708;-;-;39;962.2;122.8;16.9;77.2;15983;5.0;31.0
SMA;188709;-;-;54;961.3;118.9;12.1;84.8;10506;0.0;25.1
SMA;188710;-;-;71;962.3;46.6;5.0;87.1;5334;-5.5;16.0
SMA;188711;-;-;78;954.2;44.2;2.2;92.2;3246;-5.0;10.0
SMA;188712;-;-;80;958.0;131.9;-1.4;87.5;1956;-17.7;12.0
SMA;188801;-;-;81;968.8;35.0;-3.1;90.8;3108;-18.0;6.6
SMA;188802;-;-;86;954.9;37.6;-1.1;86.6;1776;-;-
SMA;188803;-;-;71;951.9;137.9;2.8;80.8;6114;-;-
SMA;188804;-;-;75;956.3;149.8;6.5;82.1;6336;-3.0;23.0
SMA;188805;-;-;41;963.0;73.2;14.4;65.0;16944;1.8;30.2
SMA;188806;-;-;59;960.5;190.2;16.7;76.6;12858;7.0;34.5
SMA;188807;-;-;72;959.1;275.8;15.7;79.8;10956;7.7;31.0
SMA;188808;-;-;56;964.3;162.2;15.9;81.0;12264;7.7;31.3
SMA;188809;-;-;71;965.1;246.5;13.8;89.1;6486;6.0;25.0
SMA;188810;-;-;52;964.0;107.6;5.8;87.1;8898;-3.5;16.0
SMA;188811;-;-;80;961.2;56.1;4.2;87.6;3918;-3.2;15.6
SMA;188812;-;-;70;964.6;32.5;-1.3;93.4;3486;-8.0;9.6
SMA;188901;-;-;81;965.0;24.2;-2.5;89.9;2310;-9.5;8.7
SMA;188902;-;-;81;955.4;99.2;-1.5;88.1;2472;-15.5;12.0
SMA;188903;-;-;69;959.2;67.4;1.3;85.2;5910;-12.0;15.0
SMA;188904;-;-;70;953.0;76.0;7.3;76.3;8898;-1.5;22.3
SMA;188905;-;-;68;957.2;104.3;14.7;75.3;9504;4.4;30.4
SMA;188906;-;-;63;960.1;180.7;17.7;76.6;10272;10.4;31.5
SMA;188907;-;-;54;961.3;135.6;17.5;73.4;15390;8.6;33.0
SMA;188908;-;-;56;962.6;127.0;16.1;79.2;13056;6.5;30.5
SMA;188909;-;-;58;961.9;106.5;12.1;83.2;10188;0.0;28.5
SMA;188910;-;-;81;956.4;144.8;7.9;91.8;4110;0.5;17.0
SMA;188911;-;-;84;968.9;67.1;2.9;94.5;1770;-;13.5
SMA;188912;-;-;90;967.2;44.8;-2.4;87.9;1002;-;9.0
SMA;189001;-;-;70;963.6;112.6;0.7;91.8;3905;-7.5;-
SMA;189002;-;-;73;962.3;4.2;-3.4;90.2;4710;-11.5;-
SMA;189003;-;-;53;955.8;33.6;3.9;80.0;10266;-12.5;-
SMA;189004;-;-;61;952.0;123.9;7.8;74.6;10194;-2.0;-
SMA;189005;-;-;56;953.2;159.5;14.4;74.3;13404;4.5;-
SMA;189006;-;-;60;961.6;130.0;15.3;77.0;12930;5.5;-
SMA;189007;-;-;61;959.5;95.8;16.3;78.4;13008;7.0;-
SMA;189008;-;-;65;958.9;231.9;16.5;83.6;11532;4.5;-
SMA;189009;-;-;49;965.7;34.5;12.7;83.7;12264;4.0;-
SMA;189010;-;-;55;962.8;136.5;6.3;85.3;8334;-5.0;24.0
SMA;189011;-;-;83;956.5;59.7;3.1;83.2;2250;-9.5;13.5
SMA;189012;-;-;89;956.4;10.5;-5.6;82.9;954;-12.5;5.0
SMA;189101;-;-;68;961.5;31.9;-5.4;77.4;4644;-16.0;9.0
SMA;189102;-;-;33;971.6;10.8;-2.2;78.0;10272;-13.5;10.0
SMA;189103;-;-;64;953.9;83.8;3.7;69.4;7314;-7.5;15.0
SMA;189104;-;-;64;955.5;83.5;6.4;67.6;8994;-4.5;21.0
SMA;189105;-;-;64;953.3;97.1;12.7;68.2;9114;1.0;23.0
SMA;189106;-;-;55;959.0;124.3;16.4;64.5;12462;5.0;30.5
SMA;189107;-;-;64;959.7;250.0;16.6;70.1;10698;9.5;32.5
SMA;189108;-;-;55;959.2;158.2;16.1;69.9;12678;7.5;26.5
SMA;189109;-;-;43;963.2;91.1;14.4;77.6;13482;2.5;26.5
SMA;189110;-;-;52;956.9;59.3;9.7;80.7;8736;-6.0;20.0
SMA;189111;-;-;73;956.6;69.6;2.9;81.6;5226;-8.0;11.0
SMA;189112;-;-;74;964.4;139.7;1.4;79.8;4008;-12.5;11.5
SMA;189201;-;-;83;955.7;72.3;-1.2;81.9;1620;-11.0;9.5
SMA;189202;-;-;69;952.2;66.5;1.9;76.1;4224;-12.5;11.0
SMA;189203;-;-;54;955.4;41.1;1.4;71.5;9264;-13.0;18.0
SMA;189204;-;-;51;956.4;81.3;8.7;70.8;10980;-3.0;21.0
SMA;189205;-;-;52;958.8;27.3;13.5;61.8;13026;-0.5;30.2
